,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.2811018181818181,0.29,0.2952,0.2894,0.2972,0.2882,0.2913,0.2533,0.2887,0.2921,0.2857,0.2913,0.2952,0.2939,0.2585,0.2609,0.2661,0.2943,0.2916,0.2853,0.2953,0.269,0.288,0.2953,0.262,0.2571,0.2857,0.2917,0.2585,0.2984,0.2921,0.2424,0.2544,0.2452,0.2929,0.2601,0.2892,0.2946,0.2932,0.2609,0.2863,0.2829,0.2588,0.2871,0.2679,0.2679,0.2867,0.2956,0.2885,0.288,0.2922,0.2861,0.2866,0.2968,0.2958,0.2592
1,model_0,0.18551136363636364,0.2216796875,0.240234375,0.2578125,0.2705078125,0.1337890625,0.181640625,0.08984375,0.171875,0.1962890625,0.224609375,0.1298828125,0.19140625,0.228515625,0.0869140625,0.177734375,0.2060546875,0.27734375,0.08984375,0.2041015625,0.197265625,0.1826171875,0.2470703125,0.2080078125,0.185546875,0.1279296875,0.11328125,0.2275390625,0.1259765625,0.28515625,0.234375,0.16796875,0.1865234375,0.162109375,0.1943359375,0.103515625,0.197265625,0.205078125,0.16796875,0.193359375,0.1494140625,0.1904296875,0.171875,0.091796875,0.1025390625,0.1953125,0.2294921875,0.09765625,0.171875,0.244140625,0.1728515625,0.23828125,0.1875,0.2060546875,0.2666015625,0.1943359375
2,model_1,0.22286931818181818,0.1806640625,0.2705078125,0.2685546875,0.2626953125,0.1865234375,0.2568359375,0.1337890625,0.2431640625,0.2666015625,0.2548828125,0.2265625,0.1953125,0.2490234375,0.15625,0.2021484375,0.2080078125,0.279296875,0.2568359375,0.22265625,0.197265625,0.18359375,0.271484375,0.271484375,0.1875,0.236328125,0.220703125,0.228515625,0.171875,0.291015625,0.2734375,0.169921875,0.1943359375,0.26171875,0.2255859375,0.2265625,0.2197265625,0.2421875,0.251953125,0.1962890625,0.2578125,0.244140625,0.16015625,0.18359375,0.099609375,0.18359375,0.2880859375,0.2763671875,0.28125,0.1845703125,0.16796875,0.236328125,0.1669921875,0.255859375,0.259765625,0.169921875
3,model_2,0.24295099431818182,0.248046875,0.2822265625,0.2666015625,0.283203125,0.2783203125,0.259765625,0.1904296875,0.2529296875,0.2529296875,0.25,0.251953125,0.275390625,0.271484375,0.234375,0.2509765625,0.2255859375,0.28125,0.2041015625,0.2861328125,0.197265625,0.2001953125,0.271484375,0.296875,0.224609375,0.2431640625,0.2607421875,0.2275390625,0.1884765625,0.2822265625,0.279296875,0.1923828125,0.2548828125,0.251953125,0.267578125,0.2294921875,0.2275390625,0.2470703125,0.26953125,0.169921875,0.279296875,0.265625,0.0751953125,0.1826171875,0.1689453125,0.177734375,0.2958984375,0.2822265625,0.283203125,0.259765625,0.19140625,0.244140625,0.2607421875,0.2802734375,0.2607421875,0.2265625
4,model_3,0.25362215909090907,0.259765625,0.2939453125,0.2685546875,0.283203125,0.2822265625,0.2666015625,0.1943359375,0.267578125,0.2685546875,0.2666015625,0.2265625,0.28515625,0.267578125,0.2177734375,0.2509765625,0.236328125,0.2763671875,0.2724609375,0.2666015625,0.197265625,0.2265625,0.2734375,0.27734375,0.2255859375,0.2587890625,0.251953125,0.224609375,0.20703125,0.291015625,0.2734375,0.208984375,0.24609375,0.2529296875,0.2578125,0.2255859375,0.2568359375,0.2587890625,0.265625,0.2314453125,0.275390625,0.2744140625,0.2080078125,0.2119140625,0.18359375,0.236328125,0.2880859375,0.2890625,0.2802734375,0.255859375,0.2734375,0.251953125,0.2783203125,0.2802734375,0.2685546875,0.2314453125
5,model_4,0.2585582386363636,0.25390625,0.3017578125,0.271484375,0.2880859375,0.2841796875,0.2685546875,0.21484375,0.275390625,0.2666015625,0.267578125,0.26171875,0.267578125,0.265625,0.2421875,0.2431640625,0.2392578125,0.27734375,0.26953125,0.2958984375,0.2412109375,0.2333984375,0.28125,0.3017578125,0.2431640625,0.2587890625,0.265625,0.234375,0.2060546875,0.2919921875,0.2802734375,0.21484375,0.2451171875,0.21484375,0.28125,0.2255859375,0.26171875,0.2607421875,0.267578125,0.2197265625,0.28125,0.271484375,0.2265625,0.1953125,0.212890625,0.2421875,0.294921875,0.291015625,0.2802734375,0.26171875,0.2744140625,0.25390625,0.2763671875,0.2822265625,0.2734375,0.21875
6,model_5,0.2616477272727273,0.2626953125,0.2978515625,0.2685546875,0.2841796875,0.2744140625,0.26953125,0.208984375,0.2646484375,0.283203125,0.2666015625,0.2666015625,0.2880859375,0.267578125,0.2421875,0.2431640625,0.2529296875,0.2822265625,0.28125,0.2939453125,0.28515625,0.23046875,0.287109375,0.3046875,0.23828125,0.2578125,0.2724609375,0.2431640625,0.220703125,0.3017578125,0.28125,0.1982421875,0.244140625,0.2177734375,0.2783203125,0.2265625,0.259765625,0.26171875,0.2734375,0.22265625,0.279296875,0.275390625,0.2177734375,0.224609375,0.2197265625,0.244140625,0.296875,0.291015625,0.28515625,0.2548828125,0.2724609375,0.2548828125,0.27734375,0.28515625,0.279296875,0.228515625
7,model_6,0.26411576704545453,0.259765625,0.30078125,0.2685546875,0.2880859375,0.2763671875,0.2685546875,0.216796875,0.2744140625,0.2802734375,0.2685546875,0.2724609375,0.2841796875,0.275390625,0.2451171875,0.259765625,0.244140625,0.28515625,0.279296875,0.2763671875,0.2880859375,0.232421875,0.2861328125,0.3017578125,0.259765625,0.2568359375,0.2666015625,0.2421875,0.2099609375,0.3017578125,0.2822265625,0.212890625,0.2607421875,0.232421875,0.287109375,0.2294921875,0.26171875,0.2607421875,0.2685546875,0.220703125,0.2822265625,0.28125,0.21484375,0.2529296875,0.2255859375,0.2470703125,0.2958984375,0.2890625,0.2861328125,0.2646484375,0.26953125,0.2548828125,0.279296875,0.2802734375,0.2841796875,0.232421875
8,model_7,0.2661221590909091,0.2646484375,0.2998046875,0.2685546875,0.2900390625,0.2861328125,0.265625,0.2197265625,0.265625,0.2783203125,0.267578125,0.2734375,0.287109375,0.271484375,0.2373046875,0.25,0.2412109375,0.2861328125,0.2841796875,0.2802734375,0.2900390625,0.2333984375,0.2890625,0.3046875,0.263671875,0.2529296875,0.279296875,0.2421875,0.2255859375,0.3056640625,0.28125,0.21484375,0.2607421875,0.21484375,0.2880859375,0.2314453125,0.2568359375,0.2578125,0.275390625,0.234375,0.2763671875,0.2783203125,0.228515625,0.28125,0.232421875,0.2607421875,0.2939453125,0.2939453125,0.2861328125,0.267578125,0.267578125,0.255859375,0.2802734375,0.287109375,0.275390625,0.251953125
9,model_8,0.2679509943181818,0.2587890625,0.30078125,0.2744140625,0.291015625,0.2841796875,0.2685546875,0.23046875,0.2783203125,0.2822265625,0.26953125,0.2724609375,0.2841796875,0.2783203125,0.2421875,0.24609375,0.2314453125,0.2900390625,0.28515625,0.2939453125,0.291015625,0.2294921875,0.2890625,0.3056640625,0.2705078125,0.2548828125,0.28125,0.2431640625,0.220703125,0.3037109375,0.2822265625,0.2197265625,0.2568359375,0.2314453125,0.2919921875,0.228515625,0.2607421875,0.267578125,0.2783203125,0.25,0.27734375,0.2802734375,0.234375,0.283203125,0.23046875,0.2646484375,0.294921875,0.2880859375,0.2861328125,0.265625,0.2744140625,0.255859375,0.2783203125,0.28125,0.279296875,0.244140625
