,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.34793090909090907,0.326,0.2675,0.3232,0.3716,0.2634,0.3368,0.3095,0.3726,0.3969,0.2989,0.2989,0.2733,0.3479,0.2943,0.5723,0.4078,0.2899,0.4063,0.3037,0.4879,0.417,0.325,0.5076,0.3042,0.5148,0.3494,0.3796,0.5034,0.2976,0.2966,0.2989,0.235,0.35,0.2975,0.3012,0.3447,0.289,0.3403,0.3806,0.3528,0.2926,0.3673,0.3336,0.2693,0.3099,0.4153,0.3131,0.4708,0.3484,0.313,0.3531,0.2625,0.4258,0.3303,0.2973
1,model_0,0.19446022727272727,0.1884765625,0.1083984375,0.201171875,0.0947265625,0.1748046875,0.14453125,0.162109375,0.1962890625,0.236328125,0.1943359375,0.2392578125,0.158203125,0.2822265625,0.23828125,0.173828125,0.171875,0.2373046875,0.2353515625,0.095703125,0.1728515625,0.2412109375,0.1689453125,0.1123046875,0.1962890625,0.2060546875,0.248046875,0.095703125,0.1318359375,0.189453125,0.185546875,0.2734375,0.13671875,0.208984375,0.146484375,0.19140625,0.224609375,0.2158203125,0.1767578125,0.24609375,0.169921875,0.2255859375,0.2568359375,0.181640625,0.228515625,0.25,0.1640625,0.2314453125,0.1943359375,0.2490234375,0.166015625,0.3017578125,0.189453125,0.185546875,0.1943359375,0.205078125
2,model_1,0.1335049715909091,0.2373046875,0.08984375,0.0966796875,0.099609375,0.0947265625,0.1171875,0.1552734375,0.1953125,0.1015625,0.1083984375,0.1474609375,0.109375,0.08984375,0.0888671875,0.0888671875,0.0947265625,0.10546875,0.1005859375,0.09765625,0.103515625,0.1162109375,0.0966796875,0.09375,0.091796875,0.091796875,0.103515625,0.0947265625,0.095703125,0.15234375,0.0947265625,0.19140625,0.0810546875,0.1064453125,0.0986328125,0.1923828125,0.185546875,0.1162109375,0.1015625,0.1806640625,0.1787109375,0.1064453125,0.2470703125,0.1767578125,0.205078125,0.115234375,0.1162109375,0.1923828125,0.103515625,0.23828125,0.0791015625,0.2275390625,0.1904296875,0.1220703125,0.1884765625,0.248046875
3,model_2,0.14827769886363637,0.24609375,0.0869140625,0.2021484375,0.1044921875,0.0908203125,0.080078125,0.181640625,0.18359375,0.1015625,0.169921875,0.083984375,0.0986328125,0.0947265625,0.1181640625,0.0888671875,0.0830078125,0.0966796875,0.1005859375,0.10546875,0.103515625,0.1162109375,0.091796875,0.115234375,0.197265625,0.0966796875,0.0986328125,0.1005859375,0.095703125,0.12109375,0.0947265625,0.25,0.0927734375,0.1064453125,0.2490234375,0.1923828125,0.177734375,0.1728515625,0.1025390625,0.19921875,0.1953125,0.1064453125,0.283203125,0.181640625,0.2099609375,0.1640625,0.1943359375,0.1982421875,0.103515625,0.255859375,0.1708984375,0.296875,0.1943359375,0.09375,0.2138671875,0.201171875
4,model_3,0.16977982954545454,0.236328125,0.08984375,0.2197265625,0.095703125,0.0888671875,0.080078125,0.212890625,0.2255859375,0.1015625,0.1083984375,0.169921875,0.109375,0.0947265625,0.1416015625,0.0888671875,0.0947265625,0.1953125,0.201171875,0.158203125,0.0849609375,0.1162109375,0.1396484375,0.1650390625,0.10546875,0.2373046875,0.1796875,0.0986328125,0.095703125,0.1376953125,0.240234375,0.234375,0.1123046875,0.1005859375,0.23828125,0.19140625,0.240234375,0.212890625,0.1904296875,0.201171875,0.2412109375,0.1064453125,0.2841796875,0.1806640625,0.21484375,0.236328125,0.083984375,0.23046875,0.1630859375,0.26171875,0.1708984375,0.296875,0.16796875,0.142578125,0.25390625,0.267578125
5,model_4,0.17560369318181818,0.19140625,0.16015625,0.208984375,0.099609375,0.177734375,0.111328125,0.2373046875,0.1904296875,0.1015625,0.126953125,0.216796875,0.1044921875,0.119140625,0.0888671875,0.0888671875,0.1845703125,0.2001953125,0.1015625,0.181640625,0.103515625,0.1845703125,0.224609375,0.13671875,0.1982421875,0.1982421875,0.1875,0.189453125,0.0947265625,0.166015625,0.0947265625,0.201171875,0.0810546875,0.197265625,0.2587890625,0.19140625,0.193359375,0.1884765625,0.26171875,0.2548828125,0.1748046875,0.181640625,0.279296875,0.1787109375,0.2119140625,0.2060546875,0.0849609375,0.2255859375,0.0888671875,0.2646484375,0.158203125,0.294921875,0.2158203125,0.111328125,0.2099609375,0.2734375
6,model_5,0.1877840909090909,0.142578125,0.115234375,0.2060546875,0.095703125,0.140625,0.1171875,0.2275390625,0.224609375,0.111328125,0.166015625,0.17578125,0.1103515625,0.189453125,0.0888671875,0.16015625,0.189453125,0.23046875,0.2568359375,0.1767578125,0.1142578125,0.2412109375,0.166015625,0.15625,0.1640625,0.2412109375,0.201171875,0.177734375,0.095703125,0.134765625,0.2216796875,0.234375,0.0927734375,0.189453125,0.2412109375,0.19140625,0.1708984375,0.2216796875,0.263671875,0.201171875,0.267578125,0.1865234375,0.2744140625,0.2099609375,0.203125,0.2607421875,0.12890625,0.25390625,0.0859375,0.265625,0.1767578125,0.2958984375,0.21875,0.158203125,0.267578125,0.228515625
7,model_6,0.19612926136363637,0.22265625,0.1494140625,0.232421875,0.099609375,0.16796875,0.080078125,0.169921875,0.2255859375,0.11328125,0.1318359375,0.2080078125,0.185546875,0.255859375,0.2734375,0.0888671875,0.140625,0.1875,0.125,0.1845703125,0.0849609375,0.2626953125,0.177734375,0.1826171875,0.173828125,0.2685546875,0.154296875,0.1875,0.095703125,0.216796875,0.216796875,0.2763671875,0.1103515625,0.1845703125,0.259765625,0.23046875,0.236328125,0.212890625,0.16015625,0.201171875,0.2666015625,0.1962890625,0.271484375,0.203125,0.20703125,0.25,0.162109375,0.26953125,0.19140625,0.2626953125,0.1630859375,0.298828125,0.1865234375,0.201171875,0.25,0.271484375
8,model_7,0.19639559659090908,0.1083984375,0.103515625,0.2353515625,0.0947265625,0.177734375,0.080078125,0.1826171875,0.2294921875,0.12109375,0.1455078125,0.1650390625,0.146484375,0.23046875,0.1884765625,0.111328125,0.185546875,0.203125,0.18359375,0.1748046875,0.15234375,0.2353515625,0.23828125,0.1650390625,0.1435546875,0.259765625,0.2646484375,0.1875,0.1298828125,0.1982421875,0.224609375,0.2490234375,0.125,0.1923828125,0.2158203125,0.1904296875,0.236328125,0.220703125,0.1103515625,0.2001953125,0.2763671875,0.2109375,0.2890625,0.1787109375,0.220703125,0.265625,0.1923828125,0.271484375,0.201171875,0.263671875,0.1796875,0.3095703125,0.2177734375,0.18359375,0.26171875,0.2724609375
9,model_8,0.20104758522727273,0.1416015625,0.146484375,0.24609375,0.095703125,0.2041015625,0.080078125,0.2158203125,0.2705078125,0.173828125,0.2216796875,0.1953125,0.1171875,0.1162109375,0.22265625,0.08984375,0.1904296875,0.197265625,0.1982421875,0.1669921875,0.1044921875,0.17578125,0.2177734375,0.09765625,0.1962890625,0.2802734375,0.291015625,0.169921875,0.10546875,0.244140625,0.20703125,0.2431640625,0.1162109375,0.19140625,0.259765625,0.1904296875,0.25390625,0.21875,0.25,0.2470703125,0.2744140625,0.2080078125,0.259765625,0.1796875,0.2412109375,0.263671875,0.189453125,0.2548828125,0.1572265625,0.2578125,0.1767578125,0.296875,0.2021484375,0.2080078125,0.26171875,0.275390625
10,model_9,0.20569957386363635,0.2666015625,0.134765625,0.224609375,0.10546875,0.1279296875,0.080078125,0.1630859375,0.28515625,0.197265625,0.2666015625,0.138671875,0.1787109375,0.2783203125,0.0966796875,0.0888671875,0.17578125,0.2802734375,0.2109375,0.173828125,0.109375,0.2705078125,0.15234375,0.1728515625,0.18359375,0.248046875,0.2646484375,0.1943359375,0.111328125,0.255859375,0.2265625,0.2119140625,0.0927734375,0.2607421875,0.22265625,0.1904296875,0.2529296875,0.1982421875,0.26171875,0.2421875,0.2763671875,0.20703125,0.28515625,0.208984375,0.1943359375,0.2685546875,0.1875,0.2705078125,0.150390625,0.2587890625,0.171875,0.30078125,0.2294921875,0.19140625,0.2412109375,0.2744140625
11,model_10,0.21919389204545456,0.271484375,0.162109375,0.248046875,0.1201171875,0.2080078125,0.1611328125,0.24609375,0.28515625,0.15234375,0.2265625,0.2021484375,0.1064453125,0.2001953125,0.2666015625,0.109375,0.2041015625,0.2021484375,0.2275390625,0.2099609375,0.173828125,0.1728515625,0.2265625,0.1640625,0.1982421875,0.27734375,0.19921875,0.1875,0.1875,0.1953125,0.2333984375,0.23828125,0.0927734375,0.2822265625,0.2587890625,0.1953125,0.2548828125,0.26171875,0.234375,0.2724609375,0.2734375,0.251953125,0.291015625,0.2109375,0.2333984375,0.279296875,0.2294921875,0.2548828125,0.2060546875,0.2646484375,0.1708984375,0.3134765625,0.2197265625,0.1953125,0.2734375,0.271484375
12,model_11,0.21951349431818182,0.216796875,0.16796875,0.244140625,0.1181640625,0.1767578125,0.1484375,0.24609375,0.2802734375,0.1064453125,0.263671875,0.1826171875,0.197265625,0.1923828125,0.2724609375,0.1552734375,0.2236328125,0.2568359375,0.25390625,0.1787109375,0.0966796875,0.236328125,0.2119140625,0.177734375,0.2294921875,0.279296875,0.185546875,0.1767578125,0.1923828125,0.24609375,0.2568359375,0.294921875,0.134765625,0.23828125,0.2265625,0.19140625,0.236328125,0.2734375,0.248046875,0.2587890625,0.2822265625,0.240234375,0.2958984375,0.2099609375,0.2353515625,0.2763671875,0.1669921875,0.2578125,0.1875,0.265625,0.1728515625,0.2919921875,0.228515625,0.1865234375,0.23828125,0.263671875
13,model_12,0.22535511363636362,0.267578125,0.146484375,0.2431640625,0.107421875,0.171875,0.1484375,0.2333984375,0.296875,0.201171875,0.2646484375,0.23828125,0.203125,0.1982421875,0.25,0.193359375,0.1767578125,0.2744140625,0.265625,0.1884765625,0.103515625,0.1865234375,0.212890625,0.1728515625,0.2265625,0.2802734375,0.2705078125,0.1748046875,0.1396484375,0.267578125,0.259765625,0.29296875,0.173828125,0.2548828125,0.2626953125,0.193359375,0.236328125,0.26171875,0.2734375,0.2490234375,0.2822265625,0.212890625,0.2939453125,0.208984375,0.220703125,0.279296875,0.171875,0.26953125,0.201171875,0.2626953125,0.1689453125,0.298828125,0.212890625,0.20703125,0.26953125,0.271484375
14,model_13,0.23364701704545454,0.24609375,0.1474609375,0.24609375,0.126953125,0.181640625,0.2001953125,0.248046875,0.2802734375,0.1923828125,0.23046875,0.2314453125,0.1796875,0.2763671875,0.2626953125,0.1923828125,0.1904296875,0.2255859375,0.26171875,0.20703125,0.1826171875,0.271484375,0.2451171875,0.1806640625,0.21875,0.2744140625,0.291015625,0.1875,0.1748046875,0.2568359375,0.2177734375,0.2890625,0.1708984375,0.279296875,0.2587890625,0.24609375,0.2548828125,0.265625,0.2880859375,0.279296875,0.2822265625,0.25390625,0.291015625,0.2099609375,0.21484375,0.2783203125,0.19921875,0.2568359375,0.2001953125,0.2548828125,0.1748046875,0.3056640625,0.2314453125,0.2080078125,0.255859375,0.2734375
15,model_14,0.23187144886363636,0.2734375,0.1591796875,0.25,0.1240234375,0.1796875,0.17578125,0.2548828125,0.2822265625,0.2158203125,0.2705078125,0.255859375,0.1806640625,0.2490234375,0.2783203125,0.19140625,0.1953125,0.26171875,0.2578125,0.189453125,0.0966796875,0.2587890625,0.232421875,0.173828125,0.2021484375,0.28125,0.23046875,0.2001953125,0.2177734375,0.2421875,0.20703125,0.291015625,0.1650390625,0.2724609375,0.26171875,0.255859375,0.2412109375,0.22265625,0.2578125,0.28125,0.2783203125,0.25390625,0.283203125,0.1943359375,0.232421875,0.283203125,0.181640625,0.2578125,0.2119140625,0.27734375,0.1787109375,0.3095703125,0.232421875,0.203125,0.26171875,0.2763671875
16,model_15,0.23538707386363636,0.279296875,0.17578125,0.2666015625,0.095703125,0.1796875,0.1552734375,0.2470703125,0.271484375,0.1923828125,0.2763671875,0.2666015625,0.224609375,0.2783203125,0.283203125,0.201171875,0.2314453125,0.2587890625,0.255859375,0.185546875,0.189453125,0.240234375,0.2412109375,0.1708984375,0.2314453125,0.2724609375,0.1982421875,0.1943359375,0.2109375,0.2607421875,0.2646484375,0.2626953125,0.1640625,0.28125,0.2529296875,0.24609375,0.25390625,0.2587890625,0.28125,0.287109375,0.2822265625,0.2666015625,0.2978515625,0.181640625,0.2353515625,0.2841796875,0.193359375,0.2607421875,0.2080078125,0.23828125,0.1748046875,0.3134765625,0.2041015625,0.171875,0.2724609375,0.2734375
17,model_16,0.23714488636363637,0.279296875,0.171875,0.25,0.0947265625,0.201171875,0.154296875,0.24609375,0.296875,0.2001953125,0.2587890625,0.2431640625,0.263671875,0.23828125,0.28515625,0.1484375,0.19140625,0.26171875,0.26953125,0.228515625,0.1923828125,0.2470703125,0.2353515625,0.1806640625,0.203125,0.28125,0.27734375,0.1806640625,0.23046875,0.2626953125,0.2626953125,0.2880859375,0.1767578125,0.27734375,0.263671875,0.2060546875,0.2509765625,0.2412109375,0.30078125,0.2763671875,0.27734375,0.23828125,0.29296875,0.201171875,0.23828125,0.2822265625,0.224609375,0.271484375,0.1904296875,0.2685546875,0.177734375,0.302734375,0.2294921875,0.1787109375,0.275390625,0.275390625
