,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.2760509090909091,0.2868,0.2943,0.2754,0.2684,0.2942,0.2922,0.2933,0.1,0.2923,0.2678,0.2972,0.2228,0.2831,0.2965,0.2785,0.2655,0.2882,0.2889,0.2948,0.2628,0.2953,0.2203,0.2791,0.2767,0.292,0.2899,0.2911,0.2954,0.2949,0.2914,0.2977,0.2603,0.2685,0.2927,0.2842,0.2958,0.2957,0.2963,0.295,0.2886,0.2665,0.2566,0.2618,0.2641,0.1876,0.2281,0.2926,0.2848,0.2897,0.2891,0.2897,0.2763,0.2902,0.2664,0.2954
1,model_0,0.18444602272727273,0.228515625,0.22265625,0.2412109375,0.197265625,0.197265625,0.1845703125,0.24609375,0.08984375,0.1435546875,0.1962890625,0.2216796875,0.1884765625,0.1767578125,0.26953125,0.173828125,0.2138671875,0.1357421875,0.3046875,0.2470703125,0.095703125,0.169921875,0.0966796875,0.1904296875,0.181640625,0.189453125,0.1630859375,0.201171875,0.3173828125,0.248046875,0.251953125,0.125,0.109375,0.19921875,0.1025390625,0.21484375,0.2802734375,0.23828125,0.255859375,0.1279296875,0.193359375,0.1923828125,0.09765625,0.2060546875,0.1044921875,0.1240234375,0.083984375,0.2353515625,0.193359375,0.1005859375,0.185546875,0.1708984375,0.16796875,0.1025390625,0.171875,0.1767578125
2,model_1,0.2340675636574074,0.185546875,0.248046875,0.26171875,0.1943359375,0.265625,0.21875,0.2802734375,0.08984375,0.2529296875,0.1982421875,0.26171875,0.1845703125,0.193359375,0.26171875,0.26953125,0.255859375,0.22265625,0.28125,0.263671875,0.2109375,0.2685546875,0.115234375,0.2353515625,0.22265625,0.26953125,0.228515625,0.2177734375,0.3310546875,0.2294921875,0.265625,0.197265625,0.2236328125,0.2177734375,0.150390625,0.2470703125,0.2958984375,0.244140625,0.2626953125,0.2255859375,0.248046875,0.2880859375,0.1376953125,0.1669921875,0.1865234375,0.177734375,0.1552734375,0.2421875,0.3408203125,0.244140625,0.2666015625,0.271484375,0.1845703125,0.2568359375,0.29296875,0.220703125
3,model_2,0.25491898148148145,0.265625,0.2734375,0.27734375,0.248046875,0.296875,0.25390625,0.2880859375,0.08984375,0.25390625,0.1962890625,0.263671875,0.1689453125,0.26171875,0.2705078125,0.234375,0.265625,0.27734375,0.30859375,0.2646484375,0.20703125,0.2705078125,0.109375,0.2548828125,0.2431640625,0.2802734375,0.251953125,0.27734375,0.3369140625,0.267578125,0.2734375,0.265625,0.263671875,0.2265625,0.2900390625,0.25390625,0.291015625,0.259765625,0.2587890625,0.2548828125,0.25390625,0.2080078125,0.2373046875,0.2333984375,0.2236328125,0.1328125,0.181640625,0.255859375,0.3759765625,0.2587890625,0.2646484375,0.2509765625,0.2236328125,0.279296875,0.2939453125,0.2861328125
4,model_3,0.26249638310185186,0.271484375,0.291015625,0.27734375,0.244140625,0.3056640625,0.265625,0.2998046875,0.08984375,0.2568359375,0.220703125,0.2705078125,0.1806640625,0.2626953125,0.27734375,0.2421875,0.263671875,0.283203125,0.30078125,0.265625,0.212890625,0.26953125,0.2333984375,0.2578125,0.248046875,0.275390625,0.259765625,0.263671875,0.3359375,0.2763671875,0.2763671875,0.2744140625,0.2578125,0.28125,0.2890625,0.2548828125,0.2958984375,0.2763671875,0.26953125,0.236328125,0.2578125,0.224609375,0.24609375,0.234375,0.216796875,0.1533203125,0.1806640625,0.255859375,0.388671875,0.2607421875,0.2646484375,0.2685546875,0.220703125,0.283203125,0.3076171875,0.287109375
5,model_4,0.2639431423611111,0.271484375,0.2919921875,0.2783203125,0.24609375,0.3017578125,0.2734375,0.3046875,0.08984375,0.2568359375,0.2275390625,0.26953125,0.16015625,0.271484375,0.279296875,0.248046875,0.2724609375,0.279296875,0.310546875,0.26953125,0.2333984375,0.26953125,0.2119140625,0.26953125,0.2548828125,0.2822265625,0.26171875,0.2724609375,0.345703125,0.283203125,0.2724609375,0.28125,0.255859375,0.21484375,0.287109375,0.259765625,0.2919921875,0.275390625,0.267578125,0.2392578125,0.2548828125,0.236328125,0.2451171875,0.2333984375,0.2333984375,0.158203125,0.1904296875,0.259765625,0.376953125,0.259765625,0.2705078125,0.2548828125,0.2275390625,0.294921875,0.3291015625,0.28515625
6,model_5,0.26781322337962965,0.2734375,0.2900390625,0.2841796875,0.24609375,0.30859375,0.275390625,0.3046875,0.08984375,0.2568359375,0.232421875,0.2705078125,0.2216796875,0.2724609375,0.2802734375,0.2529296875,0.251953125,0.2822265625,0.30859375,0.2685546875,0.2333984375,0.2685546875,0.2490234375,0.2705078125,0.25,0.2841796875,0.26171875,0.2822265625,0.3388671875,0.2880859375,0.265625,0.287109375,0.2578125,0.236328125,0.2890625,0.2578125,0.298828125,0.271484375,0.2724609375,0.271484375,0.255859375,0.2353515625,0.2509765625,0.22265625,0.2373046875,0.1513671875,0.189453125,0.2734375,0.3876953125,0.255859375,0.2705078125,0.271484375,0.2353515625,0.2939453125,0.32421875,0.291015625
7,model_6,0.2684280960648148,0.2724609375,0.298828125,0.2783203125,0.263671875,0.30078125,0.2744140625,0.3046875,0.08984375,0.2578125,0.2431640625,0.2744140625,0.158203125,0.271484375,0.2802734375,0.2509765625,0.275390625,0.283203125,0.3095703125,0.26953125,0.2509765625,0.2685546875,0.1962890625,0.275390625,0.2548828125,0.28515625,0.2646484375,0.283203125,0.3486328125,0.2841796875,0.2666015625,0.28125,0.267578125,0.2451171875,0.291015625,0.2587890625,0.2939453125,0.2783203125,0.2724609375,0.2763671875,0.25390625,0.2451171875,0.25390625,0.2529296875,0.234375,0.150390625,0.1884765625,0.2666015625,0.3642578125,0.2607421875,0.271484375,0.2763671875,0.240234375,0.294921875,0.3408203125,0.2900390625
8,model_7,0.2696397569444444,0.2724609375,0.2939453125,0.2822265625,0.265625,0.302734375,0.27734375,0.30859375,0.08984375,0.2548828125,0.251953125,0.275390625,0.181640625,0.2705078125,0.28125,0.2578125,0.279296875,0.28515625,0.310546875,0.2666015625,0.2529296875,0.26953125,0.2607421875,0.2744140625,0.2548828125,0.287109375,0.267578125,0.283203125,0.34765625,0.2861328125,0.275390625,0.2900390625,0.265625,0.2509765625,0.2900390625,0.259765625,0.2958984375,0.2763671875,0.2763671875,0.2783203125,0.25390625,0.24609375,0.25,0.2431640625,0.2470703125,0.12890625,0.189453125,0.2705078125,0.3330078125,0.2607421875,0.2705078125,0.263671875,0.24609375,0.2958984375,0.3173828125,0.283203125
9,model_8,0.27003761574074076,0.2734375,0.2939453125,0.2744140625,0.2568359375,0.302734375,0.27734375,0.306640625,0.08984375,0.2578125,0.248046875,0.275390625,0.1962890625,0.2763671875,0.28125,0.2607421875,0.287109375,0.2861328125,0.3134765625,0.2705078125,0.259765625,0.26953125,0.26171875,0.2763671875,0.255859375,0.28515625,0.271484375,0.2822265625,0.349609375,0.2880859375,0.265625,0.2890625,0.265625,0.2548828125,0.2822265625,0.2578125,0.296875,0.279296875,0.2763671875,0.2822265625,0.259765625,0.2490234375,0.2470703125,0.2509765625,0.2421875,0.1357421875,0.19921875,0.2685546875,0.3486328125,0.25390625,0.2734375,0.2822265625,0.2490234375,0.291015625,0.2578125,0.28515625
