,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.27931818181818185,0.2871,0.3237,0.294,0.2505,0.2816,0.2381,0.2783,0.2394,0.2662,0.2902,0.2669,0.2737,0.3219,0.2821,0.2449,0.287,0.3208,0.2637,0.2864,0.2927,0.3388,0.231,0.2789,0.2832,0.2896,0.2505,0.3555,0.2163,0.2952,0.2907,0.2886,0.2347,0.2827,0.2849,0.2819,0.2526,0.2687,0.3049,0.2817,0.2528,0.3346,0.2913,0.2504,0.3178,0.2719,0.2759,0.257,0.2928,0.2613,0.2527,0.2802,0.2946,0.2607,0.2835,0.2854
1,model_0,0.18039772727272727,0.1005859375,0.162109375,0.2109375,0.1455078125,0.15234375,0.16015625,0.138671875,0.173828125,0.1357421875,0.111328125,0.189453125,0.1943359375,0.197265625,0.2099609375,0.2099609375,0.115234375,0.091796875,0.1787109375,0.19140625,0.2021484375,0.1396484375,0.08203125,0.2080078125,0.2421875,0.2744140625,0.212890625,0.2578125,0.130859375,0.1884765625,0.2705078125,0.162109375,0.13671875,0.1669921875,0.20703125,0.2060546875,0.287109375,0.2548828125,0.201171875,0.1787109375,0.1845703125,0.1015625,0.2236328125,0.109375,0.212890625,0.1953125,0.1884765625,0.17578125,0.1494140625,0.1357421875,0.17578125,0.251953125,0.154296875,0.08984375,0.2138671875,0.2802734375
2,model_1,0.10328480113636364,0.0927734375,0.10546875,0.10546875,0.0771484375,0.0947265625,0.1689453125,0.087890625,0.0947265625,0.09765625,0.107421875,0.076171875,0.10546875,0.109375,0.09765625,0.123046875,0.09375,0.1025390625,0.091796875,0.1025390625,0.10546875,0.111328125,0.0927734375,0.1064453125,0.0947265625,0.1015625,0.095703125,0.1103515625,0.0947265625,0.103515625,0.1025390625,0.15234375,0.0810546875,0.091796875,0.0966796875,0.09375,0.1181640625,0.0966796875,0.0888671875,0.0986328125,0.0947265625,0.107421875,0.095703125,0.125,0.17578125,0.1015625,0.0908203125,0.091796875,0.08203125,0.0771484375,0.1103515625,0.1005859375,0.09765625,0.109375,0.1484375,0.1005859375
3,model_2,0.11424005681818182,0.0927734375,0.111328125,0.11328125,0.087890625,0.0791015625,0.1337890625,0.109375,0.130859375,0.072265625,0.0908203125,0.076171875,0.0888671875,0.109375,0.09765625,0.123046875,0.09375,0.1025390625,0.10546875,0.09375,0.099609375,0.10546875,0.08203125,0.197265625,0.09765625,0.0869140625,0.095703125,0.12890625,0.10546875,0.0869140625,0.083984375,0.109375,0.1025390625,0.173828125,0.205078125,0.1435546875,0.0927734375,0.0859375,0.10546875,0.0986328125,0.0947265625,0.0908203125,0.095703125,0.1806640625,0.0908203125,0.1220703125,0.1572265625,0.193359375,0.150390625,0.091796875,0.0986328125,0.087890625,0.09765625,0.16015625,0.1845703125,0.1875
4,model_3,0.12118252840909091,0.0927734375,0.1728515625,0.11328125,0.0869140625,0.0791015625,0.1630859375,0.1162109375,0.0947265625,0.072265625,0.1845703125,0.087890625,0.0888671875,0.111328125,0.1044921875,0.0986328125,0.173828125,0.1533203125,0.10546875,0.09375,0.107421875,0.10546875,0.0966796875,0.1064453125,0.1220703125,0.1015625,0.1044921875,0.158203125,0.10546875,0.095703125,0.107421875,0.216796875,0.0810546875,0.1416015625,0.154296875,0.09375,0.0927734375,0.158203125,0.0986328125,0.0849609375,0.1240234375,0.083984375,0.1689453125,0.18359375,0.208984375,0.087890625,0.1611328125,0.107421875,0.0986328125,0.0986328125,0.1650390625,0.1025390625,0.140625,0.1064453125,0.2001953125,0.1005859375
5,model_4,0.13735795454545455,0.0927734375,0.2138671875,0.1962890625,0.0771484375,0.1533203125,0.1435546875,0.1162109375,0.1455078125,0.1015625,0.107421875,0.208984375,0.0888671875,0.171875,0.09765625,0.123046875,0.1064453125,0.103515625,0.10546875,0.1865234375,0.0830078125,0.1103515625,0.0966796875,0.240234375,0.09765625,0.1015625,0.095703125,0.09765625,0.171875,0.0986328125,0.1025390625,0.09375,0.0810546875,0.263671875,0.236328125,0.09375,0.0927734375,0.1806640625,0.0986328125,0.083984375,0.1611328125,0.107421875,0.1796875,0.1494140625,0.099609375,0.2587890625,0.2333984375,0.205078125,0.12109375,0.0771484375,0.1474609375,0.109375,0.14453125,0.09375,0.2255859375,0.1806640625
6,model_5,0.12855113636363635,0.0927734375,0.08984375,0.1396484375,0.1025390625,0.0791015625,0.1669921875,0.109375,0.169921875,0.1015625,0.107421875,0.076171875,0.177734375,0.109375,0.09765625,0.123046875,0.09375,0.091796875,0.10546875,0.09375,0.08203125,0.1083984375,0.0966796875,0.1064453125,0.09765625,0.1396484375,0.20703125,0.1484375,0.0947265625,0.0869140625,0.1025390625,0.17578125,0.0810546875,0.162109375,0.2041015625,0.09375,0.0927734375,0.162109375,0.0986328125,0.0908203125,0.2421875,0.0908203125,0.189453125,0.1181640625,0.21484375,0.23828125,0.150390625,0.2158203125,0.1728515625,0.0986328125,0.0986328125,0.1005859375,0.09765625,0.17578125,0.1884765625,0.1181640625
7,model_6,0.13345170454545455,0.0927734375,0.111328125,0.09375,0.0771484375,0.1474609375,0.1611328125,0.109375,0.0966796875,0.072265625,0.107421875,0.076171875,0.10546875,0.09765625,0.1767578125,0.0986328125,0.10546875,0.09765625,0.1162109375,0.1025390625,0.20703125,0.0830078125,0.0966796875,0.1943359375,0.09765625,0.0869140625,0.2041015625,0.0927734375,0.10546875,0.203125,0.107421875,0.125,0.1025390625,0.2333984375,0.166015625,0.09375,0.111328125,0.1884765625,0.173828125,0.1787109375,0.1953125,0.0908203125,0.173828125,0.193359375,0.103515625,0.0947265625,0.2177734375,0.212890625,0.1728515625,0.0771484375,0.201171875,0.1005859375,0.1484375,0.1787109375,0.0869140625,0.1943359375
8,model_7,0.13419744318181817,0.1845703125,0.1015625,0.185546875,0.0771484375,0.08984375,0.0751953125,0.109375,0.0966796875,0.08984375,0.107421875,0.0859375,0.10546875,0.09765625,0.09765625,0.123046875,0.1640625,0.1494140625,0.10546875,0.09375,0.099609375,0.0947265625,0.1337890625,0.1435546875,0.09765625,0.119140625,0.1005859375,0.0927734375,0.1669921875,0.1572265625,0.1025390625,0.1708984375,0.173828125,0.240234375,0.205078125,0.09375,0.0927734375,0.2587890625,0.0986328125,0.083984375,0.1005859375,0.0986328125,0.1630859375,0.19921875,0.1591796875,0.2294921875,0.271484375,0.146484375,0.1572265625,0.0771484375,0.20703125,0.171875,0.1455078125,0.1123046875,0.1884765625,0.0869140625
9,model_8,0.14312855113636364,0.0927734375,0.0966796875,0.115234375,0.1474609375,0.150390625,0.1015625,0.1669921875,0.0966796875,0.072265625,0.107421875,0.17578125,0.10546875,0.09765625,0.1044921875,0.1279296875,0.10546875,0.1025390625,0.10546875,0.1025390625,0.1689453125,0.12109375,0.0849609375,0.2236328125,0.087890625,0.2197265625,0.1875,0.119140625,0.1005859375,0.09375,0.107421875,0.1904296875,0.0810546875,0.2626953125,0.2158203125,0.09375,0.2041015625,0.2470703125,0.0986328125,0.0986328125,0.1708984375,0.083984375,0.1787109375,0.1796875,0.2529296875,0.1884765625,0.16796875,0.171875,0.15625,0.0986328125,0.20703125,0.107421875,0.1142578125,0.1728515625,0.2216796875,0.2177734375
