,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.7068800000000001,0.7108,0.7109,0.7394,0.7678,0.7139,0.7505,0.7482,0.7811,0.722,0.7051,0.7234,0.6873,0.7469,0.7084,0.7455,0.6281,0.7269,0.7552,0.7137,0.7116,0.6861,0.7297,0.7301,0.7276,0.6889,0.7229,0.7796,0.748,0.7601,0.6072,0.7285,0.691,0.7549,0.6481,0.7393,0.6761,0.7092,0.7535,0.714,0.6556,0.6556,0.7081,0.7264,0.7259,0.6427,0.6884,0.7199,0.7719,0.7445,0.6248,0.5942,0.6746,0.5144,0.7007,0.6392
1,model_0,0.15610795454545454,0.0966796875,0.1484375,0.0966796875,0.0869140625,0.1025390625,0.1240234375,0.0966796875,0.1904296875,0.1982421875,0.171875,0.103515625,0.1005859375,0.1513671875,0.0849609375,0.091796875,0.1904296875,0.142578125,0.1484375,0.1669921875,0.18359375,0.1064453125,0.1240234375,0.1220703125,0.2119140625,0.103515625,0.095703125,0.1923828125,0.19921875,0.1708984375,0.125,0.16015625,0.10546875,0.0869140625,0.32421875,0.2177734375,0.201171875,0.19140625,0.2021484375,0.1806640625,0.0849609375,0.1318359375,0.2412109375,0.1005859375,0.3447265625,0.16015625,0.1630859375,0.1865234375,0.154296875,0.115234375,0.1904296875,0.2958984375,0.095703125,0.248046875,0.1064453125,0.1689453125
2,model_1,0.23911576704545454,0.2392578125,0.1904296875,0.19921875,0.1162109375,0.236328125,0.087890625,0.12890625,0.236328125,0.1025390625,0.1396484375,0.326171875,0.126953125,0.0927734375,0.25390625,0.181640625,0.185546875,0.2861328125,0.1748046875,0.380859375,0.09375,0.2099609375,0.2548828125,0.2578125,0.193359375,0.216796875,0.3388671875,0.283203125,0.2060546875,0.1796875,0.111328125,0.2802734375,0.27734375,0.3955078125,0.3740234375,0.220703125,0.2802734375,0.23046875,0.3720703125,0.23046875,0.3154296875,0.1572265625,0.28515625,0.263671875,0.306640625,0.2373046875,0.23046875,0.3037109375,0.283203125,0.333984375,0.275390625,0.2919921875,0.3623046875,0.2666015625,0.3251953125,0.220703125
3,model_2,0.2479580965909091,0.220703125,0.1611328125,0.1044921875,0.1298828125,0.34375,0.212890625,0.1513671875,0.142578125,0.205078125,0.125,0.359375,0.19921875,0.1357421875,0.2099609375,0.2373046875,0.1845703125,0.16796875,0.1669921875,0.4296875,0.09375,0.1650390625,0.3310546875,0.171875,0.2890625,0.2119140625,0.3369140625,0.328125,0.21484375,0.2021484375,0.111328125,0.2705078125,0.2783203125,0.298828125,0.43359375,0.3271484375,0.2373046875,0.232421875,0.2509765625,0.23828125,0.333984375,0.19921875,0.3212890625,0.330078125,0.265625,0.27734375,0.236328125,0.310546875,0.359375,0.322265625,0.279296875,0.29296875,0.3427734375,0.3671875,0.255859375,0.232421875
4,model_3,0.27372159090909093,0.2685546875,0.19140625,0.1044921875,0.224609375,0.291015625,0.240234375,0.19921875,0.341796875,0.2421875,0.2265625,0.36328125,0.2294921875,0.111328125,0.2353515625,0.19140625,0.240234375,0.3955078125,0.1044921875,0.3798828125,0.09375,0.1630859375,0.2841796875,0.23828125,0.2978515625,0.2802734375,0.341796875,0.3154296875,0.208984375,0.228515625,0.2763671875,0.2646484375,0.2763671875,0.3232421875,0.4306640625,0.326171875,0.34765625,0.228515625,0.3291015625,0.271484375,0.365234375,0.2421875,0.3662109375,0.2763671875,0.251953125,0.3828125,0.212890625,0.29296875,0.279296875,0.3154296875,0.2587890625,0.2958984375,0.33203125,0.3564453125,0.4267578125,0.2919921875
5,model_4,0.2903053977272727,0.279296875,0.193359375,0.1044921875,0.220703125,0.259765625,0.1865234375,0.19921875,0.3115234375,0.29296875,0.2373046875,0.369140625,0.26953125,0.2080078125,0.2255859375,0.09375,0.2548828125,0.412109375,0.1044921875,0.3720703125,0.1923828125,0.16015625,0.3076171875,0.3759765625,0.3154296875,0.3095703125,0.3427734375,0.31640625,0.3095703125,0.384765625,0.373046875,0.271484375,0.283203125,0.322265625,0.4375,0.3134765625,0.3671875,0.25,0.3125,0.314453125,0.314453125,0.2978515625,0.3212890625,0.3896484375,0.333984375,0.2802734375,0.30078125,0.3134765625,0.3740234375,0.3408203125,0.298828125,0.3232421875,0.3720703125,0.2783203125,0.291015625,0.2822265625
6,model_5,0.30035511363636364,0.2900390625,0.1923828125,0.2685546875,0.2548828125,0.275390625,0.2333984375,0.1923828125,0.3193359375,0.2822265625,0.2958984375,0.3603515625,0.3271484375,0.203125,0.2626953125,0.1259765625,0.251953125,0.318359375,0.1044921875,0.3271484375,0.3291015625,0.1484375,0.36328125,0.314453125,0.3115234375,0.345703125,0.3271484375,0.32421875,0.3505859375,0.2568359375,0.2509765625,0.3408203125,0.2822265625,0.3134765625,0.44921875,0.32421875,0.3681640625,0.3251953125,0.3076171875,0.306640625,0.421875,0.3017578125,0.3671875,0.2705078125,0.2421875,0.337890625,0.2666015625,0.302734375,0.3857421875,0.3115234375,0.28515625,0.271484375,0.4443359375,0.369140625,0.3701171875,0.345703125
7,model_6,0.31695667613636364,0.283203125,0.1923828125,0.3173828125,0.197265625,0.2734375,0.2392578125,0.203125,0.3544921875,0.28125,0.3720703125,0.3828125,0.296875,0.359375,0.306640625,0.16015625,0.29296875,0.322265625,0.2861328125,0.380859375,0.2626953125,0.2744140625,0.3232421875,0.4052734375,0.3193359375,0.3349609375,0.3212890625,0.33203125,0.2763671875,0.2509765625,0.3388671875,0.3330078125,0.287109375,0.33203125,0.4453125,0.2978515625,0.3701171875,0.3251953125,0.3125,0.353515625,0.318359375,0.3369140625,0.337890625,0.3984375,0.26171875,0.3818359375,0.3486328125,0.390625,0.388671875,0.322265625,0.2978515625,0.328125,0.3818359375,0.35546875,0.37890625,0.20703125
8,model_7,0.31672585227272726,0.3291015625,0.2568359375,0.3291015625,0.2470703125,0.375,0.2412109375,0.193359375,0.3525390625,0.3134765625,0.3427734375,0.38671875,0.2353515625,0.2568359375,0.3173828125,0.2724609375,0.2822265625,0.3349609375,0.2275390625,0.380859375,0.2626953125,0.2666015625,0.3203125,0.212890625,0.3212890625,0.3291015625,0.3505859375,0.326171875,0.298828125,0.2412109375,0.2861328125,0.3232421875,0.2919921875,0.318359375,0.46484375,0.32421875,0.3857421875,0.328125,0.330078125,0.32421875,0.328125,0.29296875,0.380859375,0.34765625,0.3525390625,0.4091796875,0.3994140625,0.4091796875,0.2734375,0.3525390625,0.3291015625,0.2890625,0.369140625,0.2890625,0.369140625,0.2470703125
9,model_8,0.3360085227272727,0.31640625,0.3486328125,0.3271484375,0.24609375,0.3642578125,0.3369140625,0.349609375,0.3408203125,0.326171875,0.2919921875,0.3720703125,0.3193359375,0.2197265625,0.349609375,0.2353515625,0.2890625,0.3330078125,0.2646484375,0.4111328125,0.2734375,0.3427734375,0.3583984375,0.3740234375,0.3427734375,0.3212890625,0.3681640625,0.33203125,0.28125,0.251953125,0.3583984375,0.3994140625,0.35546875,0.3662109375,0.4384765625,0.337890625,0.361328125,0.2685546875,0.34765625,0.36328125,0.3359375,0.3115234375,0.3466796875,0.3935546875,0.349609375,0.3544921875,0.3828125,0.404296875,0.349609375,0.3623046875,0.279296875,0.2763671875,0.46484375,0.3876953125,0.34375,0.2529296875
