,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.7628636363636364,0.7978,0.8177,0.7513,0.7743,0.7737,0.7412,0.7913,0.768,0.7551,0.7614,0.7864,0.8019,0.7946,0.7739,0.779,0.6849,0.7377,0.8045,0.7698,0.7769,0.762,0.7631,0.7092,0.8039,0.8016,0.7008,0.7221,0.7832,0.7663,0.7512,0.7661,0.7774,0.7549,0.7129,0.7339,0.7269,0.7491,0.75,0.6999,0.7733,0.7809,0.7582,0.7537,0.7962,0.7794,0.7668,0.7335,0.803,0.7904,0.7907,0.7677,0.7641,0.7852,0.7234,0.7151
1,model_0,0.16761363636363635,0.087890625,0.19921875,0.1552734375,0.111328125,0.1923828125,0.0986328125,0.142578125,0.267578125,0.0966796875,0.1796875,0.1103515625,0.1533203125,0.1220703125,0.19140625,0.125,0.23828125,0.1884765625,0.13671875,0.1044921875,0.150390625,0.267578125,0.1396484375,0.1123046875,0.1279296875,0.1865234375,0.220703125,0.1142578125,0.1826171875,0.0888671875,0.24609375,0.3505859375,0.1201171875,0.10546875,0.1328125,0.1982421875,0.1025390625,0.236328125,0.099609375,0.18359375,0.1142578125,0.26953125,0.1044921875,0.3232421875,0.212890625,0.2060546875,0.244140625,0.2578125,0.103515625,0.2587890625,0.099609375,0.248046875,0.0927734375,0.0947265625,0.15234375,0.1689453125
2,model_1,0.35591264204545453,0.33203125,0.17578125,0.220703125,0.0869140625,0.1015625,0.1953125,0.2587890625,0.3173828125,0.23046875,0.2900390625,0.259765625,0.248046875,0.2333984375,0.38671875,0.3134765625,0.3291015625,0.189453125,0.2353515625,0.4130859375,0.3046875,0.5,0.326171875,0.4345703125,0.27734375,0.34765625,0.4208984375,0.4091796875,0.2978515625,0.4208984375,0.37890625,0.3603515625,0.4345703125,0.46875,0.40625,0.3603515625,0.4443359375,0.4609375,0.357421875,0.4501953125,0.419921875,0.4208984375,0.263671875,0.3251953125,0.4345703125,0.5478515625,0.376953125,0.5224609375,0.462890625,0.51171875,0.3505859375,0.4765625,0.3896484375,0.4677734375,0.4833984375,0.4423828125
3,model_2,0.3733842329545455,0.337890625,0.173828125,0.185546875,0.2607421875,0.2021484375,0.2412109375,0.3095703125,0.1962890625,0.365234375,0.333984375,0.2373046875,0.2705078125,0.23828125,0.2451171875,0.2841796875,0.2666015625,0.3193359375,0.1845703125,0.3759765625,0.3583984375,0.49609375,0.3671875,0.4130859375,0.2978515625,0.318359375,0.4306640625,0.392578125,0.396484375,0.4814453125,0.353515625,0.3701171875,0.3798828125,0.44140625,0.41796875,0.34765625,0.3857421875,0.5146484375,0.4228515625,0.529296875,0.501953125,0.453125,0.380859375,0.455078125,0.431640625,0.5263671875,0.4619140625,0.5322265625,0.4560546875,0.5234375,0.3447265625,0.4853515625,0.396484375,0.486328125,0.537109375,0.419921875
4,model_3,0.39534801136363634,0.392578125,0.16796875,0.138671875,0.12109375,0.1806640625,0.25,0.2861328125,0.345703125,0.3466796875,0.3642578125,0.22265625,0.3779296875,0.32421875,0.251953125,0.3583984375,0.3486328125,0.306640625,0.27734375,0.427734375,0.3662109375,0.4892578125,0.419921875,0.4697265625,0.41015625,0.4013671875,0.4560546875,0.3828125,0.4541015625,0.427734375,0.3740234375,0.3642578125,0.521484375,0.4716796875,0.4619140625,0.3896484375,0.435546875,0.4658203125,0.517578125,0.5078125,0.4638671875,0.41015625,0.412109375,0.4765625,0.4267578125,0.5380859375,0.4169921875,0.548828125,0.4208984375,0.5595703125,0.3935546875,0.53515625,0.421875,0.451171875,0.5458984375,0.4462890625
5,model_4,0.4062855113636364,0.4130859375,0.171875,0.1884765625,0.30859375,0.2255859375,0.298828125,0.337890625,0.3251953125,0.3271484375,0.3388671875,0.2978515625,0.3642578125,0.208984375,0.3466796875,0.3359375,0.4423828125,0.3076171875,0.4228515625,0.447265625,0.34375,0.4814453125,0.41015625,0.458984375,0.3798828125,0.443359375,0.501953125,0.3427734375,0.37109375,0.4970703125,0.365234375,0.3837890625,0.4228515625,0.474609375,0.43359375,0.4052734375,0.4443359375,0.533203125,0.455078125,0.482421875,0.6396484375,0.453125,0.3515625,0.421875,0.4453125,0.4775390625,0.419921875,0.5458984375,0.47265625,0.5390625,0.423828125,0.5302734375,0.455078125,0.5048828125,0.4755859375,0.44921875
6,model_5,0.4314453125,0.3701171875,0.171875,0.3837890625,0.357421875,0.375,0.337890625,0.375,0.3271484375,0.3583984375,0.2890625,0.3857421875,0.3974609375,0.3486328125,0.4501953125,0.3603515625,0.4404296875,0.4326171875,0.423828125,0.4482421875,0.4189453125,0.486328125,0.4248046875,0.513671875,0.3876953125,0.4609375,0.5126953125,0.3857421875,0.38671875,0.51171875,0.451171875,0.39453125,0.4306640625,0.4775390625,0.41796875,0.3701171875,0.44921875,0.521484375,0.4736328125,0.5234375,0.560546875,0.4609375,0.408203125,0.4326171875,0.4462890625,0.4892578125,0.4150390625,0.57421875,0.474609375,0.5595703125,0.412109375,0.5283203125,0.4638671875,0.4873046875,0.4873046875,0.4970703125
7,model_6,0.4572265625,0.43359375,0.35546875,0.388671875,0.353515625,0.3759765625,0.4248046875,0.4716796875,0.37109375,0.4150390625,0.451171875,0.341796875,0.4384765625,0.34765625,0.470703125,0.37109375,0.4892578125,0.521484375,0.451171875,0.4482421875,0.46484375,0.5087890625,0.4443359375,0.490234375,0.3818359375,0.466796875,0.541015625,0.376953125,0.43359375,0.49609375,0.404296875,0.3994140625,0.4482421875,0.482421875,0.466796875,0.498046875,0.46875,0.515625,0.52734375,0.537109375,0.53515625,0.4462890625,0.46875,0.49609375,0.4697265625,0.5185546875,0.435546875,0.5595703125,0.48828125,0.6123046875,0.3896484375,0.52734375,0.474609375,0.4541015625,0.515625,0.482421875
8,model_7,0.4610440340909091,0.416015625,0.3115234375,0.44140625,0.3505859375,0.3798828125,0.3330078125,0.4853515625,0.3798828125,0.431640625,0.4443359375,0.388671875,0.4912109375,0.447265625,0.48046875,0.3681640625,0.44921875,0.49609375,0.4208984375,0.4599609375,0.4375,0.4951171875,0.494140625,0.501953125,0.3837890625,0.517578125,0.56640625,0.4755859375,0.380859375,0.509765625,0.421875,0.4423828125,0.4658203125,0.4609375,0.53125,0.4404296875,0.4580078125,0.5146484375,0.40234375,0.55859375,0.541015625,0.50390625,0.4423828125,0.533203125,0.4404296875,0.5361328125,0.466796875,0.521484375,0.5029296875,0.583984375,0.4111328125,0.4697265625,0.423828125,0.48828125,0.515625,0.5419921875
9,model_8,0.4775035511363636,0.44921875,0.365234375,0.40234375,0.390625,0.4228515625,0.3603515625,0.46875,0.3876953125,0.466796875,0.4609375,0.474609375,0.4951171875,0.3740234375,0.470703125,0.3837890625,0.4580078125,0.548828125,0.4755859375,0.4453125,0.4794921875,0.5107421875,0.5517578125,0.486328125,0.3681640625,0.4931640625,0.5205078125,0.4990234375,0.5126953125,0.453125,0.4404296875,0.4384765625,0.546875,0.5341796875,0.4521484375,0.4970703125,0.4736328125,0.5263671875,0.5556640625,0.5390625,0.525390625,0.5126953125,0.455078125,0.4873046875,0.451171875,0.578125,0.466796875,0.568359375,0.490234375,0.5732421875,0.42578125,0.4716796875,0.513671875,0.484375,0.5361328125,0.54296875
