,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.7426072727272728,0.7919,0.7952,0.727,0.7692,0.7844,0.743,0.7814,0.7156,0.7362,0.7755,0.7516,0.7402,0.6949,0.7651,0.7702,0.7174,0.8023,0.7056,0.8023,0.7103,0.7029,0.6894,0.7899,0.7988,0.7484,0.8111,0.7543,0.7606,0.754,0.7464,0.7343,0.7695,0.7492,0.7528,0.7335,0.7443,0.6882,0.726,0.7069,0.7415,0.6705,0.7215,0.7459,0.7137,0.695,0.6961,0.7116,0.7595,0.8152,0.7499,0.7177,0.6604,0.7269,0.7545,0.7237
1,model_0,0.16764914772727274,0.1357421875,0.0849609375,0.2197265625,0.1064453125,0.091796875,0.0947265625,0.296875,0.1435546875,0.1171875,0.1337890625,0.111328125,0.19921875,0.2373046875,0.0927734375,0.1748046875,0.107421875,0.1484375,0.0859375,0.287109375,0.095703125,0.09765625,0.1630859375,0.265625,0.1328125,0.171875,0.2197265625,0.189453125,0.2568359375,0.1923828125,0.119140625,0.291015625,0.091796875,0.2646484375,0.0810546875,0.1845703125,0.1025390625,0.1015625,0.322265625,0.1279296875,0.1259765625,0.193359375,0.3134765625,0.2822265625,0.1748046875,0.115234375,0.1181640625,0.0986328125,0.1025390625,0.28515625,0.2265625,0.109375,0.1640625,0.294921875,0.193359375,0.08203125
2,model_1,0.12819602272727273,0.09765625,0.083984375,0.1103515625,0.134765625,0.0986328125,0.0927734375,0.1162109375,0.119140625,0.0888671875,0.0830078125,0.111328125,0.09765625,0.11328125,0.09765625,0.0966796875,0.078125,0.1083984375,0.0859375,0.0966796875,0.095703125,0.109375,0.1025390625,0.193359375,0.2373046875,0.0966796875,0.1015625,0.1025390625,0.11328125,0.2763671875,0.107421875,0.140625,0.0791015625,0.107421875,0.08203125,0.1728515625,0.1552734375,0.1015625,0.111328125,0.1904296875,0.1044921875,0.125,0.10546875,0.1015625,0.205078125,0.134765625,0.146484375,0.1875,0.1962890625,0.1953125,0.189453125,0.14453125,0.3359375,0.1103515625,0.0986328125,0.08203125
3,model_2,0.1924005681818182,0.09765625,0.205078125,0.0927734375,0.212890625,0.091796875,0.2890625,0.1943359375,0.119140625,0.177734375,0.0830078125,0.111328125,0.099609375,0.0947265625,0.0927734375,0.091796875,0.09765625,0.0986328125,0.0859375,0.0966796875,0.1962890625,0.1337890625,0.2421875,0.23828125,0.26953125,0.0966796875,0.103515625,0.1201171875,0.21875,0.2861328125,0.107421875,0.2841796875,0.353515625,0.1357421875,0.1826171875,0.1455078125,0.2080078125,0.1015625,0.099609375,0.3056640625,0.2001953125,0.26171875,0.224609375,0.296875,0.271484375,0.3173828125,0.314453125,0.38671875,0.3271484375,0.2255859375,0.2333984375,0.2216796875,0.3671875,0.2412109375,0.3056640625,0.125
4,model_3,0.2405184659090909,0.09765625,0.16796875,0.3466796875,0.2724609375,0.181640625,0.2236328125,0.08203125,0.119140625,0.30859375,0.0830078125,0.2119140625,0.099609375,0.107421875,0.0927734375,0.0966796875,0.1474609375,0.0986328125,0.0859375,0.1279296875,0.271484375,0.1767578125,0.2568359375,0.30859375,0.275390625,0.15234375,0.2509765625,0.220703125,0.27734375,0.232421875,0.248046875,0.3037109375,0.353515625,0.2626953125,0.25390625,0.3154296875,0.2646484375,0.279296875,0.279296875,0.3642578125,0.2861328125,0.28125,0.3271484375,0.3076171875,0.2939453125,0.31640625,0.23828125,0.2841796875,0.2939453125,0.3193359375,0.2763671875,0.26953125,0.408203125,0.3310546875,0.3359375,0.3603515625
5,model_4,0.2712535511363636,0.09765625,0.1572265625,0.3701171875,0.34765625,0.2890625,0.2666015625,0.185546875,0.119140625,0.353515625,0.0830078125,0.298828125,0.099609375,0.107421875,0.0927734375,0.0966796875,0.2109375,0.421875,0.0869140625,0.255859375,0.2548828125,0.181640625,0.2587890625,0.3037109375,0.30078125,0.2041015625,0.2998046875,0.259765625,0.259765625,0.3193359375,0.3720703125,0.318359375,0.3603515625,0.2734375,0.2529296875,0.4248046875,0.3154296875,0.2763671875,0.3115234375,0.2939453125,0.3310546875,0.31640625,0.2666015625,0.3125,0.359375,0.2333984375,0.3828125,0.322265625,0.2822265625,0.330078125,0.2919921875,0.2900390625,0.40625,0.31640625,0.3447265625,0.3505859375
6,model_5,0.27590553977272725,0.1875,0.154296875,0.3486328125,0.2705078125,0.3037109375,0.2255859375,0.115234375,0.1865234375,0.314453125,0.0830078125,0.330078125,0.11328125,0.1142578125,0.0927734375,0.0966796875,0.2607421875,0.2294921875,0.0859375,0.1630859375,0.2802734375,0.3603515625,0.248046875,0.376953125,0.271484375,0.2919921875,0.2783203125,0.3193359375,0.2548828125,0.2841796875,0.3701171875,0.3310546875,0.4296875,0.3447265625,0.212890625,0.375,0.326171875,0.302734375,0.435546875,0.3115234375,0.3427734375,0.3232421875,0.2275390625,0.3466796875,0.3837890625,0.2421875,0.328125,0.345703125,0.302734375,0.2529296875,0.32421875,0.2587890625,0.4404296875,0.388671875,0.2802734375,0.3056640625
7,model_6,0.29002130681818183,0.25,0.083984375,0.26953125,0.2021484375,0.3837890625,0.1953125,0.2021484375,0.2080078125,0.2998046875,0.1533203125,0.32421875,0.087890625,0.21875,0.0927734375,0.1767578125,0.1923828125,0.2685546875,0.310546875,0.365234375,0.294921875,0.2626953125,0.1884765625,0.365234375,0.2265625,0.3271484375,0.3017578125,0.2333984375,0.2548828125,0.28125,0.3642578125,0.32421875,0.4638671875,0.3115234375,0.205078125,0.4052734375,0.33984375,0.2802734375,0.37890625,0.2587890625,0.3671875,0.3193359375,0.26953125,0.3076171875,0.373046875,0.3857421875,0.3447265625,0.435546875,0.3193359375,0.322265625,0.283203125,0.2744140625,0.458984375,0.4365234375,0.302734375,0.3974609375
8,model_7,0.31713423295454546,0.3203125,0.083984375,0.169921875,0.23828125,0.44921875,0.1884765625,0.2080078125,0.2001953125,0.205078125,0.1962890625,0.2119140625,0.271484375,0.20703125,0.294921875,0.1630859375,0.23046875,0.3251953125,0.3203125,0.2333984375,0.3154296875,0.39453125,0.3154296875,0.369140625,0.3193359375,0.3828125,0.337890625,0.2841796875,0.326171875,0.3671875,0.3037109375,0.3232421875,0.4404296875,0.3779296875,0.3037109375,0.39453125,0.32421875,0.3623046875,0.470703125,0.3115234375,0.3818359375,0.376953125,0.2578125,0.3310546875,0.435546875,0.345703125,0.3837890625,0.4287109375,0.2841796875,0.3232421875,0.287109375,0.451171875,0.3583984375,0.3740234375,0.359375,0.521484375
9,model_8,0.32798295454545456,0.3447265625,0.1142578125,0.1904296875,0.2255859375,0.4404296875,0.2734375,0.1943359375,0.2099609375,0.22265625,0.3125,0.3369140625,0.1962890625,0.1806640625,0.2412109375,0.2138671875,0.275390625,0.365234375,0.404296875,0.2998046875,0.3876953125,0.3076171875,0.3779296875,0.33984375,0.287109375,0.4130859375,0.35546875,0.3232421875,0.3349609375,0.4443359375,0.2939453125,0.3359375,0.37890625,0.3740234375,0.26953125,0.4150390625,0.345703125,0.3212890625,0.443359375,0.2744140625,0.404296875,0.3759765625,0.275390625,0.373046875,0.4052734375,0.3798828125,0.3623046875,0.421875,0.390625,0.302734375,0.330078125,0.3408203125,0.39453125,0.390625,0.4267578125,0.3994140625
10,model_9,0.3541548295454545,0.31640625,0.1630859375,0.1181640625,0.3466796875,0.3544921875,0.298828125,0.2724609375,0.2138671875,0.3642578125,0.37890625,0.3427734375,0.28125,0.18359375,0.310546875,0.396484375,0.365234375,0.31640625,0.42578125,0.28125,0.3544921875,0.3427734375,0.375,0.376953125,0.3486328125,0.3935546875,0.40625,0.3095703125,0.3193359375,0.396484375,0.33203125,0.28515625,0.412109375,0.4013671875,0.3662109375,0.4189453125,0.419921875,0.302734375,0.470703125,0.408203125,0.427734375,0.458984375,0.2734375,0.357421875,0.384765625,0.38671875,0.451171875,0.4443359375,0.3837890625,0.3359375,0.279296875,0.4677734375,0.4541015625,0.384765625,0.3798828125,0.4375
11,model_10,0.36232244318181817,0.34375,0.16015625,0.138671875,0.3447265625,0.45703125,0.3291015625,0.353515625,0.3701171875,0.38671875,0.38671875,0.263671875,0.3642578125,0.2646484375,0.248046875,0.2451171875,0.30078125,0.228515625,0.3857421875,0.33984375,0.3388671875,0.376953125,0.4599609375,0.37109375,0.35546875,0.345703125,0.2734375,0.41015625,0.3564453125,0.4287109375,0.404296875,0.353515625,0.34375,0.4501953125,0.2802734375,0.3544921875,0.365234375,0.3837890625,0.5107421875,0.33203125,0.416015625,0.4345703125,0.28515625,0.4091796875,0.4521484375,0.3779296875,0.37890625,0.453125,0.3564453125,0.3779296875,0.3759765625,0.4267578125,0.408203125,0.4560546875,0.421875,0.4912109375
12,model_11,0.37972301136363634,0.4521484375,0.28515625,0.310546875,0.3427734375,0.3916015625,0.357421875,0.365234375,0.3837890625,0.3203125,0.3408203125,0.3173828125,0.3193359375,0.21875,0.3896484375,0.4013671875,0.2998046875,0.3271484375,0.4033203125,0.4228515625,0.3564453125,0.326171875,0.4033203125,0.3857421875,0.3681640625,0.39453125,0.37890625,0.3759765625,0.3173828125,0.4365234375,0.3798828125,0.33203125,0.37890625,0.4462890625,0.3779296875,0.4384765625,0.4228515625,0.3408203125,0.4912109375,0.4560546875,0.43359375,0.453125,0.2822265625,0.43359375,0.419921875,0.3994140625,0.3876953125,0.490234375,0.392578125,0.375,0.3662109375,0.431640625,0.3876953125,0.43359375,0.38671875,0.3544921875
13,model_12,0.4019353693181818,0.4130859375,0.3154296875,0.310546875,0.3046875,0.3876953125,0.4619140625,0.421875,0.380859375,0.3544921875,0.4052734375,0.384765625,0.400390625,0.171875,0.39453125,0.4033203125,0.3974609375,0.3408203125,0.4140625,0.484375,0.3876953125,0.37890625,0.412109375,0.3984375,0.3955078125,0.416015625,0.3515625,0.4052734375,0.3837890625,0.4638671875,0.4287109375,0.318359375,0.435546875,0.4248046875,0.357421875,0.4912109375,0.4326171875,0.3740234375,0.4970703125,0.4052734375,0.4560546875,0.4658203125,0.2880859375,0.4921875,0.427734375,0.3798828125,0.4736328125,0.51953125,0.3544921875,0.3837890625,0.33203125,0.474609375,0.453125,0.4560546875,0.455078125,0.388671875
14,model_13,0.40758167613636365,0.3623046875,0.337890625,0.328125,0.4033203125,0.4091796875,0.3154296875,0.38671875,0.3984375,0.3330078125,0.408203125,0.37109375,0.44140625,0.240234375,0.3916015625,0.380859375,0.3720703125,0.376953125,0.453125,0.4609375,0.345703125,0.38671875,0.396484375,0.357421875,0.408203125,0.4130859375,0.3642578125,0.3896484375,0.3798828125,0.3447265625,0.435546875,0.3916015625,0.451171875,0.44921875,0.443359375,0.521484375,0.4501953125,0.3828125,0.5234375,0.4375,0.4541015625,0.4833984375,0.3115234375,0.423828125,0.4658203125,0.4306640625,0.447265625,0.5263671875,0.37890625,0.4072265625,0.3837890625,0.396484375,0.4765625,0.4541015625,0.486328125,0.447265625
15,model_14,0.42263849431818185,0.451171875,0.3876953125,0.3466796875,0.3935546875,0.505859375,0.462890625,0.3369140625,0.4111328125,0.34765625,0.380859375,0.298828125,0.43359375,0.30859375,0.4033203125,0.4140625,0.3251953125,0.404296875,0.5107421875,0.470703125,0.3974609375,0.400390625,0.37890625,0.3828125,0.3837890625,0.4296875,0.34375,0.47265625,0.4169921875,0.4599609375,0.4150390625,0.365234375,0.51171875,0.4482421875,0.3984375,0.470703125,0.40234375,0.3818359375,0.4921875,0.4365234375,0.45703125,0.4794921875,0.396484375,0.4541015625,0.4716796875,0.44921875,0.447265625,0.53125,0.3720703125,0.42578125,0.3583984375,0.4853515625,0.4990234375,0.47265625,0.4755859375,0.4873046875
16,model_15,0.43041548295454546,0.4658203125,0.375,0.3505859375,0.3974609375,0.4560546875,0.4052734375,0.4482421875,0.3955078125,0.34765625,0.416015625,0.330078125,0.4677734375,0.283203125,0.39453125,0.482421875,0.4306640625,0.431640625,0.4677734375,0.484375,0.4365234375,0.38671875,0.41015625,0.4169921875,0.443359375,0.4501953125,0.3759765625,0.4755859375,0.3935546875,0.36328125,0.4404296875,0.37109375,0.4873046875,0.4501953125,0.42578125,0.4267578125,0.4599609375,0.4033203125,0.48828125,0.4345703125,0.4423828125,0.490234375,0.4375,0.470703125,0.4697265625,0.4423828125,0.4814453125,0.52734375,0.42578125,0.4580078125,0.3603515625,0.482421875,0.4677734375,0.4013671875,0.4814453125,0.4638671875
17,model_16,0.4349786931818182,0.458984375,0.3701171875,0.3232421875,0.4638671875,0.45703125,0.435546875,0.41796875,0.4375,0.3701171875,0.4375,0.3994140625,0.4501953125,0.3037109375,0.41015625,0.4541015625,0.3515625,0.419921875,0.4833984375,0.4775390625,0.4580078125,0.3828125,0.3486328125,0.419921875,0.4052734375,0.4169921875,0.3837890625,0.44140625,0.421875,0.39453125,0.416015625,0.3896484375,0.46875,0.4619140625,0.4443359375,0.509765625,0.4775390625,0.41015625,0.505859375,0.4580078125,0.4638671875,0.486328125,0.4091796875,0.4716796875,0.470703125,0.419921875,0.517578125,0.5478515625,0.4404296875,0.44921875,0.3896484375,0.4794921875,0.486328125,0.462890625,0.470703125,0.4208984375
18,model_17,0.44877485795454547,0.4208984375,0.3916015625,0.330078125,0.416015625,0.4921875,0.443359375,0.3857421875,0.39453125,0.4013671875,0.4228515625,0.404296875,0.5009765625,0.3193359375,0.4169921875,0.4931640625,0.423828125,0.4306640625,0.544921875,0.486328125,0.4609375,0.4111328125,0.4296875,0.453125,0.380859375,0.4423828125,0.455078125,0.5146484375,0.4609375,0.4248046875,0.443359375,0.3974609375,0.509765625,0.4619140625,0.4541015625,0.52734375,0.4501953125,0.412109375,0.5029296875,0.4599609375,0.4716796875,0.4814453125,0.4833984375,0.458984375,0.4384765625,0.404296875,0.5107421875,0.5419921875,0.4921875,0.439453125,0.357421875,0.5458984375,0.4873046875,0.4599609375,0.4736328125,0.4638671875
19,model_18,0.46139914772727275,0.4326171875,0.4287109375,0.4033203125,0.4404296875,0.45703125,0.4677734375,0.447265625,0.4267578125,0.4599609375,0.435546875,0.4150390625,0.4892578125,0.3349609375,0.44921875,0.501953125,0.451171875,0.34375,0.5693359375,0.4794921875,0.3955078125,0.4609375,0.4599609375,0.4296875,0.4736328125,0.45703125,0.466796875,0.4697265625,0.4033203125,0.4580078125,0.421875,0.3955078125,0.5322265625,0.4765625,0.458984375,0.564453125,0.4755859375,0.42578125,0.53125,0.5107421875,0.4853515625,0.498046875,0.4150390625,0.5,0.4580078125,0.4580078125,0.5458984375,0.55078125,0.4384765625,0.4384765625,0.3740234375,0.4990234375,0.517578125,0.4794921875,0.4833984375,0.5341796875
20,model_19,0.457421875,0.4189453125,0.4326171875,0.3486328125,0.4716796875,0.48828125,0.4111328125,0.4755859375,0.427734375,0.3662109375,0.5048828125,0.3798828125,0.4970703125,0.3544921875,0.447265625,0.5146484375,0.3896484375,0.44140625,0.4873046875,0.5078125,0.4736328125,0.4580078125,0.4755859375,0.4033203125,0.4482421875,0.427734375,0.4599609375,0.4677734375,0.4404296875,0.416015625,0.486328125,0.4228515625,0.5439453125,0.4560546875,0.4970703125,0.5146484375,0.498046875,0.4306640625,0.5625,0.5234375,0.4697265625,0.455078125,0.37890625,0.4384765625,0.466796875,0.466796875,0.525390625,0.53515625,0.4482421875,0.48046875,0.3349609375,0.427734375,0.5068359375,0.4443359375,0.509765625,0.498046875
21,model_20,0.4680752840909091,0.4833984375,0.431640625,0.4150390625,0.4462890625,0.505859375,0.4091796875,0.451171875,0.439453125,0.4384765625,0.494140625,0.435546875,0.5302734375,0.3203125,0.4521484375,0.560546875,0.4345703125,0.4345703125,0.5537109375,0.5029296875,0.4853515625,0.4716796875,0.443359375,0.4189453125,0.44921875,0.4521484375,0.41796875,0.4873046875,0.4296875,0.4453125,0.4814453125,0.408203125,0.55078125,0.45703125,0.41796875,0.576171875,0.40234375,0.4443359375,0.51953125,0.5029296875,0.48046875,0.5068359375,0.4658203125,0.5029296875,0.48046875,0.478515625,0.5537109375,0.5556640625,0.384765625,0.439453125,0.46484375,0.42578125,0.505859375,0.4892578125,0.4921875,0.5166015625
22,model_21,0.4755859375,0.4580078125,0.44140625,0.43359375,0.50390625,0.4853515625,0.4580078125,0.421875,0.4501953125,0.505859375,0.5078125,0.451171875,0.5322265625,0.3388671875,0.443359375,0.494140625,0.408203125,0.4638671875,0.56640625,0.5166015625,0.478515625,0.4873046875,0.4580078125,0.4609375,0.4365234375,0.478515625,0.5048828125,0.537109375,0.46484375,0.4873046875,0.4580078125,0.419921875,0.5966796875,0.4775390625,0.4365234375,0.5185546875,0.46484375,0.41015625,0.5390625,0.4990234375,0.4560546875,0.5166015625,0.451171875,0.4931640625,0.4814453125,0.494140625,0.5361328125,0.5380859375,0.4404296875,0.4443359375,0.3603515625,0.4541015625,0.470703125,0.474609375,0.515625,0.53515625
23,model_22,0.4835759943181818,0.501953125,0.447265625,0.4033203125,0.470703125,0.505859375,0.4140625,0.451171875,0.4931640625,0.5146484375,0.478515625,0.484375,0.5263671875,0.466796875,0.4130859375,0.5595703125,0.447265625,0.4775390625,0.5380859375,0.5078125,0.4423828125,0.5068359375,0.4482421875,0.4404296875,0.4462890625,0.458984375,0.3994140625,0.556640625,0.4814453125,0.4814453125,0.4365234375,0.439453125,0.56640625,0.4853515625,0.498046875,0.6044921875,0.4775390625,0.37109375,0.56640625,0.521484375,0.490234375,0.5078125,0.4697265625,0.47265625,0.49609375,0.43359375,0.552734375,0.54296875,0.470703125,0.451171875,0.447265625,0.48046875,0.51953125,0.498046875,0.5068359375,0.5263671875
24,model_23,0.4919921875,0.5380859375,0.42578125,0.404296875,0.5146484375,0.51171875,0.484375,0.4423828125,0.4287109375,0.5283203125,0.455078125,0.4765625,0.513671875,0.4345703125,0.478515625,0.470703125,0.46484375,0.45703125,0.6181640625,0.5322265625,0.490234375,0.466796875,0.447265625,0.4375,0.4384765625,0.4384765625,0.4755859375,0.591796875,0.453125,0.4921875,0.4580078125,0.439453125,0.611328125,0.46484375,0.5087890625,0.568359375,0.48046875,0.4189453125,0.544921875,0.498046875,0.505859375,0.4931640625,0.4755859375,0.5107421875,0.501953125,0.509765625,0.5380859375,0.5556640625,0.48828125,0.4560546875,0.4814453125,0.505859375,0.513671875,0.4912109375,0.56640625,0.5615234375
25,model_24,0.4911399147727273,0.5244140625,0.4267578125,0.4501953125,0.5185546875,0.4912109375,0.4326171875,0.4482421875,0.5,0.4501953125,0.4970703125,0.4873046875,0.533203125,0.462890625,0.4609375,0.490234375,0.4794921875,0.447265625,0.5732421875,0.4990234375,0.4482421875,0.5224609375,0.427734375,0.4287109375,0.44921875,0.4599609375,0.478515625,0.5673828125,0.486328125,0.4453125,0.4775390625,0.486328125,0.5888671875,0.4794921875,0.4853515625,0.525390625,0.5234375,0.400390625,0.560546875,0.5068359375,0.509765625,0.49609375,0.5009765625,0.484375,0.517578125,0.5009765625,0.5703125,0.546875,0.484375,0.4560546875,0.4892578125,0.5400390625,0.490234375,0.48828125,0.515625,0.5009765625
