,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.3607527272727272,0.2801,0.4251,0.3548,0.2921,0.3051,0.3536,0.3021,0.3262,0.4,0.4205,0.3672,0.3925,0.4601,0.4733,0.3584,0.2603,0.3299,0.3042,0.3884,0.3726,0.3139,0.3879,0.3755,0.3483,0.3888,0.4269,0.4433,0.4103,0.3042,0.3619,0.3728,0.367,0.3579,0.3668,0.4319,0.3508,0.4148,0.3758,0.5423,0.3307,0.3317,0.3871,0.2015,0.2217,0.3323,0.3573,0.3186,0.3016,0.3537,0.3821,0.3952,0.3413,0.4047,0.3384,0.3359
1,model_0,0.19387428977272728,0.1083984375,0.1103515625,0.146484375,0.1328125,0.1767578125,0.1513671875,0.287109375,0.2685546875,0.1962890625,0.2177734375,0.1826171875,0.2099609375,0.1826171875,0.2646484375,0.2509765625,0.1494140625,0.1396484375,0.193359375,0.1796875,0.19140625,0.267578125,0.2822265625,0.1962890625,0.2529296875,0.1708984375,0.283203125,0.2119140625,0.2685546875,0.2177734375,0.193359375,0.1533203125,0.1875,0.1962890625,0.111328125,0.1650390625,0.1748046875,0.185546875,0.24609375,0.1025390625,0.232421875,0.2578125,0.22265625,0.18359375,0.2099609375,0.201171875,0.08203125,0.248046875,0.123046875,0.2275390625,0.2333984375,0.2470703125,0.1015625,0.166015625,0.09765625,0.2216796875
2,model_1,0.14869545990566038,0.1083984375,0.09375,0.107421875,0.177734375,0.1005859375,0.138671875,0.1162109375,0.173828125,0.1005859375,0.1025390625,0.1064453125,0.1708984375,0.1572265625,0.0986328125,0.1748046875,0.0927734375,0.0927734375,0.24609375,0.09375,0.11328125,0.0927734375,0.2001953125,0.185546875,0.09765625,0.0947265625,0.2001953125,0.13671875,0.1845703125,0.091796875,0.095703125,0.189453125,0.1845703125,0.1083984375,0.171875,0.185546875,0.171875,0.17578125,0.1787109375,0.1171875,0.1845703125,0.18359375,0.1162109375,0.18359375,0.2099609375,0.1728515625,0.1083984375,0.1044921875,0.166015625,0.2412109375,0.1982421875,0.2109375,0.1826171875,0.25390625,0.09375,0.234375
3,model_2,0.17091686320754718,0.1064453125,0.095703125,0.1484375,0.1748046875,0.2001953125,0.0771484375,0.1162109375,0.0830078125,0.1298828125,0.1025390625,0.1787109375,0.0888671875,0.17578125,0.091796875,0.248046875,0.0927734375,0.1015625,0.216796875,0.1962890625,0.1064453125,0.1884765625,0.232421875,0.1669921875,0.21484375,0.0947265625,0.173828125,0.1669921875,0.1826171875,0.0986328125,0.1708984375,0.1962890625,0.2392578125,0.2197265625,0.1474609375,0.1884765625,0.1884765625,0.234375,0.220703125,0.1474609375,0.2236328125,0.2314453125,0.24609375,0.18359375,0.2099609375,0.146484375,0.11328125,0.1953125,0.2265625,0.25390625,0.1943359375,0.2109375,0.2001953125,0.265625,0.0966796875,0.25
4,model_3,0.18643130896226415,0.1064453125,0.09375,0.0908203125,0.1689453125,0.103515625,0.1416015625,0.123046875,0.0830078125,0.166015625,0.1025390625,0.0859375,0.185546875,0.21875,0.2265625,0.24609375,0.1796875,0.0927734375,0.2236328125,0.1630859375,0.1826171875,0.2001953125,0.2509765625,0.1806640625,0.1982421875,0.0947265625,0.2216796875,0.1484375,0.255859375,0.1484375,0.2060546875,0.2275390625,0.2568359375,0.2158203125,0.255859375,0.2001953125,0.193359375,0.1689453125,0.251953125,0.1923828125,0.2421875,0.2451171875,0.2294921875,0.18359375,0.2099609375,0.1416015625,0.103515625,0.19921875,0.23046875,0.24609375,0.25,0.2763671875,0.2099609375,0.2490234375,0.1650390625,0.240234375
5,model_4,0.20389887971698112,0.1083984375,0.1767578125,0.09375,0.2568359375,0.1630859375,0.12890625,0.0849609375,0.18359375,0.1884765625,0.1025390625,0.216796875,0.1953125,0.216796875,0.251953125,0.2119140625,0.1826171875,0.1787109375,0.263671875,0.220703125,0.146484375,0.265625,0.19921875,0.17578125,0.2763671875,0.0947265625,0.28515625,0.2099609375,0.2626953125,0.1787109375,0.1865234375,0.2265625,0.2509765625,0.216796875,0.2451171875,0.2021484375,0.2109375,0.2197265625,0.2509765625,0.201171875,0.1962890625,0.267578125,0.205078125,0.18359375,0.2099609375,0.1416015625,0.091796875,0.259765625,0.236328125,0.2802734375,0.25,0.2734375,0.1689453125,0.26171875,0.171875,0.2705078125
6,model_5,0.20456220518867924,0.1064453125,0.09375,0.0908203125,0.0947265625,0.11328125,0.0927734375,0.1171875,0.18359375,0.2109375,0.166015625,0.1884765625,0.1826171875,0.255859375,0.25,0.228515625,0.1806640625,0.220703125,0.255859375,0.181640625,0.16796875,0.2470703125,0.25,0.2177734375,0.236328125,0.1083984375,0.275390625,0.2041015625,0.259765625,0.1806640625,0.232421875,0.1943359375,0.2685546875,0.2236328125,0.2392578125,0.181640625,0.1884765625,0.26171875,0.2568359375,0.224609375,0.2294921875,0.2744140625,0.24609375,0.18359375,0.2099609375,0.140625,0.1142578125,0.259765625,0.2333984375,0.279296875,0.2529296875,0.232421875,0.2060546875,0.2568359375,0.2333984375,0.25
7,model_6,0.2097214033018868,0.1630859375,0.1103515625,0.15234375,0.1484375,0.111328125,0.1513671875,0.1826171875,0.1669921875,0.1669921875,0.1025390625,0.203125,0.228515625,0.25,0.2626953125,0.203125,0.185546875,0.2001953125,0.2646484375,0.22265625,0.1982421875,0.2109375,0.2421875,0.2431640625,0.2265625,0.1484375,0.2626953125,0.232421875,0.255859375,0.1513671875,0.193359375,0.2236328125,0.263671875,0.24609375,0.2607421875,0.2041015625,0.228515625,0.2177734375,0.2568359375,0.13671875,0.2119140625,0.2783203125,0.2421875,0.18359375,0.2099609375,0.154296875,0.1025390625,0.2578125,0.23046875,0.275390625,0.251953125,0.279296875,0.2158203125,0.26953125,0.2197265625,0.24609375
8,model_7,0.2211821933962264,0.1064453125,0.11328125,0.158203125,0.1826171875,0.130859375,0.15625,0.2001953125,0.140625,0.166015625,0.1083984375,0.224609375,0.1845703125,0.2568359375,0.263671875,0.251953125,0.1689453125,0.2138671875,0.2705078125,0.2236328125,0.212890625,0.267578125,0.279296875,0.1884765625,0.2734375,0.1787109375,0.271484375,0.185546875,0.2548828125,0.23046875,0.2412109375,0.224609375,0.2666015625,0.2744140625,0.259765625,0.279296875,0.2314453125,0.2666015625,0.25390625,0.177734375,0.234375,0.28515625,0.26171875,0.18359375,0.2099609375,0.203125,0.111328125,0.2666015625,0.240234375,0.267578125,0.240234375,0.2802734375,0.208984375,0.275390625,0.2333984375,0.2744140625
9,model_8,0.22072155070754718,0.1435546875,0.162109375,0.1552734375,0.103515625,0.181640625,0.142578125,0.2080078125,0.2490234375,0.17578125,0.16796875,0.1884765625,0.1796875,0.24609375,0.271484375,0.19140625,0.1787109375,0.1044921875,0.265625,0.228515625,0.21484375,0.2333984375,0.2021484375,0.2236328125,0.283203125,0.16015625,0.2626953125,0.2216796875,0.2626953125,0.212890625,0.248046875,0.232421875,0.2685546875,0.2421875,0.2578125,0.2802734375,0.2265625,0.265625,0.2587890625,0.2197265625,0.2470703125,0.271484375,0.265625,0.18359375,0.2099609375,0.2109375,0.091796875,0.248046875,0.2421875,0.2822265625,0.244140625,0.275390625,0.2119140625,0.2734375,0.2392578125,0.2734375
