,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.4513418181818182,0.4685,0.4648,0.4783,0.4402,0.4847,0.428,0.4833,0.4505,0.4701,0.4682,0.4415,0.4193,0.4416,0.4796,0.4431,0.4614,0.4831,0.4288,0.4159,0.4318,0.4878,0.4811,0.4646,0.4492,0.4648,0.4723,0.4724,0.4198,0.3916,0.4681,0.4412,0.4809,0.4541,0.4149,0.4197,0.3913,0.4817,0.4333,0.4666,0.4803,0.4714,0.4325,0.4547,0.337,0.4799,0.4441,0.4826,0.4442,0.4662,0.4737,0.4531,0.4331,0.4488,0.4478,0.4363
1,model_0,0.27950994318181815,0.31640625,0.337890625,0.283203125,0.212890625,0.4111328125,0.353515625,0.3701171875,0.298828125,0.3095703125,0.33984375,0.2763671875,0.177734375,0.271484375,0.21484375,0.2890625,0.365234375,0.3232421875,0.1591796875,0.27734375,0.1875,0.3037109375,0.189453125,0.2490234375,0.287109375,0.2099609375,0.322265625,0.2939453125,0.2509765625,0.2041015625,0.296875,0.19921875,0.3935546875,0.3125,0.263671875,0.171875,0.2958984375,0.28125,0.22265625,0.34765625,0.4296875,0.2841796875,0.248046875,0.2431640625,0.259765625,0.30078125,0.2744140625,0.3544921875,0.095703125,0.2529296875,0.2490234375,0.265625,0.3134765625,0.2421875,0.3974609375,0.291015625
2,model_1,0.35901988636363635,0.3759765625,0.3564453125,0.3994140625,0.3251953125,0.408203125,0.34765625,0.3916015625,0.375,0.3427734375,0.4150390625,0.31640625,0.3203125,0.318359375,0.400390625,0.3798828125,0.3759765625,0.3779296875,0.267578125,0.3369140625,0.3046875,0.4326171875,0.3330078125,0.3564453125,0.3671875,0.384765625,0.3603515625,0.3466796875,0.3173828125,0.23828125,0.369140625,0.357421875,0.3642578125,0.3359375,0.2138671875,0.3916015625,0.376953125,0.451171875,0.287109375,0.4072265625,0.4462890625,0.3359375,0.279296875,0.3828125,0.380859375,0.400390625,0.36328125,0.4736328125,0.31640625,0.3984375,0.3671875,0.328125,0.337890625,0.3583984375,0.369140625,0.380859375
3,model_2,0.39293323863636365,0.4111328125,0.4208984375,0.447265625,0.3671875,0.4306640625,0.3876953125,0.4375,0.392578125,0.4384765625,0.466796875,0.3330078125,0.3310546875,0.3603515625,0.4248046875,0.3369140625,0.408203125,0.39453125,0.37109375,0.302734375,0.384765625,0.4423828125,0.4443359375,0.38671875,0.3828125,0.3779296875,0.4189453125,0.4091796875,0.34765625,0.2783203125,0.443359375,0.40234375,0.44921875,0.3720703125,0.208984375,0.3623046875,0.37890625,0.4609375,0.3251953125,0.44140625,0.451171875,0.3740234375,0.33984375,0.4013671875,0.384765625,0.46875,0.384765625,0.4716796875,0.3935546875,0.4521484375,0.3544921875,0.39453125,0.388671875,0.3515625,0.4228515625,0.396484375
4,model_3,0.4045632102272727,0.4267578125,0.4375,0.44921875,0.3701171875,0.466796875,0.39453125,0.4541015625,0.3974609375,0.4365234375,0.4716796875,0.359375,0.3447265625,0.3984375,0.4580078125,0.3916015625,0.4248046875,0.4208984375,0.38671875,0.33203125,0.40234375,0.4541015625,0.44921875,0.4013671875,0.4072265625,0.4287109375,0.416015625,0.4306640625,0.3515625,0.2978515625,0.4453125,0.4072265625,0.4609375,0.40234375,0.2587890625,0.373046875,0.36328125,0.451171875,0.3271484375,0.4384765625,0.458984375,0.357421875,0.3115234375,0.40625,0.3857421875,0.462890625,0.3671875,0.474609375,0.400390625,0.447265625,0.408203125,0.4072265625,0.388671875,0.3642578125,0.4375,0.384765625
5,model_4,0.40859375,0.42578125,0.451171875,0.4462890625,0.361328125,0.4521484375,0.3759765625,0.45703125,0.4169921875,0.4580078125,0.4609375,0.3505859375,0.3544921875,0.392578125,0.4580078125,0.3955078125,0.4150390625,0.416015625,0.37890625,0.3525390625,0.404296875,0.4482421875,0.435546875,0.4248046875,0.3916015625,0.4296875,0.4228515625,0.4462890625,0.34765625,0.2998046875,0.4462890625,0.3876953125,0.4765625,0.408203125,0.28125,0.3857421875,0.34375,0.44921875,0.337890625,0.4453125,0.4638671875,0.3701171875,0.326171875,0.396484375,0.388671875,0.474609375,0.40625,0.4755859375,0.404296875,0.451171875,0.416015625,0.4208984375,0.3955078125,0.396484375,0.4423828125,0.412109375
6,model_5,0.41617542613636366,0.4462890625,0.4443359375,0.4619140625,0.392578125,0.4775390625,0.3994140625,0.4609375,0.4169921875,0.4521484375,0.4794921875,0.3564453125,0.3623046875,0.4111328125,0.4541015625,0.3876953125,0.4326171875,0.4267578125,0.3916015625,0.3642578125,0.4072265625,0.4619140625,0.4462890625,0.419921875,0.4189453125,0.439453125,0.4365234375,0.46484375,0.3505859375,0.353515625,0.455078125,0.431640625,0.4833984375,0.416015625,0.287109375,0.3603515625,0.337890625,0.4609375,0.353515625,0.4453125,0.462890625,0.4189453125,0.3515625,0.4013671875,0.3828125,0.4765625,0.4111328125,0.474609375,0.3876953125,0.447265625,0.4072265625,0.3984375,0.37890625,0.3974609375,0.4365234375,0.4072265625
7,model_6,0.4201171875,0.43359375,0.458984375,0.4521484375,0.3994140625,0.4609375,0.3876953125,0.4677734375,0.41796875,0.4482421875,0.4794921875,0.3720703125,0.3564453125,0.4169921875,0.4677734375,0.4111328125,0.4287109375,0.4326171875,0.3759765625,0.357421875,0.4208984375,0.4599609375,0.4462890625,0.435546875,0.412109375,0.4345703125,0.4326171875,0.4658203125,0.365234375,0.337890625,0.44921875,0.4306640625,0.4814453125,0.439453125,0.298828125,0.3896484375,0.357421875,0.470703125,0.3681640625,0.435546875,0.4638671875,0.4296875,0.345703125,0.4150390625,0.38671875,0.4814453125,0.4140625,0.4697265625,0.4033203125,0.4541015625,0.4228515625,0.4296875,0.3837890625,0.40234375,0.439453125,0.4072265625
8,model_7,0.42331321022727275,0.4423828125,0.4658203125,0.4619140625,0.400390625,0.482421875,0.404296875,0.4482421875,0.4140625,0.447265625,0.4765625,0.375,0.365234375,0.419921875,0.46484375,0.4130859375,0.4365234375,0.4443359375,0.3984375,0.3671875,0.4189453125,0.46484375,0.453125,0.4306640625,0.419921875,0.455078125,0.4404296875,0.4599609375,0.3798828125,0.3544921875,0.458984375,0.43359375,0.4931640625,0.4345703125,0.298828125,0.3818359375,0.3310546875,0.4599609375,0.3701171875,0.447265625,0.4716796875,0.427734375,0.3544921875,0.43359375,0.380859375,0.4794921875,0.4208984375,0.4658203125,0.40234375,0.4521484375,0.431640625,0.4296875,0.3818359375,0.40625,0.439453125,0.3896484375
9,model_8,0.4264204545454545,0.4306640625,0.4658203125,0.4658203125,0.4052734375,0.4794921875,0.400390625,0.4736328125,0.4189453125,0.4521484375,0.482421875,0.3916015625,0.3662109375,0.4150390625,0.4736328125,0.4169921875,0.4453125,0.4384765625,0.3828125,0.3740234375,0.416015625,0.462890625,0.4599609375,0.4384765625,0.4296875,0.455078125,0.4404296875,0.4580078125,0.373046875,0.3466796875,0.4560546875,0.423828125,0.498046875,0.443359375,0.3017578125,0.3896484375,0.3271484375,0.4658203125,0.380859375,0.4501953125,0.4697265625,0.4306640625,0.3486328125,0.4365234375,0.3828125,0.486328125,0.4287109375,0.478515625,0.421875,0.443359375,0.435546875,0.4375,0.388671875,0.4140625,0.44140625,0.4130859375
