,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.6026945454545455,0.6993,0.6061,0.6485,0.5756,0.6787,0.4247,0.5714,0.6972,0.4909,0.6236,0.6996,0.6728,0.5807,0.6916,0.6199,0.5472,0.5032,0.5009,0.5199,0.6428,0.6898,0.6356,0.6661,0.6325,0.5313,0.4729,0.6432,0.5408,0.5472,0.4262,0.6331,0.5829,0.5317,0.6278,0.6655,0.5369,0.5747,0.5233,0.6198,0.6579,0.6415,0.5456,0.649,0.5098,0.6675,0.6261,0.5893,0.6458,0.7164,0.5638,0.6104,0.7079,0.6442,0.6662,0.6309
1,model_0,0.28137428977272727,0.2041015625,0.341796875,0.34765625,0.34375,0.3505859375,0.283203125,0.1455078125,0.1982421875,0.279296875,0.3251953125,0.255859375,0.263671875,0.189453125,0.2236328125,0.3330078125,0.29296875,0.2529296875,0.2548828125,0.376953125,0.26953125,0.15234375,0.28515625,0.326171875,0.2734375,0.3359375,0.2451171875,0.2861328125,0.3447265625,0.2568359375,0.2822265625,0.2216796875,0.357421875,0.248046875,0.30078125,0.26953125,0.2080078125,0.306640625,0.35546875,0.404296875,0.328125,0.3125,0.2607421875,0.2861328125,0.2216796875,0.33984375,0.2412109375,0.2626953125,0.3193359375,0.232421875,0.283203125,0.2646484375,0.3232421875,0.2978515625,0.2373046875,0.2724609375
2,model_1,0.31056463068181817,0.259765625,0.2275390625,0.2900390625,0.2568359375,0.357421875,0.26953125,0.21484375,0.0849609375,0.3173828125,0.2255859375,0.2060546875,0.39453125,0.2333984375,0.2431640625,0.3916015625,0.314453125,0.421875,0.28515625,0.3369140625,0.37109375,0.205078125,0.2587890625,0.353515625,0.2333984375,0.3271484375,0.3193359375,0.404296875,0.2529296875,0.380859375,0.228515625,0.2705078125,0.384765625,0.1708984375,0.25390625,0.2548828125,0.32421875,0.32421875,0.4208984375,0.2724609375,0.375,0.37109375,0.4052734375,0.388671875,0.3486328125,0.314453125,0.4306640625,0.4169921875,0.34765625,0.353515625,0.39453125,0.3349609375,0.392578125,0.302734375,0.2158203125,0.345703125
3,model_2,0.31654829545454544,0.201171875,0.2080078125,0.1962890625,0.162109375,0.359375,0.2255859375,0.1669921875,0.0869140625,0.2998046875,0.255859375,0.373046875,0.3857421875,0.2509765625,0.3427734375,0.4453125,0.2431640625,0.2861328125,0.271484375,0.26953125,0.380859375,0.23828125,0.21484375,0.3046875,0.259765625,0.3330078125,0.203125,0.3544921875,0.3515625,0.3798828125,0.1962890625,0.2841796875,0.3505859375,0.349609375,0.37890625,0.33203125,0.3154296875,0.3857421875,0.3896484375,0.439453125,0.3466796875,0.3720703125,0.3974609375,0.380859375,0.3720703125,0.353515625,0.41796875,0.3671875,0.3603515625,0.333984375,0.4189453125,0.3798828125,0.3837890625,0.3486328125,0.2763671875,0.427734375
4,model_3,0.3192649147727273,0.2373046875,0.265625,0.181640625,0.111328125,0.322265625,0.2412109375,0.2890625,0.2021484375,0.265625,0.32421875,0.3095703125,0.248046875,0.1591796875,0.263671875,0.3818359375,0.259765625,0.42578125,0.2548828125,0.3984375,0.15625,0.2109375,0.197265625,0.421875,0.2587890625,0.3388671875,0.189453125,0.259765625,0.330078125,0.4580078125,0.3212890625,0.298828125,0.369140625,0.353515625,0.3447265625,0.3447265625,0.3291015625,0.30859375,0.455078125,0.4267578125,0.369140625,0.380859375,0.4189453125,0.4287109375,0.3515625,0.337890625,0.3720703125,0.3701171875,0.3427734375,0.2578125,0.38671875,0.44140625,0.4130859375,0.3701171875,0.3720703125,0.431640625
5,model_4,0.3268110795454545,0.296875,0.24609375,0.255859375,0.166015625,0.193359375,0.2431640625,0.251953125,0.109375,0.216796875,0.322265625,0.388671875,0.2392578125,0.2451171875,0.3017578125,0.4375,0.3037109375,0.228515625,0.3046875,0.30859375,0.3671875,0.1796875,0.197265625,0.4345703125,0.2783203125,0.3125,0.1923828125,0.34765625,0.302734375,0.3720703125,0.32421875,0.31640625,0.3828125,0.3818359375,0.380859375,0.34375,0.3798828125,0.310546875,0.47265625,0.3037109375,0.3681640625,0.4384765625,0.4296875,0.39453125,0.359375,0.3466796875,0.4248046875,0.4033203125,0.3369140625,0.3095703125,0.4287109375,0.4384765625,0.427734375,0.314453125,0.490234375,0.4228515625
6,model_5,0.33828125,0.25390625,0.2919921875,0.34765625,0.3037109375,0.20703125,0.2255859375,0.248046875,0.279296875,0.2890625,0.291015625,0.3525390625,0.375,0.240234375,0.341796875,0.40234375,0.34765625,0.197265625,0.3046875,0.306640625,0.375,0.2421875,0.19140625,0.421875,0.263671875,0.31640625,0.3466796875,0.36328125,0.376953125,0.3017578125,0.3037109375,0.30859375,0.384765625,0.4140625,0.3896484375,0.333984375,0.392578125,0.384765625,0.455078125,0.3896484375,0.310546875,0.3857421875,0.3916015625,0.3876953125,0.33984375,0.4228515625,0.4228515625,0.330078125,0.37109375,0.322265625,0.41015625,0.4287109375,0.373046875,0.3623046875,0.349609375,0.435546875
7,model_6,0.3370205965909091,0.28125,0.3837890625,0.396484375,0.275390625,0.1962890625,0.2255859375,0.1865234375,0.2783203125,0.3984375,0.2802734375,0.357421875,0.4267578125,0.236328125,0.33203125,0.4462890625,0.359375,0.1884765625,0.3095703125,0.2392578125,0.2607421875,0.369140625,0.275390625,0.3330078125,0.3173828125,0.263671875,0.3955078125,0.1025390625,0.28125,0.3017578125,0.314453125,0.3408203125,0.4052734375,0.3955078125,0.3896484375,0.423828125,0.3935546875,0.4052734375,0.3671875,0.390625,0.427734375,0.4453125,0.375,0.404296875,0.416015625,0.3564453125,0.4033203125,0.34375,0.3623046875,0.3525390625,0.3916015625,0.3369140625,0.3974609375,0.279296875,0.29296875,0.4267578125
8,model_7,0.3681285511363636,0.34765625,0.4111328125,0.3427734375,0.3701171875,0.2685546875,0.236328125,0.2060546875,0.2978515625,0.30859375,0.3486328125,0.36328125,0.3828125,0.236328125,0.2998046875,0.4482421875,0.3603515625,0.2421875,0.3056640625,0.375,0.376953125,0.26953125,0.3671875,0.43359375,0.251953125,0.337890625,0.3896484375,0.41015625,0.3916015625,0.44921875,0.3994140625,0.275390625,0.4013671875,0.396484375,0.3818359375,0.3837890625,0.3916015625,0.337890625,0.46484375,0.3720703125,0.443359375,0.4345703125,0.330078125,0.466796875,0.3603515625,0.4306640625,0.43359375,0.408203125,0.3798828125,0.39453125,0.416015625,0.4716796875,0.3388671875,0.3720703125,0.51953125,0.4130859375
9,model_8,0.3674183238636364,0.3564453125,0.416015625,0.3203125,0.201171875,0.384765625,0.25,0.203125,0.314453125,0.3232421875,0.341796875,0.380859375,0.31640625,0.1865234375,0.3408203125,0.3583984375,0.3603515625,0.1787109375,0.310546875,0.314453125,0.3857421875,0.4228515625,0.2626953125,0.431640625,0.2607421875,0.3427734375,0.365234375,0.423828125,0.423828125,0.34765625,0.3984375,0.3837890625,0.4140625,0.435546875,0.3857421875,0.318359375,0.3818359375,0.421875,0.4697265625,0.3232421875,0.4453125,0.4384765625,0.4140625,0.43359375,0.4130859375,0.4384765625,0.4404296875,0.4716796875,0.3349609375,0.357421875,0.40625,0.4921875,0.4140625,0.376953125,0.4248046875,0.4482421875
