,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.4625054545454546,0.4636,0.4765,0.4448,0.4366,0.4458,0.4933,0.5114,0.5023,0.4972,0.5997,0.4275,0.3768,0.435,0.3986,0.4588,0.4834,0.422,0.4127,0.4167,0.4903,0.47,0.4124,0.4863,0.4317,0.4831,0.4358,0.5057,0.4836,0.484,0.4677,0.4726,0.4982,0.4587,0.4309,0.4619,0.442,0.4769,0.4561,0.47,0.4093,0.4209,0.4696,0.53,0.4192,0.486,0.4797,0.5085,0.4653,0.4616,0.4554,0.5013,0.4303,0.4995,0.4131,0.4675
1,model_0,0.2756924715909091,0.212890625,0.3515625,0.25390625,0.3173828125,0.310546875,0.26171875,0.28515625,0.2578125,0.3271484375,0.306640625,0.2216796875,0.201171875,0.1943359375,0.17578125,0.244140625,0.25390625,0.302734375,0.1826171875,0.234375,0.408203125,0.3984375,0.248046875,0.259765625,0.2119140625,0.2490234375,0.3193359375,0.39453125,0.31640625,0.279296875,0.3583984375,0.3203125,0.291015625,0.2294921875,0.1689453125,0.2978515625,0.302734375,0.3046875,0.349609375,0.3759765625,0.19140625,0.3154296875,0.341796875,0.091796875,0.373046875,0.326171875,0.2861328125,0.2685546875,0.1044921875,0.2041015625,0.189453125,0.3525390625,0.2578125,0.275390625,0.3427734375,0.2626953125
2,model_1,0.2367009943181818,0.1982421875,0.2919921875,0.1611328125,0.1376953125,0.107421875,0.091796875,0.212890625,0.1962890625,0.091796875,0.1845703125,0.1181640625,0.1865234375,0.1318359375,0.1083984375,0.0751953125,0.2509765625,0.18359375,0.2041015625,0.0908203125,0.341796875,0.3203125,0.1962890625,0.189453125,0.1103515625,0.2099609375,0.1416015625,0.318359375,0.27734375,0.3134765625,0.21484375,0.275390625,0.3056640625,0.2236328125,0.2412109375,0.3173828125,0.3662109375,0.271484375,0.3955078125,0.3203125,0.2783203125,0.3310546875,0.3466796875,0.1513671875,0.3359375,0.2958984375,0.2529296875,0.2490234375,0.2568359375,0.25,0.3525390625,0.365234375,0.33203125,0.2685546875,0.2421875,0.3359375
3,model_2,0.2725497159090909,0.2744140625,0.3671875,0.1796875,0.2177734375,0.2802734375,0.1708984375,0.1025390625,0.1728515625,0.17578125,0.1708984375,0.185546875,0.1083984375,0.1357421875,0.2197265625,0.248046875,0.2490234375,0.17578125,0.19140625,0.2353515625,0.1904296875,0.34765625,0.2958984375,0.240234375,0.181640625,0.2841796875,0.28125,0.31640625,0.3447265625,0.3369140625,0.2939453125,0.390625,0.3388671875,0.2783203125,0.3310546875,0.3759765625,0.375,0.34765625,0.3291015625,0.3251953125,0.345703125,0.275390625,0.33203125,0.1630859375,0.3525390625,0.3359375,0.2607421875,0.302734375,0.2265625,0.3125,0.34375,0.400390625,0.341796875,0.3056640625,0.3359375,0.2890625
4,model_3,0.2974786931818182,0.314453125,0.3876953125,0.2578125,0.2138671875,0.115234375,0.111328125,0.1748046875,0.2431640625,0.1884765625,0.3251953125,0.2021484375,0.2275390625,0.2060546875,0.314453125,0.3134765625,0.3447265625,0.2392578125,0.185546875,0.333984375,0.390625,0.3994140625,0.2275390625,0.2060546875,0.2119140625,0.3798828125,0.3095703125,0.3056640625,0.35546875,0.3232421875,0.296875,0.3681640625,0.3310546875,0.296875,0.3828125,0.4150390625,0.3193359375,0.3310546875,0.30078125,0.306640625,0.37109375,0.3642578125,0.3515625,0.27734375,0.2587890625,0.3388671875,0.3349609375,0.328125,0.248046875,0.31640625,0.3212890625,0.3955078125,0.3623046875,0.3134765625,0.3203125,0.3017578125
5,model_4,0.30648082386363634,0.2841796875,0.2978515625,0.1787109375,0.412109375,0.298828125,0.1064453125,0.2841796875,0.2001953125,0.322265625,0.298828125,0.26953125,0.1357421875,0.310546875,0.337890625,0.232421875,0.3330078125,0.1875,0.3095703125,0.314453125,0.359375,0.4208984375,0.3076171875,0.240234375,0.1787109375,0.25390625,0.33203125,0.3681640625,0.2841796875,0.3349609375,0.341796875,0.3037109375,0.3291015625,0.2763671875,0.3759765625,0.4228515625,0.3837890625,0.2734375,0.3955078125,0.3408203125,0.2978515625,0.3896484375,0.34765625,0.26953125,0.3603515625,0.3173828125,0.3154296875,0.263671875,0.2109375,0.3544921875,0.34765625,0.4013671875,0.3623046875,0.3134765625,0.353515625,0.3134765625
6,model_5,0.3179509943181818,0.369140625,0.3173828125,0.2373046875,0.384765625,0.203125,0.109375,0.173828125,0.2587890625,0.376953125,0.2041015625,0.2568359375,0.2802734375,0.36328125,0.3662109375,0.330078125,0.3486328125,0.2421875,0.31640625,0.3544921875,0.419921875,0.421875,0.2763671875,0.28515625,0.1943359375,0.3857421875,0.353515625,0.3173828125,0.3408203125,0.3525390625,0.2861328125,0.36328125,0.3310546875,0.279296875,0.396484375,0.43359375,0.3203125,0.3232421875,0.326171875,0.3271484375,0.3828125,0.3779296875,0.3740234375,0.2177734375,0.365234375,0.3203125,0.33984375,0.279296875,0.26171875,0.328125,0.365234375,0.375,0.36328125,0.34375,0.275390625,0.2900390625
7,model_6,0.33002485795454545,0.3759765625,0.322265625,0.2529296875,0.3388671875,0.2646484375,0.2216796875,0.302734375,0.279296875,0.3447265625,0.318359375,0.2509765625,0.240234375,0.3701171875,0.3291015625,0.3232421875,0.3408203125,0.2431640625,0.27734375,0.3740234375,0.37890625,0.412109375,0.2724609375,0.365234375,0.28515625,0.3857421875,0.3408203125,0.3349609375,0.3427734375,0.349609375,0.3154296875,0.4072265625,0.341796875,0.3037109375,0.3291015625,0.3818359375,0.3896484375,0.3837890625,0.3388671875,0.314453125,0.3740234375,0.3525390625,0.3330078125,0.248046875,0.369140625,0.3291015625,0.375,0.2861328125,0.2978515625,0.3505859375,0.37890625,0.3994140625,0.3515625,0.3525390625,0.275390625,0.333984375
8,model_7,0.33572443181818185,0.2783203125,0.3388671875,0.2119140625,0.3037109375,0.345703125,0.306640625,0.26953125,0.251953125,0.3818359375,0.2763671875,0.27734375,0.2724609375,0.33203125,0.3681640625,0.296875,0.3251953125,0.2880859375,0.224609375,0.3564453125,0.373046875,0.408203125,0.33984375,0.384765625,0.3037109375,0.3662109375,0.3583984375,0.3330078125,0.345703125,0.3505859375,0.388671875,0.359375,0.353515625,0.3173828125,0.3974609375,0.4375,0.3828125,0.33203125,0.3310546875,0.3818359375,0.3408203125,0.3798828125,0.3876953125,0.2294921875,0.361328125,0.318359375,0.3798828125,0.3330078125,0.2802734375,0.3212890625,0.3974609375,0.3828125,0.36328125,0.322265625,0.3564453125,0.359375
9,model_8,0.33828125,0.3671875,0.2763671875,0.283203125,0.3994140625,0.310546875,0.330078125,0.2724609375,0.337890625,0.37109375,0.2236328125,0.2802734375,0.2724609375,0.365234375,0.33203125,0.3203125,0.3759765625,0.28125,0.3662109375,0.3583984375,0.3837890625,0.427734375,0.3349609375,0.3359375,0.2724609375,0.3427734375,0.3447265625,0.3349609375,0.3994140625,0.345703125,0.318359375,0.4140625,0.3837890625,0.2421875,0.400390625,0.412109375,0.380859375,0.3701171875,0.3203125,0.38671875,0.37890625,0.3544921875,0.3671875,0.2431640625,0.3525390625,0.3515625,0.302734375,0.2900390625,0.2783203125,0.3232421875,0.3623046875,0.4140625,0.365234375,0.359375,0.29296875,0.2939453125
