,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.38161454545454543,0.4571,0.3781,0.4497,0.3489,0.3607,0.4208,0.3876,0.4947,0.3649,0.5089,0.4437,0.4294,0.3885,0.4118,0.3558,0.2595,0.4425,0.4607,0.4385,0.2333,0.3703,0.3916,0.3511,0.3464,0.4589,0.2536,0.2889,0.3345,0.2911,0.4449,0.361,0.4906,0.2355,0.4051,0.4113,0.2912,0.3559,0.3566,0.4352,0.3498,0.4364,0.3105,0.3739,0.4064,0.3963,0.3397,0.366,0.3768,0.4319,0.4347,0.2278,0.4421,0.4166,0.3691,0.402
1,model_0,0.1237215909090909,0.1171875,0.1044921875,0.0859375,0.1748046875,0.1044921875,0.109375,0.1025390625,0.166015625,0.091796875,0.126953125,0.1220703125,0.1064453125,0.08203125,0.189453125,0.0947265625,0.0908203125,0.0947265625,0.0927734375,0.25,0.166015625,0.109375,0.1044921875,0.1025390625,0.1181640625,0.1083984375,0.091796875,0.109375,0.134765625,0.1142578125,0.1103515625,0.1015625,0.0966796875,0.09375,0.1728515625,0.166015625,0.14453125,0.0966796875,0.1865234375,0.1181640625,0.0869140625,0.10546875,0.1552734375,0.0966796875,0.1044921875,0.181640625,0.0927734375,0.12109375,0.16796875,0.1298828125,0.1064453125,0.1396484375,0.0908203125,0.134765625,0.1689453125,0.1689453125
2,model_1,0.12855113636363635,0.1748046875,0.080078125,0.1005859375,0.119140625,0.087890625,0.109375,0.1025390625,0.09765625,0.1005859375,0.1923828125,0.0791015625,0.1083984375,0.1669921875,0.0732421875,0.0986328125,0.125,0.1669921875,0.0888671875,0.0947265625,0.2578125,0.109375,0.087890625,0.09375,0.09375,0.1796875,0.1787109375,0.2099609375,0.171875,0.09375,0.09765625,0.1083984375,0.0966796875,0.16015625,0.111328125,0.197265625,0.0986328125,0.0966796875,0.1396484375,0.0986328125,0.0869140625,0.10546875,0.125,0.1865234375,0.2099609375,0.1826171875,0.107421875,0.0888671875,0.115234375,0.2060546875,0.103515625,0.091796875,0.1865234375,0.1513671875,0.1416015625,0.1328125
3,model_2,0.13794389204545454,0.119140625,0.080078125,0.1005859375,0.244140625,0.1103515625,0.1025390625,0.1025390625,0.103515625,0.1005859375,0.1650390625,0.1328125,0.1083984375,0.1630859375,0.0888671875,0.0986328125,0.1181640625,0.1708984375,0.080078125,0.0966796875,0.1806640625,0.0859375,0.087890625,0.1513671875,0.09375,0.197265625,0.1806640625,0.205078125,0.1904296875,0.09375,0.0791015625,0.1630859375,0.107421875,0.1435546875,0.111328125,0.220703125,0.1005859375,0.0859375,0.1572265625,0.197265625,0.0986328125,0.10546875,0.20703125,0.1357421875,0.19921875,0.1884765625,0.22265625,0.0908203125,0.169921875,0.13671875,0.125,0.091796875,0.1845703125,0.201171875,0.140625,0.169921875
4,model_3,0.1416193181818182,0.1025390625,0.080078125,0.1005859375,0.2646484375,0.103515625,0.0986328125,0.0986328125,0.1435546875,0.0908203125,0.1015625,0.15234375,0.1083984375,0.08203125,0.130859375,0.0986328125,0.162109375,0.1640625,0.1025390625,0.103515625,0.181640625,0.0859375,0.087890625,0.1484375,0.0966796875,0.17578125,0.1796875,0.1513671875,0.1904296875,0.1875,0.099609375,0.1923828125,0.0986328125,0.1552734375,0.2236328125,0.1025390625,0.1787109375,0.0859375,0.1318359375,0.107421875,0.162109375,0.1162109375,0.18359375,0.23828125,0.2890625,0.2099609375,0.2236328125,0.123046875,0.11328125,0.189453125,0.09765625,0.140625,0.0966796875,0.17578125,0.1728515625,0.1064453125
5,model_4,0.16091974431818182,0.1171875,0.138671875,0.1005859375,0.2392578125,0.1064453125,0.1015625,0.0986328125,0.173828125,0.091796875,0.1015625,0.1357421875,0.1083984375,0.1279296875,0.0732421875,0.0869140625,0.2568359375,0.166015625,0.1015625,0.2080078125,0.18359375,0.0859375,0.087890625,0.1171875,0.09375,0.2548828125,0.1796875,0.2021484375,0.1455078125,0.1826171875,0.0791015625,0.1904296875,0.142578125,0.1513671875,0.22265625,0.099609375,0.0986328125,0.171875,0.17578125,0.123046875,0.1689453125,0.2451171875,0.2470703125,0.1826171875,0.294921875,0.2421875,0.1533203125,0.2548828125,0.2333984375,0.20703125,0.240234375,0.177734375,0.107421875,0.2060546875,0.1708984375,0.1962890625
6,model_5,0.18110795454545456,0.162109375,0.1435546875,0.10546875,0.1640625,0.087890625,0.1591796875,0.0986328125,0.1669921875,0.1005859375,0.171875,0.1875,0.1904296875,0.19140625,0.0732421875,0.0986328125,0.2431640625,0.1640625,0.109375,0.1845703125,0.2724609375,0.1884765625,0.1845703125,0.25,0.0986328125,0.173828125,0.1796875,0.2001953125,0.1875,0.09375,0.099609375,0.19140625,0.142578125,0.2158203125,0.2216796875,0.2431640625,0.0986328125,0.1787109375,0.1962890625,0.2177734375,0.1904296875,0.232421875,0.2587890625,0.2353515625,0.287109375,0.3359375,0.1513671875,0.2841796875,0.216796875,0.21484375,0.1748046875,0.177734375,0.18359375,0.20703125,0.17578125,0.197265625
7,model_6,0.17826704545454544,0.1279296875,0.1435546875,0.2021484375,0.16796875,0.087890625,0.1748046875,0.1025390625,0.1943359375,0.1005859375,0.1767578125,0.1396484375,0.1279296875,0.2060546875,0.173828125,0.0986328125,0.1796875,0.1953125,0.212890625,0.1826171875,0.265625,0.1953125,0.16015625,0.1025390625,0.138671875,0.1982421875,0.1787109375,0.1826171875,0.19140625,0.1142578125,0.0791015625,0.1845703125,0.10546875,0.2275390625,0.1123046875,0.275390625,0.1298828125,0.173828125,0.162109375,0.1953125,0.18359375,0.232421875,0.1728515625,0.18359375,0.2646484375,0.271484375,0.2744140625,0.255859375,0.2744140625,0.2080078125,0.1865234375,0.1689453125,0.1826171875,0.25390625,0.1748046875,0.1484375
8,model_7,0.19360795454545454,0.27734375,0.20703125,0.2685546875,0.1572265625,0.087890625,0.1455078125,0.166015625,0.1787109375,0.1005859375,0.189453125,0.0791015625,0.162109375,0.2451171875,0.171875,0.0986328125,0.21875,0.1650390625,0.1240234375,0.1630859375,0.181640625,0.1943359375,0.099609375,0.103515625,0.189453125,0.2412109375,0.1787109375,0.2666015625,0.1875,0.1875,0.166015625,0.232421875,0.1796875,0.2294921875,0.2314453125,0.2470703125,0.244140625,0.1865234375,0.205078125,0.1904296875,0.1953125,0.1162109375,0.283203125,0.244140625,0.2666015625,0.1884765625,0.22265625,0.2666015625,0.2744140625,0.2216796875,0.2001953125,0.1728515625,0.26953125,0.208984375,0.171875,0.197265625
9,model_8,0.1933416193181818,0.2724609375,0.2041015625,0.1787109375,0.201171875,0.11328125,0.109375,0.185546875,0.1923828125,0.103515625,0.2080078125,0.24609375,0.1611328125,0.177734375,0.0732421875,0.0986328125,0.271484375,0.2197265625,0.1240234375,0.103515625,0.2607421875,0.265625,0.25390625,0.173828125,0.212890625,0.22265625,0.1787109375,0.265625,0.1923828125,0.1845703125,0.08203125,0.1845703125,0.1181640625,0.1806640625,0.16015625,0.169921875,0.2431640625,0.1875,0.203125,0.19140625,0.2001953125,0.236328125,0.2353515625,0.2255859375,0.2607421875,0.19140625,0.2939453125,0.2578125,0.2841796875,0.2431640625,0.205078125,0.173828125,0.115234375,0.20703125,0.1767578125,0.1513671875
