,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.4760399999999999,0.5149,0.3583,0.4767,0.5498,0.4844,0.5635,0.5536,0.4854,0.5103,0.513,0.3324,0.4742,0.4962,0.3531,0.3366,0.5546,0.6447,0.4834,0.4334,0.3878,0.425,0.466,0.371,0.4556,0.4054,0.4035,0.5354,0.5705,0.5015,0.3807,0.4372,0.4717,0.4811,0.4331,0.6822,0.5269,0.5869,0.5664,0.4201,0.5514,0.4355,0.5497,0.3471,0.3107,0.5647,0.4232,0.5243,0.539,0.5371,0.4301,0.3087,0.5554,0.3845,0.5055,0.5888
1,model_0,0.12563920454545455,0.091796875,0.09765625,0.1748046875,0.1796875,0.107421875,0.09375,0.1015625,0.1630859375,0.111328125,0.1015625,0.23828125,0.10546875,0.087890625,0.166015625,0.08984375,0.1650390625,0.10546875,0.0986328125,0.1025390625,0.09375,0.095703125,0.080078125,0.1025390625,0.0947265625,0.1904296875,0.154296875,0.0986328125,0.173828125,0.1552734375,0.0830078125,0.1982421875,0.16015625,0.107421875,0.1015625,0.1435546875,0.150390625,0.095703125,0.19921875,0.1142578125,0.0986328125,0.1064453125,0.1328125,0.0927734375,0.0947265625,0.107421875,0.171875,0.111328125,0.0859375,0.0732421875,0.0966796875,0.193359375,0.2099609375,0.1015625,0.095703125,0.1630859375
2,model_1,0.10786576704545454,0.1845703125,0.09765625,0.1640625,0.0888671875,0.08984375,0.09375,0.083984375,0.1103515625,0.1083984375,0.1015625,0.08984375,0.0888671875,0.087890625,0.09375,0.1796875,0.09375,0.1611328125,0.0986328125,0.10546875,0.09375,0.103515625,0.08984375,0.109375,0.0947265625,0.09765625,0.095703125,0.0986328125,0.087890625,0.1376953125,0.0830078125,0.1005859375,0.10546875,0.1015625,0.1015625,0.091796875,0.1123046875,0.095703125,0.103515625,0.162109375,0.0947265625,0.1044921875,0.10546875,0.0869140625,0.1015625,0.0966796875,0.1318359375,0.08984375,0.0859375,0.0869140625,0.1171875,0.09375,0.2158203125,0.0986328125,0.095703125,0.138671875
3,model_2,0.13226207386363636,0.150390625,0.1875,0.0888671875,0.0888671875,0.09765625,0.11328125,0.0966796875,0.10546875,0.0927734375,0.1015625,0.08984375,0.0888671875,0.087890625,0.0791015625,0.1357421875,0.09375,0.115234375,0.1103515625,0.123046875,0.1103515625,0.095703125,0.140625,0.19140625,0.1025390625,0.2216796875,0.1083984375,0.11328125,0.1513671875,0.15625,0.0947265625,0.1005859375,0.109375,0.185546875,0.1015625,0.091796875,0.1123046875,0.095703125,0.21875,0.1787109375,0.1884765625,0.2802734375,0.109375,0.0927734375,0.1787109375,0.1884765625,0.123046875,0.0927734375,0.1015625,0.2177734375,0.1865234375,0.1396484375,0.291015625,0.1484375,0.1123046875,0.095703125
4,model_3,0.15356889204545454,0.197265625,0.1474609375,0.1083984375,0.0888671875,0.1669921875,0.09375,0.1005859375,0.177734375,0.1083984375,0.1015625,0.0751953125,0.0888671875,0.087890625,0.0869140625,0.259765625,0.1865234375,0.1044921875,0.0986328125,0.2080078125,0.1103515625,0.0966796875,0.23828125,0.1845703125,0.1513671875,0.267578125,0.095703125,0.2333984375,0.1552734375,0.1669921875,0.138671875,0.1005859375,0.1064453125,0.1953125,0.083984375,0.091796875,0.134765625,0.091796875,0.2490234375,0.2177734375,0.0986328125,0.2080078125,0.10546875,0.0888671875,0.1650390625,0.1796875,0.224609375,0.1875,0.1015625,0.130859375,0.2314453125,0.28515625,0.271484375,0.279296875,0.1787109375,0.1123046875
5,model_4,0.16830610795454545,0.2001953125,0.2412109375,0.1591796875,0.1728515625,0.1669921875,0.09375,0.0966796875,0.173828125,0.1083984375,0.0947265625,0.251953125,0.0888671875,0.0986328125,0.162109375,0.19921875,0.10546875,0.1103515625,0.1845703125,0.25390625,0.1103515625,0.1904296875,0.150390625,0.162109375,0.1083984375,0.2216796875,0.146484375,0.2373046875,0.1103515625,0.1650390625,0.23046875,0.162109375,0.12890625,0.22265625,0.0810546875,0.1767578125,0.177734375,0.091796875,0.2373046875,0.1630859375,0.111328125,0.2705078125,0.126953125,0.181640625,0.162109375,0.17578125,0.2373046875,0.1015625,0.2138671875,0.177734375,0.21875,0.1611328125,0.2783203125,0.2646484375,0.1787109375,0.1591796875
6,model_5,0.1797762784090909,0.2041015625,0.236328125,0.23828125,0.10546875,0.1083984375,0.09375,0.185546875,0.265625,0.1083984375,0.1806640625,0.1748046875,0.0888671875,0.119140625,0.0849609375,0.2138671875,0.1201171875,0.20703125,0.1708984375,0.2197265625,0.15625,0.255859375,0.11328125,0.193359375,0.1708984375,0.26953125,0.18359375,0.1416015625,0.1640625,0.181640625,0.2099609375,0.2177734375,0.1650390625,0.173828125,0.1044921875,0.19921875,0.220703125,0.0927734375,0.240234375,0.171875,0.2060546875,0.259765625,0.142578125,0.193359375,0.1767578125,0.1845703125,0.2431640625,0.0927734375,0.1240234375,0.1669921875,0.2333984375,0.2021484375,0.29296875,0.27734375,0.181640625,0.158203125
7,model_6,0.18501420454545456,0.201171875,0.21484375,0.251953125,0.10546875,0.203125,0.09375,0.109375,0.244140625,0.1748046875,0.169921875,0.1826171875,0.0888671875,0.1201171875,0.16015625,0.177734375,0.2373046875,0.17578125,0.189453125,0.154296875,0.1220703125,0.2783203125,0.1513671875,0.193359375,0.146484375,0.2646484375,0.1806640625,0.2529296875,0.1591796875,0.1875,0.2421875,0.1806640625,0.16015625,0.2001953125,0.119140625,0.1923828125,0.1923828125,0.091796875,0.25,0.19921875,0.1572265625,0.2802734375,0.1142578125,0.146484375,0.177734375,0.1884765625,0.2373046875,0.1083984375,0.15625,0.1650390625,0.216796875,0.265625,0.2734375,0.27734375,0.1787109375,0.212890625
8,model_7,0.19653764204545454,0.2021484375,0.12890625,0.2509765625,0.10546875,0.2158203125,0.1767578125,0.0966796875,0.248046875,0.197265625,0.2041015625,0.2001953125,0.103515625,0.234375,0.1748046875,0.2802734375,0.1201171875,0.1162109375,0.19140625,0.21484375,0.17578125,0.28125,0.1806640625,0.2138671875,0.1630859375,0.2255859375,0.1767578125,0.232421875,0.1748046875,0.17578125,0.2333984375,0.255859375,0.1796875,0.232421875,0.1015625,0.19921875,0.1982421875,0.1083984375,0.2529296875,0.1943359375,0.2119140625,0.28125,0.1376953125,0.203125,0.16796875,0.1865234375,0.2626953125,0.0966796875,0.1884765625,0.2099609375,0.2373046875,0.271484375,0.279296875,0.2919921875,0.185546875,0.1796875
9,model_8,0.2009765625,0.2060546875,0.2109375,0.1318359375,0.10546875,0.177734375,0.162109375,0.0966796875,0.25,0.197265625,0.173828125,0.2490234375,0.15234375,0.1806640625,0.177734375,0.26171875,0.248046875,0.208984375,0.1845703125,0.24609375,0.1884765625,0.279296875,0.208984375,0.193359375,0.1826171875,0.255859375,0.18359375,0.2197265625,0.12109375,0.169921875,0.240234375,0.255859375,0.158203125,0.2412109375,0.1015625,0.203125,0.2177734375,0.21484375,0.2529296875,0.2353515625,0.216796875,0.25,0.125,0.1826171875,0.181640625,0.1806640625,0.265625,0.1005859375,0.193359375,0.228515625,0.2392578125,0.287109375,0.2685546875,0.27734375,0.189453125,0.1220703125
