,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
50,model_49,0.24750114889705882,0.265625,0.275390625,0.2890625,0.1982421875,0.2578125,0.2412109375,0.1953125,0.1923828125,0.212890625,0.2314453125,0.189453125,0.1962890625,0.2041015625,0.2734375,0.2890625,0.1787109375,0.2724609375,0.28125,0.203125,0.2900390625,0.2861328125,0.2861328125,0.2373046875,0.2177734375,0.259765625,0.24609375,0.2626953125,0.265625,0.220703125,0.240234375,0.2841796875,0.27734375,0.220703125,0.1767578125,0.1923828125,0.234375,0.2666015625,0.265625,0.2001953125,0.2001953125,0.2041015625,0.212890625,0.2529296875,0.23828125,0.2236328125,0.2109375,0.1845703125,0.2734375,0.2802734375,0.220703125,0.20703125,0.2841796875,0.271484375,0.3193359375,0.240234375,0.2626953125,0.2001953125,0.2373046875,0.275390625,0.2490234375,0.2587890625,0.216796875,0.279296875,0.287109375,0.236328125,0.2470703125,0.28125,0.255859375,0.2646484375,0.2548828125,0.2646484375,0.255859375,0.2744140625,0.2568359375,0.2607421875,0.2744140625,0.2763671875,0.201171875,0.2412109375,0.265625,0.2724609375,0.2529296875,0.2724609375,0.283203125,0.25,0.29296875,0.224609375,0.2265625,0.265625,0.2763671875,0.2431640625,0.2734375,0.2919921875,0.251953125,0.2802734375,0.2705078125,0.25390625,0.2578125,0.2744140625,0.1865234375,0.1904296875,0.1767578125,0.27734375,0.27734375,0.2646484375
51,model_50,0.24734796262254902,0.2666015625,0.2666015625,0.2626953125,0.1953125,0.2568359375,0.2509765625,0.21875,0.2421875,0.2509765625,0.2412109375,0.185546875,0.1943359375,0.2236328125,0.2734375,0.2890625,0.1796875,0.2294921875,0.2724609375,0.25,0.240234375,0.2744140625,0.2763671875,0.2509765625,0.228515625,0.2626953125,0.2265625,0.2568359375,0.2646484375,0.23828125,0.232421875,0.2861328125,0.2734375,0.2314453125,0.193359375,0.232421875,0.24609375,0.259765625,0.267578125,0.1748046875,0.208984375,0.201171875,0.236328125,0.2587890625,0.2119140625,0.24609375,0.21484375,0.1796875,0.2734375,0.279296875,0.240234375,0.2275390625,0.2783203125,0.2724609375,0.267578125,0.2626953125,0.2666015625,0.2099609375,0.2109375,0.2646484375,0.2451171875,0.2451171875,0.201171875,0.279296875,0.2958984375,0.2392578125,0.23828125,0.271484375,0.25390625,0.265625,0.255859375,0.263671875,0.2548828125,0.283203125,0.251953125,0.26953125,0.2607421875,0.263671875,0.1875,0.2412109375,0.2685546875,0.2685546875,0.265625,0.2724609375,0.265625,0.24609375,0.248046875,0.2294921875,0.228515625,0.263671875,0.2744140625,0.2177734375,0.2734375,0.2900390625,0.248046875,0.283203125,0.265625,0.263671875,0.2734375,0.2744140625,0.185546875,0.2041015625,0.1767578125,0.2744140625,0.27734375,0.267578125
52,model_51,0.24823835784313725,0.2607421875,0.2802734375,0.291015625,0.23828125,0.2490234375,0.2421875,0.2109375,0.1943359375,0.24609375,0.240234375,0.2021484375,0.193359375,0.216796875,0.2763671875,0.2890625,0.2138671875,0.271484375,0.28125,0.2470703125,0.23046875,0.2861328125,0.2783203125,0.2509765625,0.1982421875,0.2626953125,0.23046875,0.255859375,0.2685546875,0.2333984375,0.2412109375,0.2763671875,0.271484375,0.205078125,0.1806640625,0.23046875,0.2470703125,0.271484375,0.2431640625,0.2001953125,0.2314453125,0.205078125,0.18359375,0.2587890625,0.2177734375,0.2275390625,0.1904296875,0.1923828125,0.2724609375,0.2861328125,0.2275390625,0.2216796875,0.287109375,0.2685546875,0.3310546875,0.2607421875,0.263671875,0.203125,0.240234375,0.2783203125,0.2421875,0.2529296875,0.203125,0.275390625,0.2939453125,0.2373046875,0.2529296875,0.2626953125,0.2412109375,0.259765625,0.255859375,0.2626953125,0.26171875,0.26953125,0.2470703125,0.265625,0.2705078125,0.2822265625,0.21484375,0.2333984375,0.2744140625,0.271484375,0.2412109375,0.2724609375,0.26171875,0.2578125,0.287109375,0.23828125,0.197265625,0.267578125,0.2783203125,0.20703125,0.2734375,0.2861328125,0.2626953125,0.2822265625,0.2646484375,0.255859375,0.26171875,0.27734375,0.185546875,0.1953125,0.1767578125,0.2763671875,0.279296875,0.271484375
53,model_52,0.24927236519607843,0.2666015625,0.283203125,0.2890625,0.2373046875,0.25,0.2548828125,0.22265625,0.2431640625,0.240234375,0.2275390625,0.1982421875,0.1923828125,0.224609375,0.2666015625,0.283203125,0.2314453125,0.2880859375,0.2822265625,0.1884765625,0.23046875,0.2783203125,0.2685546875,0.2529296875,0.205078125,0.2626953125,0.255859375,0.2509765625,0.267578125,0.2021484375,0.26171875,0.2841796875,0.2783203125,0.2373046875,0.1953125,0.1884765625,0.234375,0.26953125,0.2548828125,0.2197265625,0.24609375,0.1806640625,0.208984375,0.2587890625,0.2353515625,0.234375,0.189453125,0.193359375,0.271484375,0.2861328125,0.24609375,0.2119140625,0.2744140625,0.2646484375,0.337890625,0.2666015625,0.259765625,0.22265625,0.234375,0.2783203125,0.234375,0.25,0.1953125,0.279296875,0.287109375,0.23046875,0.2431640625,0.2802734375,0.263671875,0.267578125,0.251953125,0.267578125,0.26171875,0.2763671875,0.25390625,0.271484375,0.267578125,0.275390625,0.1962890625,0.2373046875,0.26171875,0.275390625,0.2587890625,0.2724609375,0.263671875,0.25,0.25,0.2392578125,0.216796875,0.2646484375,0.2705078125,0.2255859375,0.2734375,0.287109375,0.25390625,0.283203125,0.2666015625,0.2646484375,0.275390625,0.275390625,0.2041015625,0.1806640625,0.1767578125,0.2705078125,0.2685546875,0.2587890625
54,model_53,0.2498180912990196,0.2587890625,0.2822265625,0.291015625,0.248046875,0.2373046875,0.263671875,0.2373046875,0.2314453125,0.236328125,0.23828125,0.20703125,0.1953125,0.1923828125,0.2744140625,0.2890625,0.234375,0.2099609375,0.283203125,0.2138671875,0.2568359375,0.2890625,0.291015625,0.248046875,0.2685546875,0.259765625,0.2314453125,0.2529296875,0.26171875,0.2099609375,0.2412109375,0.28515625,0.28125,0.1904296875,0.1982421875,0.1865234375,0.248046875,0.2685546875,0.2626953125,0.181640625,0.2529296875,0.22265625,0.2060546875,0.2470703125,0.2138671875,0.2197265625,0.1953125,0.19921875,0.2685546875,0.2841796875,0.2431640625,0.228515625,0.2890625,0.2666015625,0.294921875,0.2626953125,0.263671875,0.2255859375,0.2373046875,0.283203125,0.240234375,0.2421875,0.2080078125,0.2822265625,0.2900390625,0.23828125,0.2490234375,0.28125,0.2333984375,0.26953125,0.259765625,0.2626953125,0.2275390625,0.2724609375,0.255859375,0.271484375,0.2578125,0.2744140625,0.19921875,0.24609375,0.2705078125,0.271484375,0.2509765625,0.2724609375,0.283203125,0.24609375,0.2919921875,0.2421875,0.2578125,0.2666015625,0.2783203125,0.2412109375,0.2734375,0.2900390625,0.2529296875,0.283203125,0.2685546875,0.255859375,0.244140625,0.2734375,0.197265625,0.201171875,0.1767578125,0.275390625,0.2705078125,0.265625
55,model_54,0.25058402267156865,0.2646484375,0.267578125,0.2890625,0.2216796875,0.2294921875,0.255859375,0.236328125,0.23828125,0.2392578125,0.224609375,0.1962890625,0.19921875,0.2333984375,0.2724609375,0.291015625,0.240234375,0.2685546875,0.2880859375,0.1884765625,0.24609375,0.2734375,0.2802734375,0.2490234375,0.23828125,0.2578125,0.2490234375,0.2509765625,0.2666015625,0.197265625,0.2314453125,0.2900390625,0.2734375,0.2373046875,0.2041015625,0.2275390625,0.24609375,0.263671875,0.25390625,0.2119140625,0.23828125,0.2080078125,0.1953125,0.2568359375,0.212890625,0.2392578125,0.19921875,0.1982421875,0.2734375,0.27734375,0.2236328125,0.23046875,0.2890625,0.267578125,0.333984375,0.2509765625,0.2646484375,0.2041015625,0.232421875,0.2822265625,0.2490234375,0.2529296875,0.2119140625,0.2783203125,0.2890625,0.2451171875,0.2265625,0.2783203125,0.296875,0.2607421875,0.2568359375,0.267578125,0.2412109375,0.2841796875,0.25390625,0.275390625,0.2685546875,0.26953125,0.2177734375,0.25,0.2685546875,0.271484375,0.255859375,0.2724609375,0.2802734375,0.255859375,0.2822265625,0.23828125,0.2607421875,0.2607421875,0.279296875,0.2177734375,0.2734375,0.2919921875,0.2451171875,0.2841796875,0.265625,0.255859375,0.2705078125,0.275390625,0.1826171875,0.18359375,0.1767578125,0.2705078125,0.2646484375,0.25390625
56,model_55,0.2485064338235294,0.2646484375,0.2802734375,0.2783203125,0.2333984375,0.232421875,0.25,0.216796875,0.2431640625,0.2490234375,0.203125,0.19140625,0.1826171875,0.2197265625,0.275390625,0.2880859375,0.1845703125,0.2236328125,0.28515625,0.201171875,0.271484375,0.2822265625,0.2666015625,0.2529296875,0.2392578125,0.2607421875,0.26171875,0.263671875,0.2666015625,0.2109375,0.236328125,0.27734375,0.2666015625,0.2236328125,0.1748046875,0.189453125,0.248046875,0.2685546875,0.267578125,0.185546875,0.2451171875,0.2177734375,0.236328125,0.2607421875,0.2373046875,0.2275390625,0.2109375,0.173828125,0.2734375,0.28515625,0.2431640625,0.228515625,0.2900390625,0.2705078125,0.330078125,0.2490234375,0.265625,0.212890625,0.232421875,0.28125,0.2431640625,0.2548828125,0.2060546875,0.283203125,0.287109375,0.2041015625,0.2265625,0.2822265625,0.240234375,0.263671875,0.2568359375,0.2666015625,0.2529296875,0.2666015625,0.2548828125,0.271484375,0.267578125,0.2744140625,0.1962890625,0.2509765625,0.2626953125,0.2685546875,0.236328125,0.2724609375,0.2783203125,0.2607421875,0.2783203125,0.244140625,0.2587890625,0.2607421875,0.2763671875,0.1962890625,0.2734375,0.283203125,0.25,0.26953125,0.263671875,0.2646484375,0.267578125,0.2666015625,0.1962890625,0.2041015625,0.1767578125,0.26953125,0.27734375,0.275390625
57,model_56,0.25100528492647056,0.267578125,0.279296875,0.287109375,0.2353515625,0.2568359375,0.2255859375,0.2373046875,0.2470703125,0.2353515625,0.2265625,0.18359375,0.193359375,0.23046875,0.2734375,0.2890625,0.240234375,0.2705078125,0.2841796875,0.232421875,0.2841796875,0.28515625,0.2451171875,0.2373046875,0.2373046875,0.26171875,0.2119140625,0.263671875,0.267578125,0.240234375,0.240234375,0.2822265625,0.263671875,0.228515625,0.19921875,0.1943359375,0.251953125,0.2705078125,0.2724609375,0.1943359375,0.23828125,0.205078125,0.23828125,0.25,0.234375,0.2275390625,0.197265625,0.19921875,0.2724609375,0.2861328125,0.2353515625,0.220703125,0.28125,0.2724609375,0.3359375,0.248046875,0.2666015625,0.208984375,0.2216796875,0.2705078125,0.24609375,0.2626953125,0.2021484375,0.2802734375,0.2919921875,0.236328125,0.2490234375,0.2783203125,0.2490234375,0.263671875,0.248046875,0.265625,0.251953125,0.28515625,0.25390625,0.2724609375,0.2744140625,0.2802734375,0.193359375,0.2265625,0.2744140625,0.2734375,0.2568359375,0.2724609375,0.28125,0.2578125,0.2861328125,0.232421875,0.2548828125,0.2568359375,0.2705078125,0.240234375,0.2734375,0.28515625,0.2412109375,0.2841796875,0.271484375,0.263671875,0.2646484375,0.2744140625,0.1884765625,0.1845703125,0.1767578125,0.2783203125,0.2685546875,0.2646484375
58,model_57,0.25096698835784315,0.263671875,0.2744140625,0.2880859375,0.2265625,0.2314453125,0.251953125,0.2607421875,0.19921875,0.2041015625,0.23046875,0.1943359375,0.181640625,0.24609375,0.259765625,0.287109375,0.2373046875,0.2646484375,0.2744140625,0.2099609375,0.228515625,0.27734375,0.2880859375,0.2275390625,0.2431640625,0.2607421875,0.22265625,0.2646484375,0.2646484375,0.2421875,0.2294921875,0.28125,0.2841796875,0.2275390625,0.166015625,0.234375,0.2490234375,0.2490234375,0.2666015625,0.21875,0.2802734375,0.20703125,0.216796875,0.2626953125,0.23828125,0.2158203125,0.19921875,0.1962890625,0.2744140625,0.283203125,0.2431640625,0.2236328125,0.2841796875,0.2734375,0.3349609375,0.271484375,0.2666015625,0.2216796875,0.2353515625,0.2705078125,0.24609375,0.2587890625,0.2177734375,0.283203125,0.275390625,0.2353515625,0.2431640625,0.275390625,0.26171875,0.26953125,0.251953125,0.2685546875,0.26171875,0.27734375,0.25390625,0.2744140625,0.2705078125,0.27734375,0.22265625,0.25,0.275390625,0.267578125,0.2626953125,0.2724609375,0.259765625,0.2373046875,0.28515625,0.2275390625,0.265625,0.2626953125,0.2802734375,0.2392578125,0.2734375,0.291015625,0.259765625,0.2822265625,0.2666015625,0.2646484375,0.2607421875,0.267578125,0.1376953125,0.2080078125,0.1767578125,0.271484375,0.2724609375,0.267578125
59,model_58,0.25044998468137253,0.2646484375,0.275390625,0.2900390625,0.2548828125,0.23828125,0.2392578125,0.23046875,0.2373046875,0.197265625,0.2099609375,0.26171875,0.19921875,0.2216796875,0.275390625,0.28515625,0.236328125,0.2509765625,0.2822265625,0.2236328125,0.283203125,0.279296875,0.287109375,0.2529296875,0.2861328125,0.2607421875,0.2470703125,0.2626953125,0.2626953125,0.2412109375,0.2509765625,0.2841796875,0.27734375,0.203125,0.177734375,0.1884765625,0.2421875,0.271484375,0.2646484375,0.19921875,0.2060546875,0.22265625,0.2265625,0.25,0.21875,0.2373046875,0.2021484375,0.1904296875,0.271484375,0.2861328125,0.2294921875,0.2216796875,0.291015625,0.26953125,0.2978515625,0.2587890625,0.2646484375,0.2197265625,0.228515625,0.2724609375,0.25,0.2431640625,0.203125,0.283203125,0.296875,0.216796875,0.2490234375,0.2802734375,0.236328125,0.2607421875,0.2548828125,0.2607421875,0.2578125,0.287109375,0.255859375,0.2744140625,0.2734375,0.2744140625,0.19140625,0.244140625,0.2666015625,0.275390625,0.265625,0.2724609375,0.2822265625,0.25,0.2216796875,0.2451171875,0.26953125,0.2578125,0.2783203125,0.212890625,0.2734375,0.287109375,0.2529296875,0.28125,0.2724609375,0.2568359375,0.2734375,0.271484375,0.13671875,0.2080078125,0.1767578125,0.2822265625,0.2783203125,0.2646484375
60,model_59,0.2502489276960784,0.267578125,0.2646484375,0.2861328125,0.2099609375,0.24609375,0.25390625,0.2431640625,0.2353515625,0.1982421875,0.248046875,0.203125,0.16796875,0.2373046875,0.2734375,0.291015625,0.244140625,0.2412109375,0.28515625,0.236328125,0.2353515625,0.279296875,0.2880859375,0.25,0.236328125,0.2587890625,0.251953125,0.251953125,0.2646484375,0.1982421875,0.2373046875,0.291015625,0.2744140625,0.2119140625,0.1962890625,0.1865234375,0.2490234375,0.2705078125,0.267578125,0.21484375,0.248046875,0.1962890625,0.2353515625,0.263671875,0.2353515625,0.23046875,0.2158203125,0.201171875,0.2705078125,0.2744140625,0.2431640625,0.2216796875,0.2861328125,0.2705078125,0.2734375,0.259765625,0.265625,0.2021484375,0.2265625,0.283203125,0.25,0.2607421875,0.1962890625,0.2841796875,0.287109375,0.2353515625,0.2490234375,0.28125,0.2734375,0.267578125,0.2578125,0.2626953125,0.2529296875,0.283203125,0.2548828125,0.2744140625,0.2724609375,0.2744140625,0.21484375,0.2431640625,0.2724609375,0.2763671875,0.255859375,0.2724609375,0.279296875,0.2412109375,0.2880859375,0.2431640625,0.251953125,0.2548828125,0.27734375,0.220703125,0.2734375,0.287109375,0.2529296875,0.283203125,0.2646484375,0.2529296875,0.2705078125,0.2548828125,0.1552734375,0.203125,0.1767578125,0.283203125,0.263671875,0.2666015625
61,model_60,0.25275735294117646,0.265625,0.2705078125,0.28515625,0.2392578125,0.248046875,0.2529296875,0.236328125,0.2080078125,0.22265625,0.240234375,0.1943359375,0.1953125,0.2392578125,0.275390625,0.2880859375,0.234375,0.28515625,0.28125,0.2392578125,0.2861328125,0.28515625,0.2880859375,0.2275390625,0.2353515625,0.2587890625,0.267578125,0.2607421875,0.265625,0.22265625,0.255859375,0.2900390625,0.2841796875,0.2314453125,0.2099609375,0.1923828125,0.2490234375,0.2724609375,0.2724609375,0.2080078125,0.2314453125,0.23046875,0.232421875,0.2548828125,0.23828125,0.23828125,0.216796875,0.1689453125,0.275390625,0.27734375,0.2412109375,0.2216796875,0.291015625,0.267578125,0.31640625,0.255859375,0.26171875,0.2158203125,0.2294921875,0.2646484375,0.2431640625,0.2607421875,0.2041015625,0.279296875,0.294921875,0.23828125,0.244140625,0.2802734375,0.2333984375,0.2607421875,0.2509765625,0.265625,0.2587890625,0.2822265625,0.255859375,0.2666015625,0.2705078125,0.2705078125,0.201171875,0.2470703125,0.271484375,0.2734375,0.2646484375,0.2724609375,0.27734375,0.2333984375,0.2890625,0.2412109375,0.2548828125,0.263671875,0.267578125,0.2109375,0.2734375,0.2919921875,0.2529296875,0.2802734375,0.26953125,0.2626953125,0.271484375,0.2666015625,0.20703125,0.203125,0.1767578125,0.27734375,0.2783203125,0.26953125
62,model_61,0.25075635723039214,0.2666015625,0.263671875,0.2900390625,0.2578125,0.24609375,0.24609375,0.24609375,0.234375,0.23828125,0.2412109375,0.20703125,0.1953125,0.2421875,0.267578125,0.2841796875,0.240234375,0.24609375,0.28125,0.205078125,0.2919921875,0.2783203125,0.2919921875,0.24609375,0.236328125,0.26171875,0.2783203125,0.248046875,0.2646484375,0.2353515625,0.232421875,0.283203125,0.283203125,0.2099609375,0.197265625,0.212890625,0.2470703125,0.2724609375,0.267578125,0.212890625,0.1962890625,0.220703125,0.2275390625,0.248046875,0.2373046875,0.23828125,0.21484375,0.1806640625,0.2724609375,0.283203125,0.208984375,0.2197265625,0.2861328125,0.267578125,0.31640625,0.2548828125,0.263671875,0.19921875,0.2333984375,0.279296875,0.23046875,0.244140625,0.2099609375,0.283203125,0.2890625,0.23828125,0.234375,0.2802734375,0.26953125,0.2685546875,0.255859375,0.263671875,0.2490234375,0.2626953125,0.25390625,0.26953125,0.2705078125,0.2685546875,0.2099609375,0.232421875,0.2705078125,0.263671875,0.2626953125,0.2724609375,0.265625,0.25390625,0.2744140625,0.2451171875,0.2421875,0.2705078125,0.2763671875,0.2265625,0.2734375,0.2861328125,0.263671875,0.28515625,0.265625,0.2509765625,0.2392578125,0.267578125,0.17578125,0.1875,0.1767578125,0.27734375,0.2705078125,0.2724609375
63,model_62,0.2508999693627451,0.2578125,0.2763671875,0.291015625,0.26953125,0.2353515625,0.2626953125,0.255859375,0.2138671875,0.19921875,0.2421875,0.203125,0.1962890625,0.2109375,0.2734375,0.2841796875,0.2314453125,0.2626953125,0.28515625,0.2431640625,0.298828125,0.2822265625,0.2841796875,0.25,0.2236328125,0.259765625,0.251953125,0.265625,0.267578125,0.2392578125,0.2412109375,0.279296875,0.27734375,0.1787109375,0.169921875,0.1865234375,0.2421875,0.2685546875,0.2705078125,0.1865234375,0.21875,0.212890625,0.236328125,0.2587890625,0.234375,0.2294921875,0.1982421875,0.1767578125,0.275390625,0.2890625,0.2490234375,0.21484375,0.283203125,0.2646484375,0.3271484375,0.263671875,0.2646484375,0.212890625,0.2392578125,0.275390625,0.24609375,0.251953125,0.177734375,0.2822265625,0.2890625,0.2236328125,0.2412109375,0.283203125,0.27734375,0.267578125,0.25390625,0.263671875,0.248046875,0.2841796875,0.255859375,0.2763671875,0.2705078125,0.2783203125,0.2001953125,0.24609375,0.2763671875,0.2724609375,0.26953125,0.2724609375,0.279296875,0.255859375,0.2900390625,0.2392578125,0.2021484375,0.2646484375,0.2763671875,0.2177734375,0.2734375,0.27734375,0.259765625,0.283203125,0.265625,0.2509765625,0.28125,0.2734375,0.1923828125,0.1865234375,0.1767578125,0.2763671875,0.267578125,0.2734375
64,model_63,0.2526711856617647,0.2685546875,0.275390625,0.2822265625,0.2744140625,0.228515625,0.2373046875,0.244140625,0.234375,0.228515625,0.2431640625,0.197265625,0.1806640625,0.2265625,0.27734375,0.2802734375,0.2412109375,0.2685546875,0.279296875,0.203125,0.263671875,0.279296875,0.2822265625,0.25390625,0.2275390625,0.26171875,0.267578125,0.265625,0.265625,0.2255859375,0.228515625,0.2900390625,0.2802734375,0.2451171875,0.19921875,0.232421875,0.24609375,0.2646484375,0.271484375,0.212890625,0.23828125,0.2294921875,0.240234375,0.2607421875,0.232421875,0.2373046875,0.216796875,0.1904296875,0.2724609375,0.2880859375,0.2412109375,0.2255859375,0.2890625,0.2734375,0.3037109375,0.2607421875,0.265625,0.23046875,0.232421875,0.2734375,0.2392578125,0.259765625,0.2001953125,0.283203125,0.2880859375,0.23828125,0.2138671875,0.28125,0.2587890625,0.2685546875,0.251953125,0.263671875,0.244140625,0.279296875,0.2509765625,0.2705078125,0.2578125,0.2744140625,0.224609375,0.2412109375,0.2744140625,0.275390625,0.2626953125,0.2724609375,0.2822265625,0.2451171875,0.29296875,0.2333984375,0.2509765625,0.2578125,0.26953125,0.216796875,0.2734375,0.2919921875,0.2509765625,0.2841796875,0.26171875,0.263671875,0.26171875,0.2705078125,0.173828125,0.20703125,0.1767578125,0.2763671875,0.267578125,0.275390625
65,model_64,0.2511010263480392,0.265625,0.2744140625,0.291015625,0.25,0.2490234375,0.2509765625,0.251953125,0.2451171875,0.2197265625,0.2392578125,0.2109375,0.1875,0.1884765625,0.2763671875,0.2841796875,0.1845703125,0.201171875,0.283203125,0.236328125,0.267578125,0.2822265625,0.2822265625,0.2470703125,0.240234375,0.2607421875,0.2548828125,0.259765625,0.2666015625,0.2373046875,0.24609375,0.2861328125,0.283203125,0.197265625,0.181640625,0.197265625,0.24609375,0.2685546875,0.26953125,0.19140625,0.2412109375,0.2158203125,0.2099609375,0.265625,0.2392578125,0.228515625,0.208984375,0.197265625,0.271484375,0.287109375,0.244140625,0.2255859375,0.2890625,0.271484375,0.2861328125,0.2490234375,0.2685546875,0.2314453125,0.2314453125,0.2734375,0.2470703125,0.2607421875,0.1904296875,0.271484375,0.2900390625,0.2294921875,0.2470703125,0.2802734375,0.2548828125,0.2578125,0.2587890625,0.2607421875,0.2607421875,0.287109375,0.2548828125,0.2685546875,0.2685546875,0.279296875,0.203125,0.248046875,0.275390625,0.2763671875,0.2646484375,0.2724609375,0.2763671875,0.248046875,0.2802734375,0.24609375,0.2578125,0.2666015625,0.2783203125,0.240234375,0.2734375,0.29296875,0.25,0.28515625,0.2685546875,0.2607421875,0.271484375,0.2724609375,0.201171875,0.173828125,0.1767578125,0.2744140625,0.279296875,0.26171875
66,model_65,0.25293926164215685,0.265625,0.279296875,0.279296875,0.2666015625,0.251953125,0.2529296875,0.2890625,0.2373046875,0.2529296875,0.23046875,0.19921875,0.1962890625,0.2265625,0.2666015625,0.2822265625,0.24609375,0.255859375,0.2802734375,0.2021484375,0.279296875,0.271484375,0.2880859375,0.2412109375,0.2109375,0.2607421875,0.267578125,0.265625,0.2587890625,0.2119140625,0.24609375,0.28125,0.275390625,0.2314453125,0.201171875,0.1904296875,0.248046875,0.2734375,0.265625,0.2158203125,0.2392578125,0.2099609375,0.2412109375,0.26171875,0.240234375,0.2265625,0.2177734375,0.1826171875,0.26953125,0.28515625,0.2509765625,0.2265625,0.2890625,0.2646484375,0.3427734375,0.263671875,0.2646484375,0.1943359375,0.2353515625,0.279296875,0.2392578125,0.2548828125,0.205078125,0.2822265625,0.291015625,0.2373046875,0.24609375,0.279296875,0.2158203125,0.2666015625,0.259765625,0.26171875,0.25,0.28515625,0.255859375,0.2763671875,0.26171875,0.27734375,0.19921875,0.240234375,0.2734375,0.267578125,0.2587890625,0.2724609375,0.283203125,0.259765625,0.29296875,0.2431640625,0.251953125,0.267578125,0.275390625,0.224609375,0.2734375,0.291015625,0.248046875,0.28125,0.271484375,0.2646484375,0.2587890625,0.2783203125,0.1494140625,0.2109375,0.1767578125,0.279296875,0.2734375,0.279296875
67,model_66,0.25259459252450983,0.267578125,0.2783203125,0.2890625,0.2548828125,0.2607421875,0.2587890625,0.2412109375,0.2294921875,0.2529296875,0.248046875,0.2001953125,0.2001953125,0.2265625,0.26953125,0.28515625,0.2470703125,0.2529296875,0.28515625,0.234375,0.29296875,0.265625,0.2880859375,0.2294921875,0.2392578125,0.2587890625,0.2783203125,0.2666015625,0.265625,0.23828125,0.216796875,0.2880859375,0.279296875,0.21875,0.185546875,0.2294921875,0.244140625,0.2734375,0.2666015625,0.2138671875,0.22265625,0.2197265625,0.228515625,0.263671875,0.244140625,0.1982421875,0.203125,0.1845703125,0.2685546875,0.28125,0.197265625,0.2275390625,0.2841796875,0.2666015625,0.302734375,0.2646484375,0.267578125,0.21484375,0.236328125,0.2822265625,0.236328125,0.2568359375,0.2099609375,0.2802734375,0.296875,0.2421875,0.2529296875,0.2802734375,0.2607421875,0.26953125,0.251953125,0.267578125,0.279296875,0.271484375,0.2568359375,0.271484375,0.2578125,0.2587890625,0.2216796875,0.244140625,0.2724609375,0.2744140625,0.2626953125,0.2724609375,0.283203125,0.24609375,0.2939453125,0.2490234375,0.240234375,0.2421875,0.2734375,0.22265625,0.2734375,0.255859375,0.2431640625,0.2802734375,0.2666015625,0.2578125,0.271484375,0.2724609375,0.17578125,0.2080078125,0.1767578125,0.283203125,0.2744140625,0.2685546875
68,model_67,0.2538488051470588,0.2626953125,0.275390625,0.28515625,0.2666015625,0.2578125,0.25,0.28515625,0.22265625,0.2373046875,0.24609375,0.1982421875,0.1953125,0.21875,0.2763671875,0.2861328125,0.1875,0.2314453125,0.283203125,0.2451171875,0.2939453125,0.271484375,0.28125,0.2333984375,0.23828125,0.2607421875,0.244140625,0.265625,0.267578125,0.2421875,0.2421875,0.27734375,0.28125,0.220703125,0.2041015625,0.2138671875,0.2431640625,0.26953125,0.265625,0.1943359375,0.236328125,0.2080078125,0.244140625,0.26171875,0.2421875,0.220703125,0.21875,0.2001953125,0.2724609375,0.28515625,0.2421875,0.22265625,0.287109375,0.265625,0.3291015625,0.2587890625,0.2646484375,0.1962890625,0.2431640625,0.2861328125,0.24609375,0.2509765625,0.2041015625,0.2841796875,0.30078125,0.23046875,0.2470703125,0.28125,0.240234375,0.2705078125,0.2587890625,0.2666015625,0.27734375,0.2822265625,0.2548828125,0.2724609375,0.2724609375,0.271484375,0.2119140625,0.248046875,0.2724609375,0.2763671875,0.265625,0.2724609375,0.2802734375,0.2431640625,0.291015625,0.2470703125,0.265625,0.2587890625,0.26953125,0.2216796875,0.2734375,0.2880859375,0.267578125,0.2841796875,0.2724609375,0.25390625,0.2734375,0.2734375,0.177734375,0.205078125,0.1767578125,0.2802734375,0.275390625,0.2705078125
