,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
10,model_9,0.2705450148809524,0.2509765625,0.306640625,0.2607421875,0.251953125,0.2490234375,0.2861328125,0.2900390625,0.28515625,0.21484375,0.2578125,0.275390625,0.236328125,0.263671875,0.2763671875,0.23828125,0.2841796875,0.302734375,0.2607421875,0.2470703125,0.2685546875,0.2998046875,0.2626953125,0.2900390625,0.3115234375,0.279296875,0.26953125,0.248046875,0.302734375,0.2431640625,0.29296875,0.26171875,0.279296875,0.27734375,0.2587890625,0.2978515625,0.2958984375,0.2392578125,0.2744140625,0.2470703125,0.310546875,0.2353515625,0.283203125,0.2529296875,0.2958984375,0.1640625,0.2666015625,0.259765625,0.2978515625,0.240234375,0.2783203125,0.271484375,0.265625,0.28515625,0.2646484375,0.2978515625,0.259765625,0.302734375,0.3076171875,0.267578125,0.248046875,0.2607421875,0.3115234375,0.2978515625,0.275390625,0.30078125,0.283203125,0.2509765625,0.27734375,0.314453125,0.2666015625,0.26953125,0.26171875,0.2822265625,0.2646484375,0.2822265625,0.3154296875,0.2578125,0.2734375,0.22265625,0.2509765625,0.26171875,0.255859375,0.28125,0.27734375,0.2666015625,0.26953125,0.3017578125,0.287109375,0.291015625,0.3046875,0.244140625,0.291015625,0.2490234375,0.2177734375,0.2578125,0.2802734375,0.2802734375,0.29296875,0.234375,0.267578125,0.244140625,0.279296875,0.255859375,0.2939453125,0.208984375
11,model_10,0.27197730654761904,0.25,0.302734375,0.2578125,0.2568359375,0.26171875,0.2861328125,0.2900390625,0.2841796875,0.2421875,0.2578125,0.2744140625,0.2275390625,0.2685546875,0.28125,0.24609375,0.2861328125,0.2998046875,0.26171875,0.2294921875,0.2802734375,0.298828125,0.2666015625,0.291015625,0.3095703125,0.2802734375,0.2734375,0.2490234375,0.314453125,0.2392578125,0.294921875,0.2626953125,0.283203125,0.2705078125,0.2568359375,0.298828125,0.298828125,0.251953125,0.2607421875,0.2412109375,0.310546875,0.2138671875,0.2861328125,0.2412109375,0.296875,0.26953125,0.267578125,0.2626953125,0.2978515625,0.2412109375,0.2861328125,0.275390625,0.259765625,0.28515625,0.26953125,0.2958984375,0.2626953125,0.302734375,0.3115234375,0.2685546875,0.2412109375,0.259765625,0.3115234375,0.296875,0.2744140625,0.3056640625,0.2919921875,0.28125,0.2744140625,0.31640625,0.2685546875,0.2685546875,0.2734375,0.28125,0.2646484375,0.2822265625,0.3134765625,0.2568359375,0.2646484375,0.2275390625,0.248046875,0.26171875,0.2626953125,0.2763671875,0.27734375,0.26171875,0.2802734375,0.255859375,0.2890625,0.28515625,0.302734375,0.244140625,0.2880859375,0.259765625,0.21484375,0.2578125,0.279296875,0.2822265625,0.291015625,0.2294921875,0.2666015625,0.2451171875,0.2734375,0.26953125,0.294921875,0.2138671875
12,model_11,0.27143787202380953,0.25,0.3017578125,0.2578125,0.2568359375,0.2626953125,0.279296875,0.2900390625,0.28515625,0.2255859375,0.259765625,0.2763671875,0.2431640625,0.2685546875,0.279296875,0.248046875,0.283203125,0.306640625,0.2626953125,0.2509765625,0.2763671875,0.3017578125,0.259765625,0.2900390625,0.3095703125,0.28125,0.2666015625,0.2568359375,0.3017578125,0.234375,0.294921875,0.259765625,0.283203125,0.271484375,0.259765625,0.298828125,0.2958984375,0.2490234375,0.2744140625,0.234375,0.3056640625,0.2265625,0.28125,0.2509765625,0.2978515625,0.2353515625,0.2666015625,0.265625,0.2978515625,0.2392578125,0.2822265625,0.2705078125,0.271484375,0.287109375,0.265625,0.2958984375,0.2607421875,0.3017578125,0.3095703125,0.26953125,0.25,0.265625,0.3115234375,0.2939453125,0.2724609375,0.3056640625,0.2861328125,0.2021484375,0.2763671875,0.3173828125,0.267578125,0.26953125,0.275390625,0.283203125,0.263671875,0.2822265625,0.31640625,0.2568359375,0.275390625,0.2265625,0.2587890625,0.263671875,0.2578125,0.2802734375,0.2783203125,0.2607421875,0.2783203125,0.2392578125,0.2880859375,0.294921875,0.3056640625,0.251953125,0.29296875,0.26171875,0.2216796875,0.2578125,0.2822265625,0.2822265625,0.294921875,0.2119140625,0.271484375,0.2509765625,0.279296875,0.259765625,0.294921875,0.2138671875
13,model_12,0.2709449404761905,0.25,0.302734375,0.2578125,0.248046875,0.25390625,0.28515625,0.287109375,0.2841796875,0.2470703125,0.2607421875,0.27734375,0.232421875,0.2685546875,0.28125,0.2470703125,0.2861328125,0.3037109375,0.259765625,0.2412109375,0.271484375,0.30078125,0.2646484375,0.2890625,0.2861328125,0.2822265625,0.2705078125,0.2568359375,0.3154296875,0.2470703125,0.291015625,0.265625,0.279296875,0.27734375,0.2607421875,0.296875,0.294921875,0.248046875,0.2724609375,0.248046875,0.3125,0.224609375,0.2861328125,0.2392578125,0.291015625,0.171875,0.26171875,0.26171875,0.298828125,0.248046875,0.291015625,0.27734375,0.2724609375,0.2880859375,0.2666015625,0.296875,0.259765625,0.30078125,0.3095703125,0.2666015625,0.2509765625,0.263671875,0.3115234375,0.2958984375,0.2763671875,0.306640625,0.28515625,0.2138671875,0.2763671875,0.31640625,0.2685546875,0.2666015625,0.275390625,0.2822265625,0.259765625,0.2734375,0.3173828125,0.2587890625,0.2802734375,0.2275390625,0.25,0.2646484375,0.25390625,0.2783203125,0.28515625,0.259765625,0.2783203125,0.2431640625,0.279296875,0.2861328125,0.302734375,0.25390625,0.2919921875,0.2568359375,0.2255859375,0.2568359375,0.279296875,0.28125,0.2919921875,0.2373046875,0.26171875,0.25,0.275390625,0.271484375,0.2919921875,0.2177734375
14,model_13,0.2723307291666667,0.2509765625,0.3017578125,0.2578125,0.259765625,0.2568359375,0.2861328125,0.291015625,0.28515625,0.2236328125,0.259765625,0.27734375,0.2392578125,0.26953125,0.2822265625,0.2470703125,0.283203125,0.2998046875,0.2646484375,0.251953125,0.26953125,0.30078125,0.267578125,0.291015625,0.3046875,0.2822265625,0.2744140625,0.26171875,0.3095703125,0.2548828125,0.29296875,0.263671875,0.283203125,0.27734375,0.2568359375,0.2978515625,0.298828125,0.2578125,0.271484375,0.2373046875,0.3056640625,0.19921875,0.287109375,0.248046875,0.2978515625,0.2255859375,0.26953125,0.2626953125,0.298828125,0.2509765625,0.291015625,0.2763671875,0.265625,0.291015625,0.2666015625,0.29296875,0.2626953125,0.302734375,0.3134765625,0.26953125,0.248046875,0.263671875,0.3115234375,0.2978515625,0.27734375,0.3076171875,0.2890625,0.21484375,0.2724609375,0.318359375,0.267578125,0.26953125,0.27734375,0.2841796875,0.267578125,0.279296875,0.3095703125,0.2578125,0.275390625,0.224609375,0.25390625,0.265625,0.2568359375,0.2802734375,0.2861328125,0.2607421875,0.2802734375,0.2451171875,0.28515625,0.29296875,0.306640625,0.2548828125,0.2900390625,0.2568359375,0.2255859375,0.259765625,0.2802734375,0.2861328125,0.2958984375,0.236328125,0.267578125,0.24609375,0.2763671875,0.2626953125,0.294921875,0.21484375
15,model_14,0.27275855654761905,0.2509765625,0.294921875,0.259765625,0.255859375,0.263671875,0.2890625,0.2900390625,0.283203125,0.2470703125,0.263671875,0.2783203125,0.2265625,0.2666015625,0.2763671875,0.24609375,0.2861328125,0.30859375,0.2646484375,0.232421875,0.2734375,0.2978515625,0.2666015625,0.2900390625,0.310546875,0.28125,0.2724609375,0.263671875,0.3134765625,0.2548828125,0.294921875,0.263671875,0.2822265625,0.2763671875,0.2587890625,0.2978515625,0.29296875,0.2568359375,0.2724609375,0.2451171875,0.30859375,0.2109375,0.287109375,0.2490234375,0.296875,0.248046875,0.2666015625,0.26171875,0.296875,0.2490234375,0.2861328125,0.27734375,0.2685546875,0.2919921875,0.267578125,0.298828125,0.2587890625,0.302734375,0.3115234375,0.265625,0.2470703125,0.2626953125,0.3115234375,0.296875,0.2734375,0.3056640625,0.2880859375,0.2138671875,0.2763671875,0.314453125,0.2685546875,0.267578125,0.2548828125,0.2822265625,0.271484375,0.28125,0.314453125,0.2568359375,0.2822265625,0.2236328125,0.26171875,0.263671875,0.2626953125,0.28125,0.287109375,0.265625,0.279296875,0.2392578125,0.2890625,0.2890625,0.3017578125,0.25390625,0.2900390625,0.2646484375,0.2294921875,0.2568359375,0.279296875,0.283203125,0.2919921875,0.2470703125,0.271484375,0.24609375,0.2744140625,0.275390625,0.296875,0.2119140625
16,model_15,0.2730561755952381,0.2509765625,0.30078125,0.259765625,0.2626953125,0.2568359375,0.2880859375,0.2880859375,0.28515625,0.220703125,0.259765625,0.2744140625,0.24609375,0.2666015625,0.2783203125,0.2451171875,0.28515625,0.3017578125,0.2626953125,0.2431640625,0.279296875,0.296875,0.2666015625,0.2900390625,0.3056640625,0.2802734375,0.2685546875,0.2548828125,0.3154296875,0.255859375,0.2939453125,0.265625,0.2802734375,0.2763671875,0.2587890625,0.2978515625,0.298828125,0.263671875,0.275390625,0.2421875,0.310546875,0.234375,0.2841796875,0.24609375,0.291015625,0.2412109375,0.2685546875,0.2607421875,0.296875,0.2529296875,0.287109375,0.2724609375,0.2724609375,0.2890625,0.26171875,0.298828125,0.2626953125,0.302734375,0.314453125,0.2724609375,0.24609375,0.265625,0.3115234375,0.2939453125,0.2744140625,0.3046875,0.2900390625,0.2177734375,0.26953125,0.3173828125,0.2646484375,0.26953125,0.275390625,0.2802734375,0.271484375,0.2822265625,0.3134765625,0.2578125,0.283203125,0.2255859375,0.25390625,0.263671875,0.2568359375,0.2822265625,0.287109375,0.26171875,0.2802734375,0.2451171875,0.2890625,0.294921875,0.3046875,0.25,0.2880859375,0.2666015625,0.2255859375,0.259765625,0.27734375,0.283203125,0.2958984375,0.248046875,0.2705078125,0.2509765625,0.2744140625,0.2705078125,0.2939453125,0.21875
17,model_16,0.2730282738095238,0.25,0.2978515625,0.259765625,0.2607421875,0.26171875,0.2880859375,0.2900390625,0.2822265625,0.24609375,0.2646484375,0.2763671875,0.2294921875,0.2705078125,0.2822265625,0.24609375,0.28515625,0.30078125,0.2626953125,0.25390625,0.2763671875,0.3017578125,0.2685546875,0.2900390625,0.310546875,0.2822265625,0.271484375,0.26171875,0.314453125,0.2578125,0.294921875,0.2666015625,0.28125,0.2705078125,0.2587890625,0.2978515625,0.2939453125,0.248046875,0.275390625,0.25,0.3095703125,0.197265625,0.2900390625,0.2490234375,0.2978515625,0.2529296875,0.2626953125,0.263671875,0.2998046875,0.255859375,0.2900390625,0.2802734375,0.2705078125,0.291015625,0.263671875,0.2978515625,0.26171875,0.302734375,0.3125,0.2705078125,0.244140625,0.2587890625,0.3115234375,0.2939453125,0.2763671875,0.3056640625,0.291015625,0.2158203125,0.2734375,0.3173828125,0.2666015625,0.2705078125,0.2666015625,0.2802734375,0.2666015625,0.2822265625,0.3173828125,0.255859375,0.2783203125,0.2197265625,0.25390625,0.2646484375,0.2607421875,0.28125,0.283203125,0.263671875,0.2802734375,0.2421875,0.2880859375,0.2919921875,0.306640625,0.2490234375,0.291015625,0.2626953125,0.228515625,0.259765625,0.279296875,0.2841796875,0.2919921875,0.2431640625,0.271484375,0.2392578125,0.2802734375,0.2666015625,0.294921875,0.216796875
18,model_17,0.27380952380952384,0.2509765625,0.306640625,0.259765625,0.2607421875,0.26171875,0.2861328125,0.2900390625,0.28515625,0.2412109375,0.2666015625,0.2783203125,0.244140625,0.2685546875,0.2861328125,0.2509765625,0.2861328125,0.3017578125,0.263671875,0.25,0.2734375,0.302734375,0.26953125,0.291015625,0.3076171875,0.2822265625,0.275390625,0.259765625,0.314453125,0.2626953125,0.294921875,0.2626953125,0.2802734375,0.27734375,0.2587890625,0.2958984375,0.2958984375,0.2626953125,0.27734375,0.24609375,0.310546875,0.240234375,0.2880859375,0.2529296875,0.298828125,0.2470703125,0.267578125,0.265625,0.298828125,0.251953125,0.287109375,0.2734375,0.2705078125,0.28515625,0.2646484375,0.296875,0.2626953125,0.302734375,0.3115234375,0.267578125,0.248046875,0.26171875,0.310546875,0.2939453125,0.2763671875,0.306640625,0.28515625,0.2216796875,0.26953125,0.3154296875,0.2666015625,0.2705078125,0.275390625,0.28515625,0.2685546875,0.2685546875,0.31640625,0.255859375,0.2802734375,0.2236328125,0.251953125,0.2646484375,0.255859375,0.28125,0.2841796875,0.259765625,0.2783203125,0.2412109375,0.2841796875,0.291015625,0.3076171875,0.2509765625,0.29296875,0.2685546875,0.2236328125,0.2587890625,0.27734375,0.2822265625,0.294921875,0.25,0.2705078125,0.24609375,0.2783203125,0.2744140625,0.2939453125,0.2138671875
19,model_18,0.27390252976190477,0.2509765625,0.3017578125,0.2587890625,0.259765625,0.2578125,0.287109375,0.2900390625,0.28515625,0.2470703125,0.26953125,0.2763671875,0.2431640625,0.2734375,0.2841796875,0.251953125,0.287109375,0.306640625,0.263671875,0.244140625,0.2783203125,0.3037109375,0.2666015625,0.2900390625,0.3095703125,0.283203125,0.2724609375,0.2646484375,0.3134765625,0.251953125,0.2939453125,0.263671875,0.2802734375,0.2783203125,0.26171875,0.296875,0.2939453125,0.251953125,0.2744140625,0.2509765625,0.306640625,0.2744140625,0.279296875,0.248046875,0.2939453125,0.2392578125,0.2705078125,0.25390625,0.2978515625,0.2587890625,0.2861328125,0.2783203125,0.26953125,0.2900390625,0.2607421875,0.298828125,0.259765625,0.302734375,0.3095703125,0.2685546875,0.2470703125,0.2646484375,0.30859375,0.298828125,0.275390625,0.3076171875,0.287109375,0.1953125,0.271484375,0.31640625,0.2666015625,0.2705078125,0.2724609375,0.283203125,0.2705078125,0.28125,0.3173828125,0.2578125,0.2734375,0.224609375,0.25390625,0.2646484375,0.259765625,0.2822265625,0.2861328125,0.2607421875,0.2802734375,0.244140625,0.2890625,0.2919921875,0.3037109375,0.255859375,0.2841796875,0.26953125,0.228515625,0.2587890625,0.2802734375,0.2861328125,0.2939453125,0.2529296875,0.2705078125,0.2470703125,0.275390625,0.2734375,0.2919921875,0.21875
20,model_19,0.2726655505952381,0.251953125,0.3017578125,0.2607421875,0.255859375,0.259765625,0.287109375,0.2890625,0.283203125,0.2412109375,0.265625,0.2783203125,0.228515625,0.267578125,0.27734375,0.2509765625,0.2861328125,0.3076171875,0.2578125,0.251953125,0.271484375,0.2978515625,0.267578125,0.2900390625,0.30859375,0.2822265625,0.267578125,0.263671875,0.318359375,0.2607421875,0.294921875,0.2646484375,0.2822265625,0.27734375,0.2587890625,0.296875,0.298828125,0.2568359375,0.2802734375,0.244140625,0.310546875,0.2392578125,0.283203125,0.248046875,0.296875,0.1591796875,0.267578125,0.26171875,0.29296875,0.2509765625,0.2900390625,0.2744140625,0.2705078125,0.2919921875,0.2666015625,0.2978515625,0.2587890625,0.2958984375,0.3125,0.2724609375,0.2490234375,0.26171875,0.3115234375,0.2978515625,0.275390625,0.306640625,0.2900390625,0.2197265625,0.2734375,0.3154296875,0.2685546875,0.2705078125,0.27734375,0.2822265625,0.2724609375,0.2783203125,0.3134765625,0.2568359375,0.27734375,0.216796875,0.251953125,0.26171875,0.2607421875,0.279296875,0.279296875,0.2666015625,0.2763671875,0.248046875,0.2890625,0.2939453125,0.302734375,0.24609375,0.291015625,0.271484375,0.2216796875,0.2587890625,0.2802734375,0.2841796875,0.2919921875,0.2529296875,0.2685546875,0.2470703125,0.275390625,0.2724609375,0.294921875,0.2216796875
21,model_20,0.27334449404761907,0.24609375,0.306640625,0.259765625,0.26171875,0.265625,0.2802734375,0.2900390625,0.2861328125,0.2421875,0.263671875,0.2744140625,0.244140625,0.26953125,0.279296875,0.2470703125,0.28515625,0.30078125,0.2607421875,0.25,0.2783203125,0.306640625,0.26953125,0.2900390625,0.3076171875,0.2822265625,0.26171875,0.2626953125,0.31640625,0.2626953125,0.296875,0.2646484375,0.28125,0.2783203125,0.2587890625,0.2978515625,0.2958984375,0.259765625,0.2734375,0.248046875,0.3095703125,0.21875,0.283203125,0.2490234375,0.2958984375,0.232421875,0.2666015625,0.265625,0.2978515625,0.255859375,0.283203125,0.2724609375,0.2705078125,0.2900390625,0.2626953125,0.298828125,0.263671875,0.302734375,0.3134765625,0.2744140625,0.2451171875,0.2626953125,0.3115234375,0.2978515625,0.275390625,0.306640625,0.2890625,0.2197265625,0.271484375,0.3154296875,0.2685546875,0.2705078125,0.2685546875,0.28125,0.263671875,0.2705078125,0.3173828125,0.2568359375,0.2763671875,0.22265625,0.255859375,0.263671875,0.2626953125,0.2763671875,0.2890625,0.259765625,0.275390625,0.2431640625,0.2900390625,0.294921875,0.30078125,0.251953125,0.291015625,0.2646484375,0.2255859375,0.2587890625,0.2783203125,0.2822265625,0.29296875,0.25390625,0.26953125,0.24609375,0.2783203125,0.279296875,0.2919921875,0.220703125
22,model_21,0.27334449404761907,0.251953125,0.302734375,0.259765625,0.259765625,0.2587890625,0.2861328125,0.2890625,0.287109375,0.2470703125,0.2626953125,0.279296875,0.236328125,0.26953125,0.279296875,0.2509765625,0.2841796875,0.3076171875,0.26171875,0.25,0.27734375,0.306640625,0.263671875,0.2900390625,0.306640625,0.283203125,0.2529296875,0.2666015625,0.30859375,0.2587890625,0.2890625,0.2646484375,0.2822265625,0.2783203125,0.2587890625,0.2978515625,0.2978515625,0.263671875,0.27734375,0.2470703125,0.306640625,0.224609375,0.2841796875,0.2490234375,0.2890625,0.2275390625,0.267578125,0.2607421875,0.2978515625,0.2548828125,0.2880859375,0.2734375,0.2724609375,0.2919921875,0.26171875,0.298828125,0.2548828125,0.302734375,0.30859375,0.267578125,0.2490234375,0.2646484375,0.3115234375,0.2958984375,0.27734375,0.3076171875,0.291015625,0.2119140625,0.275390625,0.314453125,0.2685546875,0.2705078125,0.275390625,0.2841796875,0.2666015625,0.28125,0.3154296875,0.2568359375,0.2783203125,0.228515625,0.255859375,0.265625,0.26171875,0.2822265625,0.2783203125,0.263671875,0.275390625,0.248046875,0.28515625,0.294921875,0.3037109375,0.251953125,0.2861328125,0.2724609375,0.2275390625,0.2587890625,0.2783203125,0.283203125,0.29296875,0.2568359375,0.2685546875,0.2451171875,0.2724609375,0.271484375,0.294921875,0.2236328125
23,model_22,0.27389322916666664,0.25,0.3046875,0.26171875,0.26171875,0.2626953125,0.28515625,0.2900390625,0.2861328125,0.2509765625,0.2646484375,0.2763671875,0.234375,0.26953125,0.2822265625,0.2470703125,0.28515625,0.306640625,0.2587890625,0.255859375,0.2802734375,0.3046875,0.2685546875,0.2900390625,0.30859375,0.28515625,0.2734375,0.265625,0.3134765625,0.2646484375,0.2890625,0.2646484375,0.2822265625,0.2783203125,0.2587890625,0.298828125,0.291015625,0.2509765625,0.2734375,0.25,0.3095703125,0.24609375,0.287109375,0.2470703125,0.2978515625,0.2421875,0.267578125,0.2646484375,0.2958984375,0.2607421875,0.28125,0.2763671875,0.2685546875,0.2900390625,0.26171875,0.294921875,0.2626953125,0.302734375,0.310546875,0.2724609375,0.2490234375,0.2646484375,0.310546875,0.2939453125,0.271484375,0.306640625,0.2841796875,0.2236328125,0.2724609375,0.310546875,0.2666015625,0.2705078125,0.2568359375,0.2783203125,0.263671875,0.2783203125,0.3173828125,0.255859375,0.2822265625,0.2177734375,0.2626953125,0.265625,0.2607421875,0.2802734375,0.2841796875,0.263671875,0.2744140625,0.24609375,0.2890625,0.294921875,0.302734375,0.25,0.2919921875,0.267578125,0.23046875,0.2587890625,0.2802734375,0.283203125,0.2939453125,0.2529296875,0.2705078125,0.2470703125,0.27734375,0.2724609375,0.294921875,0.22265625
24,model_23,0.274702380952381,0.2509765625,0.2998046875,0.2587890625,0.2587890625,0.26171875,0.287109375,0.2900390625,0.2861328125,0.24609375,0.265625,0.27734375,0.23828125,0.2705078125,0.28125,0.251953125,0.287109375,0.3056640625,0.26171875,0.2490234375,0.2724609375,0.30078125,0.263671875,0.28515625,0.3095703125,0.28515625,0.2724609375,0.2685546875,0.31640625,0.2666015625,0.2919921875,0.2607421875,0.2822265625,0.2783203125,0.2568359375,0.2939453125,0.2919921875,0.2607421875,0.279296875,0.25,0.3076171875,0.2734375,0.2841796875,0.251953125,0.2978515625,0.2666015625,0.2666015625,0.2646484375,0.296875,0.2578125,0.2861328125,0.27734375,0.2734375,0.2880859375,0.265625,0.298828125,0.2626953125,0.302734375,0.310546875,0.271484375,0.248046875,0.2626953125,0.3115234375,0.2978515625,0.27734375,0.3046875,0.2880859375,0.2138671875,0.271484375,0.31640625,0.2685546875,0.2705078125,0.27734375,0.28125,0.2646484375,0.28125,0.3173828125,0.2568359375,0.2861328125,0.228515625,0.2578125,0.265625,0.259765625,0.28125,0.283203125,0.2666015625,0.2763671875,0.2431640625,0.2900390625,0.29296875,0.3037109375,0.25,0.291015625,0.2666015625,0.2265625,0.2587890625,0.275390625,0.2861328125,0.2919921875,0.2587890625,0.267578125,0.2421875,0.2763671875,0.2705078125,0.2939453125,0.2236328125
25,model_24,0.2747209821428571,0.251953125,0.3037109375,0.259765625,0.2568359375,0.26171875,0.2880859375,0.2900390625,0.2861328125,0.248046875,0.2685546875,0.279296875,0.2451171875,0.267578125,0.2822265625,0.2509765625,0.2861328125,0.3095703125,0.2626953125,0.25390625,0.2783203125,0.3056640625,0.2666015625,0.2880859375,0.3095703125,0.2822265625,0.2705078125,0.267578125,0.3154296875,0.2587890625,0.2958984375,0.2646484375,0.2822265625,0.2783203125,0.259765625,0.298828125,0.296875,0.259765625,0.271484375,0.244140625,0.30859375,0.28515625,0.2861328125,0.2421875,0.296875,0.255859375,0.26953125,0.2626953125,0.2978515625,0.2568359375,0.2880859375,0.26953125,0.2685546875,0.2919921875,0.265625,0.2978515625,0.2626953125,0.302734375,0.3095703125,0.2734375,0.24609375,0.2587890625,0.310546875,0.296875,0.279296875,0.3046875,0.2890625,0.22265625,0.2724609375,0.3173828125,0.2685546875,0.2705078125,0.265625,0.283203125,0.2666015625,0.2802734375,0.3173828125,0.255859375,0.2734375,0.22265625,0.263671875,0.263671875,0.26171875,0.27734375,0.2841796875,0.2626953125,0.2802734375,0.248046875,0.287109375,0.29296875,0.3056640625,0.248046875,0.28515625,0.26171875,0.224609375,0.2587890625,0.2783203125,0.28125,0.296875,0.2578125,0.2666015625,0.25,0.2744140625,0.27734375,0.2939453125,0.22265625
26,model_25,0.2738653273809524,0.251953125,0.2978515625,0.2578125,0.259765625,0.2587890625,0.2802734375,0.2900390625,0.2861328125,0.2490234375,0.2666015625,0.2744140625,0.2314453125,0.271484375,0.2822265625,0.251953125,0.28515625,0.3037109375,0.2626953125,0.24609375,0.2783203125,0.3037109375,0.267578125,0.2880859375,0.3095703125,0.2841796875,0.2763671875,0.2685546875,0.3173828125,0.2578125,0.2939453125,0.2626953125,0.2822265625,0.2783203125,0.255859375,0.296875,0.298828125,0.2529296875,0.2744140625,0.25,0.3095703125,0.265625,0.2841796875,0.2451171875,0.2978515625,0.244140625,0.2666015625,0.2626953125,0.296875,0.2587890625,0.28515625,0.2724609375,0.2724609375,0.291015625,0.265625,0.2978515625,0.26171875,0.302734375,0.3095703125,0.2724609375,0.244140625,0.259765625,0.3115234375,0.298828125,0.2724609375,0.3017578125,0.2900390625,0.216796875,0.271484375,0.3173828125,0.2685546875,0.2705078125,0.2763671875,0.279296875,0.26953125,0.275390625,0.3154296875,0.2568359375,0.28125,0.232421875,0.251953125,0.263671875,0.2587890625,0.2841796875,0.2802734375,0.26171875,0.279296875,0.232421875,0.2880859375,0.2919921875,0.306640625,0.255859375,0.2861328125,0.2744140625,0.2236328125,0.2587890625,0.28125,0.28515625,0.2919921875,0.2529296875,0.2705078125,0.2451171875,0.2763671875,0.2666015625,0.2939453125,0.216796875
27,model_26,0.27442336309523807,0.251953125,0.3017578125,0.2587890625,0.2607421875,0.2578125,0.2880859375,0.2890625,0.28515625,0.2421875,0.265625,0.2705078125,0.2490234375,0.26953125,0.2822265625,0.251953125,0.28515625,0.3056640625,0.2587890625,0.2548828125,0.27734375,0.302734375,0.2685546875,0.2890625,0.3076171875,0.28125,0.2744140625,0.26953125,0.318359375,0.259765625,0.2958984375,0.2666015625,0.2822265625,0.2783203125,0.259765625,0.298828125,0.296875,0.255859375,0.27734375,0.2431640625,0.306640625,0.2373046875,0.287109375,0.2509765625,0.2978515625,0.2412109375,0.2685546875,0.25390625,0.296875,0.2578125,0.287109375,0.2783203125,0.271484375,0.291015625,0.263671875,0.2978515625,0.26171875,0.302734375,0.3134765625,0.265625,0.2490234375,0.259765625,0.3115234375,0.2958984375,0.2763671875,0.3056640625,0.291015625,0.20703125,0.2763671875,0.3173828125,0.2685546875,0.2705078125,0.275390625,0.2822265625,0.271484375,0.2802734375,0.31640625,0.255859375,0.28515625,0.228515625,0.2529296875,0.265625,0.26171875,0.28125,0.2861328125,0.26953125,0.279296875,0.2470703125,0.287109375,0.2939453125,0.3046875,0.25390625,0.2890625,0.26953125,0.2294921875,0.2587890625,0.279296875,0.2841796875,0.29296875,0.2587890625,0.267578125,0.25,0.2744140625,0.2744140625,0.2939453125,0.220703125
28,model_27,0.2741629464285714,0.251953125,0.2998046875,0.259765625,0.26171875,0.2568359375,0.287109375,0.2900390625,0.28515625,0.25,0.265625,0.2802734375,0.2353515625,0.271484375,0.283203125,0.2490234375,0.2861328125,0.3095703125,0.2626953125,0.25,0.279296875,0.2998046875,0.2666015625,0.2900390625,0.3076171875,0.2822265625,0.2724609375,0.265625,0.310546875,0.2646484375,0.294921875,0.265625,0.2822265625,0.2783203125,0.259765625,0.298828125,0.2958984375,0.2587890625,0.28125,0.244140625,0.306640625,0.2421875,0.28515625,0.2353515625,0.291015625,0.2548828125,0.2666015625,0.2587890625,0.298828125,0.2587890625,0.287109375,0.275390625,0.2685546875,0.2919921875,0.267578125,0.2978515625,0.26171875,0.302734375,0.3115234375,0.2734375,0.24609375,0.2587890625,0.3115234375,0.296875,0.2763671875,0.3056640625,0.29296875,0.2236328125,0.27734375,0.3173828125,0.267578125,0.2705078125,0.275390625,0.28515625,0.267578125,0.28125,0.31640625,0.2578125,0.2822265625,0.22265625,0.248046875,0.2646484375,0.26171875,0.2763671875,0.279296875,0.2626953125,0.27734375,0.24609375,0.2890625,0.2880859375,0.3056640625,0.2490234375,0.2900390625,0.2646484375,0.2294921875,0.2587890625,0.2802734375,0.2880859375,0.287109375,0.2607421875,0.26953125,0.240234375,0.2763671875,0.2744140625,0.2919921875,0.2236328125
