,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.34742000000000006,0.2864,0.3234,0.4305,0.2865,0.3109,0.3799,0.3557,0.4324,0.3791,0.2722,0.3248,0.2904,0.3522,0.2959,0.3764,0.2586,0.2634,0.2894,0.3381,0.545,0.2741,0.4434,0.3835,0.2842,0.3628,0.3135,0.393,0.3927,0.3211,0.3675,0.2835,0.3416,0.2974,0.3693,0.2959,0.3562,0.2612,0.248,0.5445,0.3227,0.4538,0.2932,0.4097,0.2971,0.4324,0.3561,0.3733,0.3254,0.3244,0.3396,0.4148,0.366,0.3448,0.4323,0.2979
1,model_0,0.19703480113636362,0.1884765625,0.1728515625,0.12109375,0.228515625,0.1923828125,0.19921875,0.263671875,0.2392578125,0.2548828125,0.1669921875,0.1982421875,0.203125,0.1884765625,0.2041015625,0.2275390625,0.169921875,0.16796875,0.1376953125,0.23828125,0.189453125,0.234375,0.158203125,0.2646484375,0.240234375,0.1904296875,0.169921875,0.28515625,0.0849609375,0.2294921875,0.2587890625,0.25390625,0.142578125,0.2177734375,0.16015625,0.18359375,0.1953125,0.0888671875,0.1494140625,0.0947265625,0.2529296875,0.107421875,0.2158203125,0.2060546875,0.2744140625,0.146484375,0.1884765625,0.2080078125,0.1806640625,0.259765625,0.185546875,0.0849609375,0.2724609375,0.27734375,0.2470703125,0.1748046875
2,model_1,0.14272017045454546,0.1015625,0.16015625,0.1689453125,0.109375,0.181640625,0.244140625,0.0966796875,0.09375,0.087890625,0.0859375,0.1201171875,0.1015625,0.1201171875,0.10546875,0.09375,0.1103515625,0.0986328125,0.1064453125,0.1474609375,0.0966796875,0.1689453125,0.09375,0.1103515625,0.11328125,0.1767578125,0.1845703125,0.1103515625,0.1455078125,0.0966796875,0.189453125,0.0791015625,0.166015625,0.1240234375,0.1328125,0.1826171875,0.08984375,0.1455078125,0.087890625,0.0947265625,0.1064453125,0.16015625,0.2216796875,0.1181640625,0.2177734375,0.1884765625,0.0947265625,0.2275390625,0.0849609375,0.2197265625,0.0908203125,0.2060546875,0.2666015625,0.228515625,0.2431640625,0.251953125
3,model_2,0.16438210227272726,0.0908203125,0.1728515625,0.0927734375,0.109375,0.1572265625,0.107421875,0.1943359375,0.1044921875,0.0986328125,0.0859375,0.09375,0.2373046875,0.09765625,0.185546875,0.1748046875,0.162109375,0.1484375,0.1728515625,0.1640625,0.095703125,0.2001953125,0.1259765625,0.21875,0.177734375,0.13671875,0.09375,0.154296875,0.1279296875,0.1787109375,0.24609375,0.09375,0.1689453125,0.1923828125,0.1171875,0.16796875,0.1884765625,0.1669921875,0.1806640625,0.0947265625,0.1064453125,0.181640625,0.2119140625,0.1611328125,0.2548828125,0.1962890625,0.1005859375,0.2353515625,0.201171875,0.1767578125,0.1865234375,0.2001953125,0.26953125,0.279296875,0.248046875,0.25390625
4,model_3,0.18858309659090908,0.1015625,0.2236328125,0.1455078125,0.1875,0.1904296875,0.1572265625,0.1005859375,0.2021484375,0.16796875,0.1787109375,0.103515625,0.21875,0.166015625,0.123046875,0.1826171875,0.1640625,0.15234375,0.1396484375,0.2451171875,0.150390625,0.2001953125,0.1103515625,0.2333984375,0.28125,0.08984375,0.2509765625,0.2705078125,0.1806640625,0.16796875,0.2548828125,0.248046875,0.1689453125,0.236328125,0.16015625,0.244140625,0.212890625,0.158203125,0.2099609375,0.091796875,0.1767578125,0.1767578125,0.23828125,0.1201171875,0.23828125,0.1953125,0.1005859375,0.240234375,0.208984375,0.185546875,0.185546875,0.201171875,0.2841796875,0.2685546875,0.2099609375,0.2705078125
5,model_4,0.20236150568181818,0.177734375,0.1650390625,0.1171875,0.236328125,0.18359375,0.1787109375,0.1962890625,0.1923828125,0.0986328125,0.15234375,0.255859375,0.2236328125,0.1884765625,0.2412109375,0.1630859375,0.1767578125,0.16015625,0.142578125,0.228515625,0.1533203125,0.2490234375,0.154296875,0.2529296875,0.2744140625,0.1142578125,0.2626953125,0.271484375,0.1181640625,0.1875,0.2412109375,0.2490234375,0.1689453125,0.2314453125,0.1728515625,0.244140625,0.1962890625,0.1708984375,0.208984375,0.0986328125,0.2099609375,0.21875,0.220703125,0.1787109375,0.208984375,0.2412109375,0.21484375,0.216796875,0.26171875,0.22265625,0.19140625,0.1884765625,0.2890625,0.265625,0.2333984375,0.2685546875
6,model_5,0.20749289772727272,0.17578125,0.0849609375,0.1962890625,0.2392578125,0.12109375,0.107421875,0.1962890625,0.234375,0.181640625,0.1669921875,0.2060546875,0.22265625,0.16796875,0.2060546875,0.1953125,0.1923828125,0.1708984375,0.1328125,0.228515625,0.189453125,0.2177734375,0.1494140625,0.2490234375,0.271484375,0.1904296875,0.240234375,0.267578125,0.181640625,0.25,0.248046875,0.248046875,0.1689453125,0.24609375,0.1708984375,0.1875,0.2216796875,0.1796875,0.2138671875,0.14453125,0.2080078125,0.2021484375,0.2451171875,0.2138671875,0.2734375,0.2158203125,0.1533203125,0.2451171875,0.2587890625,0.2490234375,0.1865234375,0.2109375,0.2861328125,0.2822265625,0.251953125,0.2666015625
7,model_6,0.2170809659090909,0.193359375,0.1669921875,0.171875,0.2373046875,0.224609375,0.1748046875,0.2412109375,0.2578125,0.1865234375,0.173828125,0.2470703125,0.2490234375,0.181640625,0.2548828125,0.1923828125,0.1845703125,0.1884765625,0.17578125,0.2421875,0.1904296875,0.203125,0.08203125,0.259765625,0.26171875,0.2353515625,0.26953125,0.265625,0.197265625,0.2294921875,0.2509765625,0.2529296875,0.19921875,0.2373046875,0.185546875,0.228515625,0.2177734375,0.1630859375,0.19140625,0.1220703125,0.193359375,0.2255859375,0.2470703125,0.201171875,0.2119140625,0.205078125,0.1591796875,0.251953125,0.2685546875,0.2607421875,0.2314453125,0.203125,0.2822265625,0.2890625,0.25390625,0.267578125
8,model_7,0.21653053977272727,0.2138671875,0.2314453125,0.1708984375,0.15234375,0.2216796875,0.259765625,0.1513671875,0.185546875,0.2353515625,0.173828125,0.236328125,0.2373046875,0.1826171875,0.259765625,0.2216796875,0.1875,0.1796875,0.169921875,0.2392578125,0.2119140625,0.232421875,0.150390625,0.2568359375,0.2802734375,0.2236328125,0.2587890625,0.2734375,0.1435546875,0.22265625,0.2568359375,0.2509765625,0.1708984375,0.2236328125,0.197265625,0.193359375,0.228515625,0.1728515625,0.2138671875,0.1455078125,0.197265625,0.171875,0.2314453125,0.208984375,0.23828125,0.2060546875,0.1865234375,0.2451171875,0.2724609375,0.2333984375,0.2392578125,0.169921875,0.2822265625,0.2880859375,0.2529296875,0.267578125
9,model_8,0.2239169034090909,0.251953125,0.1787109375,0.1806640625,0.2177734375,0.212890625,0.18359375,0.189453125,0.203125,0.1904296875,0.2041015625,0.232421875,0.2548828125,0.1826171875,0.2138671875,0.2490234375,0.2080078125,0.2373046875,0.169921875,0.2509765625,0.1884765625,0.1982421875,0.1494140625,0.2607421875,0.279296875,0.2099609375,0.2734375,0.2734375,0.1943359375,0.2607421875,0.259765625,0.2431640625,0.177734375,0.2490234375,0.19140625,0.2451171875,0.21875,0.17578125,0.21484375,0.134765625,0.2412109375,0.2333984375,0.2421875,0.2255859375,0.2646484375,0.2314453125,0.1982421875,0.2578125,0.251953125,0.2421875,0.24609375,0.1904296875,0.2880859375,0.2666015625,0.2548828125,0.2705078125
10,model_9,0.22542613636363637,0.2119140625,0.201171875,0.1787109375,0.251953125,0.2158203125,0.2412109375,0.197265625,0.201171875,0.236328125,0.205078125,0.2333984375,0.2421875,0.203125,0.2470703125,0.22265625,0.1884765625,0.21484375,0.173828125,0.2548828125,0.20703125,0.1982421875,0.1748046875,0.2548828125,0.2744140625,0.2294921875,0.26953125,0.2734375,0.12109375,0.2490234375,0.2578125,0.2431640625,0.1796875,0.2314453125,0.1884765625,0.263671875,0.2451171875,0.171875,0.1904296875,0.1435546875,0.2216796875,0.216796875,0.2548828125,0.21484375,0.23828125,0.240234375,0.2109375,0.2568359375,0.2568359375,0.25,0.244140625,0.1962890625,0.291015625,0.294921875,0.2529296875,0.26953125
11,model_10,0.23020241477272727,0.224609375,0.171875,0.1748046875,0.259765625,0.216796875,0.2646484375,0.2041015625,0.2685546875,0.2373046875,0.181640625,0.2236328125,0.2568359375,0.181640625,0.216796875,0.23828125,0.181640625,0.23046875,0.201171875,0.265625,0.197265625,0.244140625,0.1845703125,0.259765625,0.2802734375,0.193359375,0.2724609375,0.275390625,0.1494140625,0.2783203125,0.2431640625,0.2490234375,0.1787109375,0.2578125,0.1982421875,0.251953125,0.2509765625,0.18359375,0.2080078125,0.169921875,0.22265625,0.23046875,0.25390625,0.23828125,0.2421875,0.234375,0.212890625,0.2470703125,0.263671875,0.2392578125,0.2431640625,0.189453125,0.294921875,0.2880859375,0.263671875,0.2705078125
