,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.2860163636363636,0.2971,0.2746,0.2937,0.2938,0.2967,0.2708,0.283,0.2864,0.2972,0.2888,0.291,0.2963,0.2267,0.2978,0.286,0.2955,0.2923,0.2748,0.2706,0.2923,0.2986,0.2837,0.2899,0.2872,0.2838,0.294,0.2865,0.2972,0.2978,0.2978,0.2956,0.2973,0.2287,0.2336,0.2816,0.2954,0.2772,0.292,0.2948,0.2981,0.2921,0.2984,0.293,0.2982,0.2624,0.2913,0.2848,0.262,0.2961,0.2929,0.2739,0.2935,0.2966,0.2897,0.2898
1,model_0,0.20291193181818182,0.1962890625,0.166015625,0.1923828125,0.197265625,0.275390625,0.146484375,0.1640625,0.2470703125,0.2294921875,0.185546875,0.2890625,0.251953125,0.1220703125,0.2646484375,0.177734375,0.2958984375,0.189453125,0.1728515625,0.0908203125,0.197265625,0.212890625,0.2099609375,0.232421875,0.1005859375,0.1953125,0.2578125,0.1767578125,0.2109375,0.2626953125,0.2236328125,0.146484375,0.2626953125,0.185546875,0.0849609375,0.1845703125,0.1376953125,0.0859375,0.23828125,0.2646484375,0.189453125,0.2578125,0.220703125,0.251953125,0.244140625,0.1669921875,0.2470703125,0.1962890625,0.134765625,0.2197265625,0.24609375,0.17578125,0.228515625,0.20703125,0.2021484375,0.24609375
2,model_1,0.2424893465909091,0.263671875,0.1884765625,0.2041015625,0.2587890625,0.28515625,0.1962890625,0.2587890625,0.2451171875,0.2646484375,0.244140625,0.2900390625,0.263671875,0.1318359375,0.267578125,0.2509765625,0.3125,0.22265625,0.19921875,0.189453125,0.296875,0.255859375,0.2255859375,0.240234375,0.162109375,0.220703125,0.267578125,0.2431640625,0.2763671875,0.259765625,0.255859375,0.255859375,0.2568359375,0.18359375,0.1787109375,0.2314453125,0.2685546875,0.279296875,0.2529296875,0.2568359375,0.26953125,0.25390625,0.2626953125,0.2724609375,0.2666015625,0.1796875,0.240234375,0.2021484375,0.1943359375,0.232421875,0.2470703125,0.2119140625,0.2685546875,0.27734375,0.28515625,0.267578125
3,model_2,0.25472301136363634,0.263671875,0.2021484375,0.2666015625,0.25390625,0.2900390625,0.2109375,0.271484375,0.267578125,0.2705078125,0.2626953125,0.28515625,0.2783203125,0.1259765625,0.2783203125,0.275390625,0.3173828125,0.2294921875,0.1904296875,0.2080078125,0.2919921875,0.2646484375,0.2353515625,0.2568359375,0.23046875,0.2548828125,0.267578125,0.267578125,0.2783203125,0.2568359375,0.2900390625,0.26171875,0.28125,0.173828125,0.1787109375,0.259765625,0.2900390625,0.2783203125,0.2587890625,0.28515625,0.275390625,0.2421875,0.2626953125,0.2822265625,0.2783203125,0.19921875,0.2578125,0.2314453125,0.2177734375,0.232421875,0.2822265625,0.23046875,0.2783203125,0.279296875,0.2763671875,0.2734375
4,model_3,0.25795454545454544,0.263671875,0.220703125,0.2578125,0.263671875,0.29296875,0.2197265625,0.26953125,0.259765625,0.2666015625,0.26171875,0.28515625,0.2744140625,0.1376953125,0.2763671875,0.265625,0.31640625,0.2314453125,0.2392578125,0.212890625,0.298828125,0.2646484375,0.2548828125,0.2509765625,0.23828125,0.2509765625,0.265625,0.265625,0.2880859375,0.267578125,0.2841796875,0.2734375,0.2841796875,0.1650390625,0.2041015625,0.2529296875,0.28515625,0.294921875,0.2578125,0.287109375,0.2763671875,0.2607421875,0.2607421875,0.28125,0.2783203125,0.19140625,0.255859375,0.228515625,0.2177734375,0.2412109375,0.2802734375,0.24609375,0.2763671875,0.2861328125,0.2880859375,0.2685546875
5,model_4,0.26042258522727274,0.267578125,0.228515625,0.2685546875,0.267578125,0.29296875,0.21875,0.275390625,0.275390625,0.2734375,0.263671875,0.29296875,0.2763671875,0.14453125,0.2763671875,0.2705078125,0.3193359375,0.23828125,0.232421875,0.212890625,0.30078125,0.2666015625,0.25390625,0.2509765625,0.2421875,0.265625,0.275390625,0.2626953125,0.2861328125,0.26953125,0.2919921875,0.2734375,0.2822265625,0.169921875,0.201171875,0.263671875,0.29296875,0.2958984375,0.244140625,0.2841796875,0.2783203125,0.2578125,0.263671875,0.283203125,0.2841796875,0.205078125,0.255859375,0.2294921875,0.197265625,0.2421875,0.2841796875,0.240234375,0.27734375,0.287109375,0.2919921875,0.2763671875
6,model_5,0.26338778409090907,0.267578125,0.2294921875,0.2607421875,0.2724609375,0.29296875,0.236328125,0.275390625,0.2685546875,0.2666015625,0.2529296875,0.2919921875,0.2822265625,0.16015625,0.2880859375,0.27734375,0.318359375,0.240234375,0.2509765625,0.220703125,0.3076171875,0.2666015625,0.259765625,0.2568359375,0.248046875,0.255859375,0.28125,0.2685546875,0.2880859375,0.2705078125,0.2890625,0.275390625,0.2861328125,0.1708984375,0.2099609375,0.2568359375,0.287109375,0.296875,0.2587890625,0.291015625,0.2763671875,0.2763671875,0.265625,0.275390625,0.28125,0.2080078125,0.2587890625,0.232421875,0.2255859375,0.2392578125,0.283203125,0.2490234375,0.2783203125,0.2900390625,0.2958984375,0.2724609375
7,model_6,0.26489701704545454,0.267578125,0.23828125,0.267578125,0.2880859375,0.2939453125,0.22265625,0.2734375,0.27734375,0.2724609375,0.2646484375,0.2900390625,0.283203125,0.1787109375,0.2890625,0.2822265625,0.3134765625,0.244140625,0.2412109375,0.2255859375,0.3056640625,0.2685546875,0.2646484375,0.2607421875,0.248046875,0.2548828125,0.2822265625,0.2744140625,0.291015625,0.26953125,0.291015625,0.2724609375,0.283203125,0.1552734375,0.220703125,0.26171875,0.291015625,0.294921875,0.2568359375,0.2822265625,0.2783203125,0.2744140625,0.265625,0.28125,0.283203125,0.20703125,0.2578125,0.2294921875,0.2333984375,0.2392578125,0.28515625,0.2490234375,0.2802734375,0.2861328125,0.30078125,0.275390625
8,model_7,0.2662286931818182,0.2666015625,0.2421875,0.2685546875,0.2802734375,0.2939453125,0.224609375,0.27734375,0.2685546875,0.2724609375,0.26171875,0.294921875,0.283203125,0.1875,0.2890625,0.28125,0.318359375,0.2451171875,0.248046875,0.220703125,0.30859375,0.2685546875,0.2587890625,0.2568359375,0.25,0.2685546875,0.28515625,0.271484375,0.2890625,0.2734375,0.2919921875,0.267578125,0.2861328125,0.1708984375,0.2177734375,0.2734375,0.291015625,0.2919921875,0.2587890625,0.287109375,0.2783203125,0.2744140625,0.2666015625,0.2841796875,0.2841796875,0.21875,0.2607421875,0.234375,0.234375,0.240234375,0.2861328125,0.2548828125,0.2802734375,0.2861328125,0.294921875,0.2724609375
9,model_8,0.2659978693181818,0.267578125,0.240234375,0.2685546875,0.29296875,0.2890625,0.2236328125,0.27734375,0.2763671875,0.275390625,0.26171875,0.294921875,0.27734375,0.185546875,0.2890625,0.2724609375,0.3154296875,0.251953125,0.2421875,0.232421875,0.3056640625,0.267578125,0.263671875,0.2607421875,0.25390625,0.2626953125,0.27734375,0.2666015625,0.2880859375,0.2734375,0.2890625,0.2705078125,0.28515625,0.1767578125,0.2080078125,0.2724609375,0.2919921875,0.2880859375,0.259765625,0.287109375,0.27734375,0.275390625,0.265625,0.283203125,0.283203125,0.2021484375,0.259765625,0.234375,0.2392578125,0.2421875,0.28515625,0.25390625,0.28125,0.291015625,0.298828125,0.2744140625
