,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.36293636363636367,0.4168,0.4783,0.3848,0.4322,0.4298,0.2177,0.2779,0.4291,0.3872,0.3256,0.3856,0.4299,0.3366,0.2315,0.3375,0.392,0.3109,0.3173,0.3762,0.2581,0.3277,0.2495,0.4344,0.1949,0.3985,0.4299,0.4112,0.3618,0.3361,0.3065,0.4134,0.2716,0.3822,0.3747,0.4289,0.3307,0.3275,0.2606,0.323,0.332,0.371,0.3214,0.3293,0.415,0.3567,0.3376,0.4557,0.3979,0.4381,0.3822,0.4729,0.3257,0.4207,0.4424,0.4448
1,model_0,0.19323508522727273,0.0947265625,0.2080078125,0.1787109375,0.1474609375,0.2421875,0.2509765625,0.2802734375,0.208984375,0.1240234375,0.255859375,0.201171875,0.1884765625,0.2578125,0.1357421875,0.1591796875,0.173828125,0.236328125,0.1865234375,0.2216796875,0.1982421875,0.0966796875,0.1748046875,0.16015625,0.208984375,0.1396484375,0.2470703125,0.1494140625,0.232421875,0.1064453125,0.236328125,0.1982421875,0.197265625,0.279296875,0.1337890625,0.22265625,0.1884765625,0.2421875,0.2373046875,0.220703125,0.2265625,0.1396484375,0.181640625,0.2685546875,0.216796875,0.1806640625,0.107421875,0.166015625,0.1826171875,0.228515625,0.1884765625,0.111328125,0.134765625,0.2470703125,0.2490234375,0.1767578125
2,model_1,0.13842329545454546,0.08984375,0.189453125,0.091796875,0.150390625,0.2119140625,0.09375,0.091796875,0.189453125,0.0927734375,0.0849609375,0.1044921875,0.197265625,0.1767578125,0.166015625,0.1044921875,0.087890625,0.1806640625,0.1826171875,0.1728515625,0.107421875,0.0908203125,0.0966796875,0.0947265625,0.123046875,0.09375,0.1484375,0.091796875,0.0830078125,0.1689453125,0.0908203125,0.185546875,0.09765625,0.107421875,0.08984375,0.1416015625,0.1953125,0.10546875,0.1826171875,0.212890625,0.2333984375,0.087890625,0.2275390625,0.1806640625,0.1875,0.193359375,0.099609375,0.1630859375,0.185546875,0.1025390625,0.1845703125,0.1181640625,0.091796875,0.1015625,0.1474609375,0.1416015625
3,model_2,0.15154474431818182,0.1494140625,0.1845703125,0.09765625,0.1494140625,0.22265625,0.09375,0.091796875,0.1982421875,0.20703125,0.0869140625,0.1044921875,0.1162109375,0.17578125,0.23046875,0.1044921875,0.087890625,0.1494140625,0.1005859375,0.09765625,0.16015625,0.0908203125,0.0966796875,0.0947265625,0.1005859375,0.1484375,0.1630859375,0.2373046875,0.109375,0.0966796875,0.0888671875,0.0966796875,0.2685546875,0.107421875,0.15625,0.171875,0.2548828125,0.0849609375,0.1865234375,0.1484375,0.189453125,0.154296875,0.216796875,0.208984375,0.1171875,0.17578125,0.2626953125,0.205078125,0.0986328125,0.166015625,0.2138671875,0.1767578125,0.091796875,0.1640625,0.2216796875,0.1611328125
4,model_3,0.14222301136363635,0.146484375,0.1962890625,0.091796875,0.09375,0.251953125,0.09375,0.091796875,0.2109375,0.1630859375,0.0849609375,0.1552734375,0.123046875,0.17578125,0.2041015625,0.1044921875,0.087890625,0.1943359375,0.1005859375,0.1318359375,0.150390625,0.0908203125,0.0966796875,0.0947265625,0.1005859375,0.1708984375,0.1455078125,0.091796875,0.0771484375,0.1298828125,0.0888671875,0.0927734375,0.1953125,0.2109375,0.14453125,0.107421875,0.0947265625,0.1669921875,0.177734375,0.2060546875,0.1416015625,0.087890625,0.185546875,0.2177734375,0.162109375,0.1083984375,0.2421875,0.1787109375,0.1650390625,0.1015625,0.185546875,0.0888671875,0.1240234375,0.1591796875,0.15625,0.181640625
5,model_4,0.14833096590909092,0.1201171875,0.1953125,0.091796875,0.09375,0.25390625,0.181640625,0.091796875,0.1865234375,0.0927734375,0.0849609375,0.1044921875,0.095703125,0.17578125,0.1591796875,0.1044921875,0.087890625,0.18359375,0.1005859375,0.091796875,0.107421875,0.203125,0.0869140625,0.1591796875,0.181640625,0.169921875,0.08203125,0.2177734375,0.0830078125,0.0986328125,0.0888671875,0.1064453125,0.1591796875,0.107421875,0.068359375,0.142578125,0.2548828125,0.2158203125,0.109375,0.1650390625,0.193359375,0.087890625,0.20703125,0.1748046875,0.140625,0.2529296875,0.216796875,0.2158203125,0.2451171875,0.1435546875,0.1884765625,0.115234375,0.1240234375,0.1640625,0.18359375,0.201171875
6,model_5,0.14660866477272727,0.1298828125,0.130859375,0.115234375,0.09375,0.16796875,0.09375,0.2587890625,0.09375,0.0927734375,0.18359375,0.2783203125,0.0986328125,0.17578125,0.1591796875,0.1142578125,0.1826171875,0.0947265625,0.1015625,0.1064453125,0.107421875,0.193359375,0.0869140625,0.1650390625,0.1005859375,0.09375,0.08203125,0.123046875,0.1396484375,0.154296875,0.0888671875,0.205078125,0.1884765625,0.107421875,0.0693359375,0.130859375,0.2119140625,0.208984375,0.177734375,0.1640625,0.1796875,0.087890625,0.228515625,0.16796875,0.1787109375,0.125,0.166015625,0.16796875,0.091796875,0.1015625,0.240234375,0.1142578125,0.1259765625,0.1630859375,0.2705078125,0.18359375
7,model_6,0.15367542613636365,0.1005859375,0.0947265625,0.1435546875,0.09375,0.171875,0.09375,0.220703125,0.09375,0.0927734375,0.1865234375,0.1025390625,0.099609375,0.1044921875,0.21484375,0.1044921875,0.177734375,0.0947265625,0.111328125,0.115234375,0.107421875,0.2001953125,0.0869140625,0.173828125,0.1005859375,0.20703125,0.21875,0.1435546875,0.140625,0.1787109375,0.103515625,0.1923828125,0.177734375,0.107421875,0.123046875,0.1796875,0.30859375,0.244140625,0.1748046875,0.1640625,0.1396484375,0.087890625,0.2275390625,0.2353515625,0.162109375,0.10546875,0.197265625,0.21875,0.091796875,0.10546875,0.1904296875,0.28515625,0.126953125,0.1796875,0.115234375,0.2333984375
8,model_7,0.15896661931818182,0.09765625,0.0947265625,0.13671875,0.09375,0.1689453125,0.09375,0.1982421875,0.09375,0.095703125,0.0859375,0.1025390625,0.0986328125,0.1015625,0.1337890625,0.1044921875,0.181640625,0.1708984375,0.125,0.19921875,0.2431640625,0.26171875,0.0869140625,0.2265625,0.1005859375,0.1611328125,0.2333984375,0.13671875,0.12890625,0.1474609375,0.1513671875,0.2060546875,0.1572265625,0.107421875,0.115234375,0.1103515625,0.3037109375,0.1875,0.17578125,0.166015625,0.2392578125,0.087890625,0.2080078125,0.2314453125,0.1015625,0.1826171875,0.1689453125,0.17578125,0.2548828125,0.1015625,0.1875,0.2646484375,0.1943359375,0.244140625,0.138671875,0.177734375
9,model_8,0.16569602272727274,0.1513671875,0.216796875,0.1171875,0.09375,0.1640625,0.1982421875,0.2001953125,0.09375,0.095703125,0.171875,0.1171875,0.095703125,0.19140625,0.1484375,0.1044921875,0.134765625,0.1982421875,0.1015625,0.1337890625,0.255859375,0.0908203125,0.19921875,0.150390625,0.19921875,0.146484375,0.1611328125,0.2470703125,0.1005859375,0.1435546875,0.1875,0.2041015625,0.18359375,0.107421875,0.126953125,0.1494140625,0.2666015625,0.2685546875,0.279296875,0.1669921875,0.2119140625,0.087890625,0.0986328125,0.158203125,0.111328125,0.2021484375,0.099609375,0.2392578125,0.255859375,0.1015625,0.21875,0.2939453125,0.1962890625,0.2587890625,0.1142578125,0.1015625
