,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.41465090909090907,0.476,0.293,0.4574,0.4365,0.5033,0.5186,0.4496,0.5124,0.358,0.5146,0.3416,0.311,0.4116,0.4608,0.408,0.4064,0.3754,0.4249,0.3788,0.381,0.4987,0.4305,0.4495,0.4358,0.4862,0.4054,0.4158,0.4886,0.3783,0.3697,0.4172,0.4262,0.3276,0.4908,0.4396,0.4761,0.3524,0.4699,0.4322,0.4088,0.31,0.4449,0.3771,0.2935,0.4355,0.2693,0.4187,0.4283,0.5022,0.3565,0.369,0.356,0.2811,0.4028,0.5427
1,model_0,0.18588423295454545,0.185546875,0.134765625,0.181640625,0.1904296875,0.2080078125,0.22265625,0.2646484375,0.2783203125,0.10546875,0.1865234375,0.2294921875,0.1005859375,0.1826171875,0.1923828125,0.2236328125,0.16015625,0.2802734375,0.1611328125,0.087890625,0.185546875,0.1142578125,0.259765625,0.138671875,0.1748046875,0.265625,0.1962890625,0.2001953125,0.16015625,0.0966796875,0.1142578125,0.1796875,0.1630859375,0.1953125,0.1796875,0.154296875,0.2587890625,0.23046875,0.171875,0.091796875,0.2744140625,0.1845703125,0.1435546875,0.1708984375,0.162109375,0.232421875,0.1474609375,0.25,0.1806640625,0.17578125,0.2646484375,0.2392578125,0.166015625,0.193359375,0.21484375,0.1162109375
2,model_1,0.169140625,0.091796875,0.1845703125,0.0888671875,0.2275390625,0.11328125,0.1826171875,0.20703125,0.2080078125,0.16796875,0.138671875,0.1103515625,0.13671875,0.1640625,0.087890625,0.17578125,0.2431640625,0.2685546875,0.2021484375,0.193359375,0.1015625,0.2177734375,0.140625,0.109375,0.158203125,0.28125,0.2724609375,0.19140625,0.189453125,0.1123046875,0.1083984375,0.1240234375,0.1044921875,0.091796875,0.16796875,0.0927734375,0.228515625,0.197265625,0.16796875,0.1435546875,0.1982421875,0.0849609375,0.171875,0.09765625,0.216796875,0.1806640625,0.216796875,0.2431640625,0.1142578125,0.263671875,0.1962890625,0.16015625,0.1953125,0.169921875,0.099609375,0.2998046875
3,model_2,0.18575994318181818,0.1953125,0.1884765625,0.1875,0.23046875,0.1123046875,0.2294921875,0.1884765625,0.189453125,0.185546875,0.1044921875,0.12109375,0.1669921875,0.13671875,0.140625,0.1708984375,0.189453125,0.2705078125,0.193359375,0.0869140625,0.1015625,0.2080078125,0.1484375,0.2333984375,0.248046875,0.2802734375,0.275390625,0.154296875,0.189453125,0.107421875,0.1025390625,0.1240234375,0.19140625,0.091796875,0.1943359375,0.10546875,0.2265625,0.197265625,0.2275390625,0.154296875,0.18359375,0.0849609375,0.16796875,0.181640625,0.2080078125,0.2529296875,0.1962890625,0.2578125,0.24609375,0.2509765625,0.1953125,0.236328125,0.259765625,0.169921875,0.1865234375,0.2890625
4,model_3,0.18558238636363636,0.1708984375,0.2158203125,0.1513671875,0.162109375,0.1865234375,0.255859375,0.189453125,0.2353515625,0.1787109375,0.173828125,0.150390625,0.1689453125,0.16796875,0.1181640625,0.109375,0.1865234375,0.2685546875,0.255859375,0.0869140625,0.1015625,0.087890625,0.2021484375,0.0791015625,0.1923828125,0.2734375,0.27734375,0.1396484375,0.1845703125,0.125,0.1025390625,0.1474609375,0.1943359375,0.1748046875,0.1044921875,0.1552734375,0.2431640625,0.1982421875,0.2412109375,0.1572265625,0.1982421875,0.18359375,0.240234375,0.09765625,0.2412109375,0.166015625,0.2080078125,0.26171875,0.2470703125,0.1728515625,0.216796875,0.2509765625,0.1982421875,0.169921875,0.2333984375,0.306640625
5,model_4,0.19144176136363636,0.1845703125,0.1826171875,0.1494140625,0.1396484375,0.1689453125,0.2568359375,0.189453125,0.19921875,0.1962890625,0.1748046875,0.150390625,0.142578125,0.1337890625,0.22265625,0.109375,0.267578125,0.1181640625,0.21484375,0.0869140625,0.1015625,0.2421875,0.1884765625,0.1611328125,0.1923828125,0.2744140625,0.279296875,0.244140625,0.267578125,0.1962890625,0.1435546875,0.1484375,0.16015625,0.091796875,0.1884765625,0.1826171875,0.2607421875,0.2587890625,0.16796875,0.1064453125,0.2265625,0.1748046875,0.173828125,0.1865234375,0.2431640625,0.248046875,0.2724609375,0.1962890625,0.1865234375,0.2177734375,0.197265625,0.1865234375,0.2353515625,0.1826171875,0.1552734375,0.3017578125
6,model_5,0.19975142045454544,0.1552734375,0.2216796875,0.232421875,0.21484375,0.1796875,0.244140625,0.2529296875,0.3203125,0.197265625,0.1796875,0.1005859375,0.1005859375,0.09765625,0.1259765625,0.109375,0.255859375,0.26953125,0.2724609375,0.1904296875,0.1015625,0.2158203125,0.2275390625,0.0703125,0.189453125,0.2802734375,0.27734375,0.2158203125,0.2763671875,0.18359375,0.1357421875,0.185546875,0.19140625,0.125,0.25,0.0927734375,0.23828125,0.19921875,0.189453125,0.2783203125,0.1767578125,0.1796875,0.1826171875,0.1953125,0.19921875,0.1865234375,0.2060546875,0.2529296875,0.2529296875,0.23046875,0.1015625,0.2568359375,0.28125,0.169921875,0.185546875,0.2841796875
7,model_6,0.20072798295454544,0.15625,0.177734375,0.216796875,0.10546875,0.1123046875,0.2578125,0.19140625,0.244140625,0.1943359375,0.1025390625,0.1005859375,0.0986328125,0.09765625,0.18359375,0.349609375,0.234375,0.23828125,0.28515625,0.259765625,0.1025390625,0.109375,0.1728515625,0.0703125,0.2802734375,0.279296875,0.265625,0.2021484375,0.185546875,0.18359375,0.0908203125,0.0927734375,0.1513671875,0.1083984375,0.3232421875,0.0947265625,0.251953125,0.201171875,0.298828125,0.2294921875,0.2861328125,0.0849609375,0.1796875,0.1796875,0.2158203125,0.337890625,0.21484375,0.2275390625,0.2236328125,0.2353515625,0.2880859375,0.2578125,0.3076171875,0.1767578125,0.22265625,0.30078125
8,model_7,0.22123579545454544,0.23046875,0.216796875,0.1767578125,0.2275390625,0.2587890625,0.248046875,0.19140625,0.3955078125,0.1943359375,0.1025390625,0.1865234375,0.142578125,0.1796875,0.1015625,0.2080078125,0.189453125,0.2900390625,0.189453125,0.2607421875,0.197265625,0.1845703125,0.2548828125,0.166015625,0.208984375,0.2880859375,0.28125,0.2734375,0.240234375,0.123046875,0.224609375,0.0927734375,0.2001953125,0.0947265625,0.28515625,0.16015625,0.302734375,0.1884765625,0.2734375,0.205078125,0.271484375,0.2021484375,0.1767578125,0.2822265625,0.16015625,0.3203125,0.2138671875,0.2666015625,0.2578125,0.2841796875,0.1943359375,0.2568359375,0.2783203125,0.1826171875,0.2861328125,0.298828125
9,model_8,0.2282315340909091,0.2158203125,0.14453125,0.1865234375,0.18359375,0.2587890625,0.26171875,0.232421875,0.3193359375,0.20703125,0.201171875,0.3134765625,0.1015625,0.0986328125,0.224609375,0.263671875,0.2265625,0.2685546875,0.19921875,0.1748046875,0.1015625,0.1455078125,0.2646484375,0.2060546875,0.203125,0.287109375,0.291015625,0.296875,0.2177734375,0.3486328125,0.1376953125,0.2109375,0.26171875,0.091796875,0.2392578125,0.1796875,0.244140625,0.19921875,0.251953125,0.345703125,0.2509765625,0.2529296875,0.208984375,0.193359375,0.24609375,0.2568359375,0.216796875,0.353515625,0.2646484375,0.1806640625,0.1982421875,0.2763671875,0.2919921875,0.21875,0.26953125,0.2666015625
10,model_9,0.22270951704545455,0.1513671875,0.26953125,0.185546875,0.181640625,0.0908203125,0.2568359375,0.1884765625,0.3212890625,0.1884765625,0.201171875,0.1103515625,0.173828125,0.2080078125,0.1064453125,0.2783203125,0.2841796875,0.26953125,0.2578125,0.2236328125,0.1787109375,0.1904296875,0.1748046875,0.2275390625,0.193359375,0.2763671875,0.208984375,0.263671875,0.2529296875,0.28515625,0.3466796875,0.0947265625,0.1904296875,0.0947265625,0.16015625,0.2294921875,0.2783203125,0.2626953125,0.25390625,0.19140625,0.3203125,0.181640625,0.2626953125,0.2216796875,0.271484375,0.2509765625,0.17578125,0.1865234375,0.2705078125,0.244140625,0.2431640625,0.2822265625,0.265625,0.24609375,0.23046875,0.2939453125
11,model_10,0.23361150568181818,0.17578125,0.2490234375,0.2509765625,0.1806640625,0.1328125,0.263671875,0.1953125,0.3203125,0.1982421875,0.2041015625,0.1318359375,0.1484375,0.236328125,0.244140625,0.2998046875,0.1943359375,0.2041015625,0.2578125,0.1923828125,0.1005859375,0.1640625,0.28125,0.234375,0.2734375,0.2890625,0.2998046875,0.2109375,0.1884765625,0.2822265625,0.1787109375,0.1162109375,0.3125,0.095703125,0.2470703125,0.203125,0.2666015625,0.2490234375,0.322265625,0.2802734375,0.24609375,0.201171875,0.2802734375,0.193359375,0.2998046875,0.255859375,0.208984375,0.2333984375,0.2578125,0.21875,0.27734375,0.3212890625,0.3828125,0.234375,0.2724609375,0.2890625
12,model_11,0.24009232954545454,0.333984375,0.2119140625,0.1904296875,0.2490234375,0.197265625,0.265625,0.1923828125,0.3251953125,0.2626953125,0.177734375,0.1181640625,0.1630859375,0.265625,0.1025390625,0.27734375,0.291015625,0.24609375,0.3525390625,0.2138671875,0.1015625,0.3134765625,0.275390625,0.1572265625,0.216796875,0.2880859375,0.3017578125,0.2861328125,0.1884765625,0.3076171875,0.177734375,0.0927734375,0.216796875,0.1044921875,0.322265625,0.16796875,0.2919921875,0.197265625,0.333984375,0.22265625,0.267578125,0.2958984375,0.2255859375,0.193359375,0.2841796875,0.3203125,0.2080078125,0.1923828125,0.2294921875,0.2451171875,0.2685546875,0.25390625,0.3544921875,0.23046875,0.3486328125,0.2861328125
