,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.3064909090909091,0.3048,0.3345,0.3018,0.3196,0.2812,0.2966,0.3122,0.2054,0.4728,0.2738,0.289,0.2833,0.2066,0.3778,0.3389,0.3924,0.3056,0.2293,0.3078,0.3546,0.3166,0.3013,0.2521,0.267,0.2394,0.1996,0.3839,0.3044,0.3332,0.3685,0.3369,0.3065,0.1747,0.3088,0.3448,0.2214,0.2962,0.359,0.2828,0.2302,0.301,0.4144,0.3063,0.2678,0.3874,0.2557,0.2161,0.4981,0.3365,0.4382,0.3227,0.208,0.2464,0.3647,0.2784
1,model_0,0.13103693181818182,0.1845703125,0.1005859375,0.181640625,0.1904296875,0.0947265625,0.099609375,0.19140625,0.146484375,0.115234375,0.095703125,0.1064453125,0.1064453125,0.0927734375,0.1787109375,0.2021484375,0.1181640625,0.166015625,0.1123046875,0.0927734375,0.119140625,0.1650390625,0.0986328125,0.1123046875,0.1875,0.0859375,0.1103515625,0.0908203125,0.2314453125,0.0927734375,0.1171875,0.1162109375,0.103515625,0.095703125,0.1279296875,0.1826171875,0.158203125,0.0966796875,0.087890625,0.142578125,0.1923828125,0.14453125,0.0830078125,0.1015625,0.099609375,0.1689453125,0.091796875,0.1669921875,0.095703125,0.0859375,0.091796875,0.1865234375,0.1875,0.1845703125,0.1083984375,0.119140625
2,model_1,0.10864701704545454,0.1005859375,0.1005859375,0.0849609375,0.095703125,0.099609375,0.099609375,0.1025390625,0.0927734375,0.0869140625,0.095703125,0.083984375,0.0947265625,0.0927734375,0.0927734375,0.1611328125,0.1083984375,0.10546875,0.111328125,0.0927734375,0.1142578125,0.1103515625,0.0986328125,0.1123046875,0.1708984375,0.1015625,0.1103515625,0.1767578125,0.1005859375,0.0927734375,0.1171875,0.14453125,0.103515625,0.1083984375,0.0908203125,0.158203125,0.1005859375,0.0908203125,0.087890625,0.0908203125,0.095703125,0.1201171875,0.0830078125,0.1015625,0.099609375,0.0888671875,0.099609375,0.0927734375,0.1005859375,0.1513671875,0.109375,0.169921875,0.111328125,0.0869140625,0.162109375,0.119140625
3,model_2,0.13068181818181818,0.091796875,0.1748046875,0.17578125,0.095703125,0.09765625,0.099609375,0.1025390625,0.0927734375,0.091796875,0.095703125,0.095703125,0.0947265625,0.0927734375,0.1142578125,0.1572265625,0.1083984375,0.091796875,0.111328125,0.1064453125,0.1142578125,0.1103515625,0.1826171875,0.1123046875,0.185546875,0.1083984375,0.1103515625,0.1865234375,0.1005859375,0.193359375,0.1171875,0.1611328125,0.130859375,0.1044921875,0.126953125,0.1259765625,0.1005859375,0.0908203125,0.087890625,0.16796875,0.095703125,0.099609375,0.220703125,0.173828125,0.1318359375,0.169921875,0.158203125,0.1748046875,0.095703125,0.1630859375,0.162109375,0.09765625,0.1201171875,0.201171875,0.2060546875,0.2080078125
4,model_3,0.15680042613636364,0.2626953125,0.11328125,0.103515625,0.189453125,0.1796875,0.1083984375,0.1123046875,0.0927734375,0.1708984375,0.1025390625,0.205078125,0.1123046875,0.0927734375,0.1142578125,0.166015625,0.1083984375,0.1728515625,0.2001953125,0.1064453125,0.1689453125,0.119140625,0.234375,0.181640625,0.255859375,0.1484375,0.103515625,0.1572265625,0.0791015625,0.1611328125,0.1171875,0.2021484375,0.103515625,0.171875,0.189453125,0.11328125,0.1005859375,0.0908203125,0.25390625,0.1982421875,0.173828125,0.10546875,0.21875,0.1796875,0.16796875,0.171875,0.162109375,0.1748046875,0.095703125,0.169921875,0.0986328125,0.09765625,0.2412109375,0.2197265625,0.2314453125,0.2509765625
5,model_4,0.1672762784090909,0.251953125,0.18359375,0.181640625,0.119140625,0.1630859375,0.1591796875,0.1845703125,0.103515625,0.115234375,0.1748046875,0.216796875,0.1064453125,0.0927734375,0.166015625,0.1669921875,0.1083984375,0.126953125,0.21484375,0.1064453125,0.1142578125,0.2041015625,0.240234375,0.20703125,0.2509765625,0.1689453125,0.1142578125,0.197265625,0.169921875,0.1796875,0.12890625,0.1982421875,0.1123046875,0.1064453125,0.16015625,0.158203125,0.189453125,0.119140625,0.181640625,0.1982421875,0.1748046875,0.2021484375,0.1962890625,0.185546875,0.1669921875,0.1796875,0.1640625,0.177734375,0.095703125,0.19921875,0.091796875,0.1025390625,0.3017578125,0.181640625,0.251953125,0.1865234375
6,model_5,0.1819424715909091,0.2705078125,0.21484375,0.103515625,0.205078125,0.1796875,0.150390625,0.193359375,0.1044921875,0.115234375,0.169921875,0.228515625,0.2080078125,0.16015625,0.2060546875,0.166015625,0.1083984375,0.1455078125,0.2080078125,0.1064453125,0.18359375,0.2646484375,0.1875,0.16796875,0.234375,0.1474609375,0.125,0.1884765625,0.146484375,0.228515625,0.177734375,0.2890625,0.1015625,0.1201171875,0.2421875,0.2412109375,0.17578125,0.130859375,0.212890625,0.1982421875,0.20703125,0.1005859375,0.2294921875,0.1962890625,0.251953125,0.19921875,0.1884765625,0.1748046875,0.1328125,0.17578125,0.13671875,0.1064453125,0.296875,0.1845703125,0.2314453125,0.1865234375
7,model_6,0.18620383522727274,0.2734375,0.189453125,0.103515625,0.177734375,0.1875,0.1640625,0.2099609375,0.1865234375,0.115234375,0.1845703125,0.2470703125,0.2275390625,0.1513671875,0.1640625,0.166015625,0.1083984375,0.2216796875,0.2119140625,0.193359375,0.1787109375,0.2138671875,0.1904296875,0.2265625,0.19140625,0.15625,0.1337890625,0.2109375,0.20703125,0.203125,0.1328125,0.2119140625,0.125,0.12890625,0.2236328125,0.267578125,0.17578125,0.1552734375,0.193359375,0.240234375,0.2158203125,0.099609375,0.2353515625,0.1923828125,0.2529296875,0.2021484375,0.189453125,0.173828125,0.140625,0.171875,0.1142578125,0.1064453125,0.2978515625,0.1845703125,0.2197265625,0.1943359375
8,model_7,0.19817116477272728,0.279296875,0.1904296875,0.1318359375,0.1640625,0.1826171875,0.1669921875,0.1015625,0.263671875,0.17578125,0.1650390625,0.2373046875,0.2001953125,0.1650390625,0.177734375,0.166015625,0.1083984375,0.2314453125,0.220703125,0.1923828125,0.1806640625,0.23046875,0.1787109375,0.2197265625,0.2578125,0.1689453125,0.201171875,0.2509765625,0.197265625,0.2646484375,0.1875,0.228515625,0.103515625,0.1494140625,0.2197265625,0.27734375,0.1708984375,0.1572265625,0.27734375,0.2265625,0.19921875,0.189453125,0.22265625,0.2197265625,0.255859375,0.2412109375,0.1923828125,0.1708984375,0.1875,0.1728515625,0.1015625,0.099609375,0.29296875,0.2314453125,0.2568359375,0.1962890625
9,model_8,0.20891335227272728,0.2841796875,0.185546875,0.103515625,0.2021484375,0.224609375,0.1767578125,0.26953125,0.255859375,0.1796875,0.2109375,0.2314453125,0.205078125,0.158203125,0.1875,0.166015625,0.1083984375,0.2314453125,0.2177734375,0.201171875,0.1826171875,0.2509765625,0.1787109375,0.205078125,0.263671875,0.1591796875,0.2763671875,0.21484375,0.23046875,0.26171875,0.1572265625,0.2021484375,0.11328125,0.1669921875,0.259765625,0.275390625,0.181640625,0.17578125,0.185546875,0.236328125,0.2294921875,0.13671875,0.2373046875,0.234375,0.2607421875,0.2431640625,0.1884765625,0.24609375,0.2470703125,0.2265625,0.1298828125,0.1240234375,0.291015625,0.228515625,0.248046875,0.2412109375
