,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.4579945454545455,0.446,0.525,0.5086,0.3922,0.3856,0.4826,0.5512,0.4758,0.4241,0.4766,0.5561,0.3973,0.3998,0.3255,0.4484,0.4523,0.375,0.5028,0.4178,0.5446,0.4534,0.372,0.4824,0.4623,0.4851,0.5439,0.4103,0.3932,0.545,0.4678,0.4912,0.4362,0.4638,0.371,0.5243,0.3617,0.479,0.4559,0.4844,0.5326,0.4446,0.4798,0.4501,0.4419,0.4433,0.4931,0.4866,0.5259,0.4819,0.4754,0.4642,0.4928,0.3404,0.3591,0.5078
1,model_0,0.13577769886363636,0.271484375,0.17578125,0.0947265625,0.103515625,0.1875,0.1767578125,0.1796875,0.099609375,0.109375,0.09375,0.0908203125,0.095703125,0.125,0.224609375,0.1044921875,0.08984375,0.1474609375,0.1279296875,0.099609375,0.1650390625,0.0927734375,0.0927734375,0.125,0.1083984375,0.1748046875,0.111328125,0.1064453125,0.1064453125,0.1953125,0.1005859375,0.2080078125,0.1484375,0.0947265625,0.09765625,0.1064453125,0.1083984375,0.103515625,0.126953125,0.0966796875,0.146484375,0.1787109375,0.107421875,0.1787109375,0.1064453125,0.087890625,0.1064453125,0.1826171875,0.1123046875,0.19140625,0.111328125,0.1826171875,0.1298828125,0.0859375,0.236328125,0.255859375
2,model_1,0.15591264204545455,0.1572265625,0.1064453125,0.173828125,0.1142578125,0.10546875,0.09765625,0.1025390625,0.1328125,0.11328125,0.1650390625,0.1806640625,0.095703125,0.1416015625,0.09765625,0.1484375,0.1123046875,0.119140625,0.14453125,0.1865234375,0.1064453125,0.0908203125,0.197265625,0.1005859375,0.1083984375,0.18359375,0.181640625,0.220703125,0.1064453125,0.19921875,0.099609375,0.14453125,0.1064453125,0.15234375,0.1845703125,0.2294921875,0.20703125,0.1103515625,0.0986328125,0.19921875,0.103515625,0.1123046875,0.1494140625,0.1611328125,0.3046875,0.1787109375,0.189453125,0.1767578125,0.1787109375,0.291015625,0.3095703125,0.1337890625,0.166015625,0.16796875,0.2666015625,0.1630859375
3,model_2,0.16876775568181818,0.162109375,0.1064453125,0.2392578125,0.1376953125,0.2431640625,0.09765625,0.10546875,0.123046875,0.306640625,0.09375,0.0908203125,0.095703125,0.1396484375,0.19140625,0.24609375,0.0869140625,0.099609375,0.162109375,0.197265625,0.287109375,0.0908203125,0.271484375,0.1005859375,0.2333984375,0.1640625,0.1533203125,0.10546875,0.166015625,0.1220703125,0.1015625,0.2373046875,0.1064453125,0.1748046875,0.2080078125,0.2216796875,0.21875,0.11328125,0.259765625,0.1884765625,0.103515625,0.091796875,0.16796875,0.1640625,0.1357421875,0.1787109375,0.1044921875,0.19921875,0.1787109375,0.28125,0.294921875,0.1318359375,0.1298828125,0.2412109375,0.236328125,0.193359375
4,model_3,0.17009943181818182,0.1376953125,0.1064453125,0.244140625,0.125,0.197265625,0.09765625,0.1220703125,0.1748046875,0.1806640625,0.09375,0.0908203125,0.095703125,0.1640625,0.1953125,0.2421875,0.0869140625,0.08984375,0.2890625,0.197265625,0.2490234375,0.0908203125,0.232421875,0.1005859375,0.0927734375,0.1796875,0.1005859375,0.1845703125,0.1064453125,0.1220703125,0.130859375,0.2333984375,0.1064453125,0.17578125,0.3046875,0.19921875,0.2216796875,0.2373046875,0.10546875,0.2744140625,0.19921875,0.091796875,0.1650390625,0.1357421875,0.18359375,0.2236328125,0.103515625,0.203125,0.1826171875,0.2900390625,0.2431640625,0.1787109375,0.16796875,0.2177734375,0.189453125,0.201171875
5,model_4,0.1813565340909091,0.1767578125,0.1064453125,0.2470703125,0.1494140625,0.2275390625,0.09765625,0.1416015625,0.1591796875,0.1806640625,0.09375,0.1708984375,0.099609375,0.185546875,0.19140625,0.2060546875,0.0869140625,0.08984375,0.2265625,0.1572265625,0.283203125,0.0908203125,0.240234375,0.1005859375,0.1787109375,0.095703125,0.1484375,0.173828125,0.294921875,0.271484375,0.1337890625,0.2216796875,0.19140625,0.1982421875,0.2978515625,0.1064453125,0.2197265625,0.2001953125,0.2041015625,0.177734375,0.103515625,0.091796875,0.1669921875,0.0849609375,0.2822265625,0.177734375,0.1064453125,0.2431640625,0.1826171875,0.3212890625,0.251953125,0.25,0.166015625,0.171875,0.2841796875,0.2666015625
6,model_5,0.1974609375,0.2587890625,0.333984375,0.259765625,0.13671875,0.2529296875,0.1357421875,0.1220703125,0.2216796875,0.1796875,0.09375,0.2236328125,0.140625,0.287109375,0.2001953125,0.2421875,0.2021484375,0.1533203125,0.2236328125,0.1767578125,0.232421875,0.22265625,0.279296875,0.1005859375,0.3037109375,0.095703125,0.115234375,0.1943359375,0.1064453125,0.20703125,0.203125,0.2216796875,0.091796875,0.16796875,0.2080078125,0.23828125,0.220703125,0.24609375,0.1845703125,0.1015625,0.103515625,0.1708984375,0.1884765625,0.2265625,0.330078125,0.1181640625,0.1953125,0.18359375,0.181640625,0.28515625,0.3408203125,0.1904296875,0.166015625,0.2216796875,0.169921875,0.2021484375
7,model_6,0.19921875,0.259765625,0.2607421875,0.181640625,0.2373046875,0.2509765625,0.125,0.1220703125,0.2138671875,0.119140625,0.09375,0.171875,0.158203125,0.1962890625,0.2041015625,0.2373046875,0.2705078125,0.1396484375,0.2666015625,0.2412109375,0.171875,0.1669921875,0.212890625,0.1357421875,0.265625,0.283203125,0.115234375,0.2001953125,0.1064453125,0.3251953125,0.130859375,0.2216796875,0.1416015625,0.1796875,0.2041015625,0.251953125,0.2373046875,0.2734375,0.2568359375,0.1875,0.1845703125,0.166015625,0.189453125,0.0888671875,0.3056640625,0.2470703125,0.1064453125,0.18359375,0.177734375,0.166015625,0.2841796875,0.3134765625,0.205078125,0.171875,0.154296875,0.1943359375
8,model_7,0.20752840909090908,0.2734375,0.2109375,0.18359375,0.185546875,0.291015625,0.1005859375,0.2392578125,0.1923828125,0.146484375,0.095703125,0.201171875,0.1640625,0.283203125,0.2041015625,0.220703125,0.271484375,0.125,0.259765625,0.236328125,0.1865234375,0.1513671875,0.1923828125,0.1962890625,0.3330078125,0.3076171875,0.30078125,0.1884765625,0.1064453125,0.1376953125,0.1171875,0.2216796875,0.171875,0.1826171875,0.2109375,0.205078125,0.2236328125,0.27734375,0.1806640625,0.263671875,0.2333984375,0.091796875,0.1904296875,0.25,0.2529296875,0.2568359375,0.1064453125,0.1845703125,0.177734375,0.294921875,0.2998046875,0.328125,0.203125,0.171875,0.11328125,0.21875
9,model_8,0.22091619318181818,0.2734375,0.279296875,0.2646484375,0.171875,0.21484375,0.09375,0.2822265625,0.2333984375,0.27734375,0.09375,0.2724609375,0.197265625,0.1728515625,0.203125,0.10546875,0.318359375,0.1298828125,0.228515625,0.2783203125,0.1796875,0.291015625,0.2880859375,0.08984375,0.330078125,0.095703125,0.0966796875,0.193359375,0.255859375,0.2880859375,0.0986328125,0.2216796875,0.1513671875,0.1806640625,0.2890625,0.2998046875,0.2470703125,0.26171875,0.251953125,0.3662109375,0.1884765625,0.091796875,0.1943359375,0.23046875,0.3251953125,0.259765625,0.1044921875,0.185546875,0.2685546875,0.349609375,0.287109375,0.2275390625,0.1669921875,0.220703125,0.16015625,0.322265625
