,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.3737890909090909,0.3285,0.3488,0.2561,0.2926,0.2995,0.2952,0.5441,0.3513,0.2932,0.4498,0.5323,0.3776,0.3312,0.3326,0.302,0.3853,0.4492,0.3042,0.4821,0.4562,0.2712,0.3492,0.4275,0.5052,0.3413,0.4926,0.4409,0.3301,0.5019,0.394,0.3574,0.2966,0.3163,0.2941,0.4735,0.3061,0.4249,0.4343,0.3794,0.2903,0.3206,0.2663,0.347,0.4517,0.3984,0.3383,0.4812,0.3144,0.3363,0.3944,0.4269,0.4336,0.3198,0.3205,0.3704
1,model_0,0.1890802556818182,0.1767578125,0.173828125,0.197265625,0.2685546875,0.2197265625,0.1728515625,0.1162109375,0.1611328125,0.15234375,0.1396484375,0.1533203125,0.1025390625,0.169921875,0.1455078125,0.1865234375,0.2109375,0.1884765625,0.1845703125,0.171875,0.234375,0.154296875,0.22265625,0.1767578125,0.091796875,0.2646484375,0.17578125,0.1689453125,0.2587890625,0.181640625,0.1796875,0.0966796875,0.2158203125,0.2314453125,0.197265625,0.234375,0.2197265625,0.23828125,0.1669921875,0.166015625,0.2490234375,0.1640625,0.158203125,0.2138671875,0.140625,0.2548828125,0.2060546875,0.1640625,0.255859375,0.232421875,0.17578125,0.2470703125,0.1796875,0.26171875,0.1552734375,0.1728515625
2,model_1,0.16047585227272726,0.162109375,0.1376953125,0.0859375,0.095703125,0.0947265625,0.13671875,0.1171875,0.0859375,0.09765625,0.099609375,0.08984375,0.095703125,0.0947265625,0.177734375,0.103515625,0.0908203125,0.1103515625,0.1826171875,0.1064453125,0.171875,0.123046875,0.1435546875,0.177734375,0.0947265625,0.0947265625,0.08984375,0.1220703125,0.255859375,0.0966796875,0.1796875,0.2314453125,0.2255859375,0.2099609375,0.0859375,0.20703125,0.240234375,0.2509765625,0.23046875,0.1796875,0.228515625,0.1904296875,0.1708984375,0.18359375,0.1298828125,0.2314453125,0.2099609375,0.1572265625,0.2509765625,0.181640625,0.1943359375,0.2265625,0.1689453125,0.251953125,0.228515625,0.2451171875
3,model_2,0.1872159090909091,0.1015625,0.1689453125,0.1025390625,0.21484375,0.0908203125,0.2099609375,0.0810546875,0.0771484375,0.166015625,0.099609375,0.08984375,0.0869140625,0.2099609375,0.19140625,0.201171875,0.2490234375,0.154296875,0.2041015625,0.0859375,0.23046875,0.1845703125,0.166015625,0.1796875,0.1064453125,0.2021484375,0.13671875,0.1669921875,0.267578125,0.0908203125,0.1787109375,0.23046875,0.2265625,0.23046875,0.208984375,0.23046875,0.236328125,0.2490234375,0.21875,0.19140625,0.2587890625,0.2041015625,0.2021484375,0.205078125,0.1396484375,0.255859375,0.208984375,0.150390625,0.2529296875,0.248046875,0.228515625,0.234375,0.23046875,0.271484375,0.25,0.23828125
4,model_3,0.19762073863636365,0.1494140625,0.22265625,0.150390625,0.1865234375,0.1328125,0.142578125,0.0830078125,0.1474609375,0.185546875,0.1650390625,0.08984375,0.1376953125,0.2197265625,0.181640625,0.23046875,0.23828125,0.18359375,0.2314453125,0.134765625,0.171875,0.1650390625,0.2529296875,0.205078125,0.1123046875,0.212890625,0.1357421875,0.1767578125,0.29296875,0.1015625,0.19140625,0.25390625,0.2333984375,0.2275390625,0.2177734375,0.2568359375,0.2412109375,0.2548828125,0.2236328125,0.193359375,0.2626953125,0.1806640625,0.20703125,0.2294921875,0.1279296875,0.263671875,0.2236328125,0.1533203125,0.259765625,0.2275390625,0.224609375,0.1982421875,0.2041015625,0.2705078125,0.2529296875,0.2490234375
5,model_4,0.20397727272727273,0.2216796875,0.15625,0.197265625,0.2587890625,0.1943359375,0.1513671875,0.1201171875,0.138671875,0.1953125,0.1630859375,0.1064453125,0.1416015625,0.15625,0.20703125,0.255859375,0.21484375,0.203125,0.158203125,0.166015625,0.2138671875,0.1630859375,0.224609375,0.236328125,0.103515625,0.2451171875,0.1142578125,0.1865234375,0.2802734375,0.1142578125,0.189453125,0.2509765625,0.23828125,0.220703125,0.2392578125,0.2451171875,0.2431640625,0.2587890625,0.2314453125,0.201171875,0.259765625,0.1884765625,0.2060546875,0.1875,0.15234375,0.2587890625,0.2109375,0.1640625,0.2578125,0.24609375,0.2158203125,0.2236328125,0.255859375,0.279296875,0.255859375,0.25
6,model_5,0.21194957386363636,0.220703125,0.1708984375,0.1875,0.244140625,0.2490234375,0.1611328125,0.1015625,0.158203125,0.193359375,0.1357421875,0.1650390625,0.14453125,0.2099609375,0.1806640625,0.2705078125,0.251953125,0.1806640625,0.2138671875,0.1552734375,0.2177734375,0.171875,0.203125,0.234375,0.1474609375,0.2421875,0.138671875,0.2138671875,0.2744140625,0.12109375,0.1943359375,0.255859375,0.2421875,0.228515625,0.2421875,0.2421875,0.24609375,0.2587890625,0.2392578125,0.2001953125,0.2568359375,0.2451171875,0.2080078125,0.2255859375,0.1591796875,0.259765625,0.232421875,0.1630859375,0.259765625,0.2509765625,0.2421875,0.2236328125,0.24609375,0.265625,0.259765625,0.25
7,model_6,0.21205610795454546,0.2216796875,0.171875,0.18359375,0.26171875,0.2392578125,0.1494140625,0.095703125,0.1572265625,0.1826171875,0.12109375,0.1474609375,0.1484375,0.1591796875,0.19140625,0.271484375,0.2509765625,0.1962890625,0.220703125,0.1689453125,0.1875,0.1884765625,0.2265625,0.2333984375,0.1064453125,0.2421875,0.1357421875,0.2080078125,0.2880859375,0.1796875,0.2099609375,0.26953125,0.2392578125,0.2255859375,0.224609375,0.2529296875,0.248046875,0.26171875,0.2275390625,0.1884765625,0.265625,0.2421875,0.1962890625,0.228515625,0.1416015625,0.2568359375,0.21484375,0.16015625,0.2578125,0.2568359375,0.251953125,0.24609375,0.2958984375,0.267578125,0.251953125,0.24609375
8,model_7,0.2161221590909091,0.2197265625,0.2158203125,0.19921875,0.25,0.2373046875,0.162109375,0.0791015625,0.1640625,0.205078125,0.1669921875,0.1884765625,0.14453125,0.171875,0.2177734375,0.2734375,0.24609375,0.169921875,0.2197265625,0.1875,0.2119140625,0.1767578125,0.19921875,0.2470703125,0.1435546875,0.2451171875,0.140625,0.193359375,0.29296875,0.1669921875,0.2021484375,0.271484375,0.2353515625,0.236328125,0.228515625,0.2578125,0.2509765625,0.26171875,0.2197265625,0.2021484375,0.263671875,0.25,0.19921875,0.2333984375,0.158203125,0.263671875,0.23046875,0.1513671875,0.2578125,0.2587890625,0.2451171875,0.2265625,0.3037109375,0.25390625,0.240234375,0.248046875
9,model_8,0.22054332386363637,0.224609375,0.2236328125,0.212890625,0.2646484375,0.2431640625,0.1884765625,0.16015625,0.158203125,0.2080078125,0.1376953125,0.162109375,0.150390625,0.173828125,0.228515625,0.2705078125,0.2470703125,0.220703125,0.2294921875,0.1787109375,0.220703125,0.1826171875,0.2119140625,0.2109375,0.1298828125,0.2431640625,0.1552734375,0.1787109375,0.287109375,0.1904296875,0.2109375,0.2705078125,0.2490234375,0.23828125,0.2412109375,0.24609375,0.24609375,0.2626953125,0.2373046875,0.2041015625,0.26953125,0.2470703125,0.2041015625,0.1953125,0.1552734375,0.2607421875,0.2353515625,0.1474609375,0.259765625,0.26953125,0.251953125,0.23828125,0.3349609375,0.2646484375,0.2470703125,0.2490234375
