,validation,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,global,0.3879963636363636,0.3646,0.4274,0.3467,0.378,0.4738,0.3012,0.3822,0.3494,0.3141,0.4017,0.3179,0.2792,0.395,0.359,0.3785,0.3192,0.3724,0.404,0.3281,0.4395,0.3638,0.4188,0.3618,0.3936,0.3896,0.2782,0.3945,0.4101,0.3291,0.3998,0.5059,0.3575,0.4668,0.4444,0.3463,0.3064,0.4051,0.396,0.4733,0.3798,0.373,0.4557,0.4539,0.3209,0.3162,0.4096,0.3018,0.3859,0.4244,0.4412,0.4367,0.4735,0.4606,0.5144,0.4193
1,model_0,0.18742897727272728,0.158203125,0.0966796875,0.19140625,0.1748046875,0.1796875,0.1767578125,0.2861328125,0.1923828125,0.15625,0.2578125,0.142578125,0.0986328125,0.2490234375,0.2724609375,0.166015625,0.2099609375,0.279296875,0.169921875,0.2119140625,0.166015625,0.1015625,0.1875,0.1015625,0.1904296875,0.22265625,0.111328125,0.166015625,0.1123046875,0.2080078125,0.150390625,0.255859375,0.1669921875,0.0947265625,0.1669921875,0.2119140625,0.19140625,0.1650390625,0.255859375,0.1005859375,0.2421875,0.2080078125,0.1728515625,0.1650390625,0.228515625,0.2587890625,0.244140625,0.27734375,0.162109375,0.19140625,0.1826171875,0.2724609375,0.1875,0.1904296875,0.171875,0.15625
2,model_1,0.15200639204545455,0.19921875,0.1337890625,0.1962890625,0.078125,0.0908203125,0.0966796875,0.1201171875,0.103515625,0.099609375,0.1201171875,0.0927734375,0.09375,0.0947265625,0.1552734375,0.197265625,0.0966796875,0.0859375,0.1025390625,0.1142578125,0.0986328125,0.0947265625,0.099609375,0.1220703125,0.1650390625,0.2705078125,0.1220703125,0.087890625,0.078125,0.1787109375,0.1083984375,0.1904296875,0.09765625,0.181640625,0.1826171875,0.11328125,0.1826171875,0.1865234375,0.2421875,0.109375,0.18359375,0.19921875,0.1904296875,0.166015625,0.1640625,0.255859375,0.2822265625,0.2060546875,0.19140625,0.15234375,0.2685546875,0.2626953125,0.1923828125,0.1826171875,0.1123046875,0.1669921875
3,model_2,0.1659268465909091,0.1962890625,0.1171875,0.1337890625,0.078125,0.1015625,0.2626953125,0.23046875,0.2861328125,0.1015625,0.224609375,0.0869140625,0.1015625,0.107421875,0.1142578125,0.1298828125,0.0966796875,0.0927734375,0.1025390625,0.220703125,0.1708984375,0.1982421875,0.099609375,0.26953125,0.1953125,0.21484375,0.109375,0.091796875,0.078125,0.1787109375,0.0986328125,0.1474609375,0.1162109375,0.1875,0.1025390625,0.1318359375,0.181640625,0.2421875,0.24609375,0.1005859375,0.2001953125,0.2705078125,0.1552734375,0.20703125,0.1396484375,0.1806640625,0.2666015625,0.1875,0.185546875,0.1884765625,0.2734375,0.26953125,0.15625,0.2041015625,0.1337890625,0.1611328125
4,model_3,0.1822443181818182,0.201171875,0.197265625,0.1328125,0.1767578125,0.1015625,0.09765625,0.228515625,0.181640625,0.12890625,0.29296875,0.0947265625,0.0986328125,0.1337890625,0.171875,0.1923828125,0.099609375,0.2060546875,0.1025390625,0.220703125,0.20703125,0.205078125,0.185546875,0.2314453125,0.1650390625,0.205078125,0.109375,0.1025390625,0.078125,0.203125,0.0986328125,0.1904296875,0.1875,0.1875,0.2431640625,0.2138671875,0.142578125,0.1806640625,0.166015625,0.1875,0.18359375,0.2548828125,0.2216796875,0.1845703125,0.2373046875,0.18359375,0.287109375,0.1875,0.263671875,0.2607421875,0.2626953125,0.271484375,0.236328125,0.1923828125,0.115234375,0.130859375
5,model_4,0.18204900568181817,0.1787109375,0.0966796875,0.2705078125,0.109375,0.1884765625,0.0966796875,0.205078125,0.271484375,0.1015625,0.2060546875,0.0927734375,0.09375,0.1044921875,0.1083984375,0.11328125,0.1533203125,0.111328125,0.1025390625,0.2451171875,0.212890625,0.1875,0.16015625,0.1357421875,0.1845703125,0.255859375,0.1611328125,0.087890625,0.078125,0.203125,0.0986328125,0.2666015625,0.232421875,0.1875,0.1865234375,0.1943359375,0.1103515625,0.240234375,0.1689453125,0.181640625,0.201171875,0.2802734375,0.2001953125,0.1748046875,0.208984375,0.2529296875,0.2724609375,0.2841796875,0.1943359375,0.2470703125,0.23828125,0.2880859375,0.2294921875,0.1943359375,0.177734375,0.1845703125
6,model_5,0.19495738636363635,0.1923828125,0.130859375,0.279296875,0.1591796875,0.1865234375,0.1845703125,0.2314453125,0.283203125,0.1025390625,0.20703125,0.0927734375,0.154296875,0.09765625,0.2060546875,0.201171875,0.111328125,0.19921875,0.1025390625,0.220703125,0.1767578125,0.205078125,0.2265625,0.1669921875,0.158203125,0.2783203125,0.2431640625,0.1142578125,0.078125,0.203125,0.1083984375,0.2685546875,0.1845703125,0.1875,0.166015625,0.2109375,0.1220703125,0.2392578125,0.2041015625,0.185546875,0.21875,0.2763671875,0.2412109375,0.1689453125,0.2236328125,0.2431640625,0.2802734375,0.244140625,0.2353515625,0.2607421875,0.2666015625,0.2822265625,0.2236328125,0.1962890625,0.1943359375,0.0966796875
7,model_6,0.2007990056818182,0.2001953125,0.1982421875,0.2763671875,0.078125,0.0908203125,0.2705078125,0.169921875,0.27734375,0.099609375,0.2548828125,0.0966796875,0.09375,0.1923828125,0.1630859375,0.1767578125,0.0986328125,0.111328125,0.09375,0.2216796875,0.2216796875,0.205078125,0.228515625,0.2373046875,0.1865234375,0.2158203125,0.216796875,0.0947265625,0.078125,0.271484375,0.1728515625,0.271484375,0.18359375,0.181640625,0.23828125,0.2314453125,0.181640625,0.2470703125,0.25,0.2001953125,0.24609375,0.2802734375,0.2451171875,0.1806640625,0.2197265625,0.2607421875,0.283203125,0.23828125,0.1982421875,0.2685546875,0.2666015625,0.2880859375,0.244140625,0.201171875,0.1494140625,0.1953125
8,model_7,0.20287642045454546,0.203125,0.1796875,0.2880859375,0.078125,0.1015625,0.1875,0.228515625,0.28515625,0.1259765625,0.2587890625,0.1865234375,0.10546875,0.18359375,0.166015625,0.2001953125,0.1533203125,0.1162109375,0.1025390625,0.220703125,0.1962890625,0.2119140625,0.166015625,0.2578125,0.224609375,0.1953125,0.171875,0.08984375,0.1162109375,0.203125,0.15625,0.259765625,0.17578125,0.205078125,0.189453125,0.21484375,0.177734375,0.2509765625,0.244140625,0.162109375,0.244140625,0.283203125,0.2333984375,0.19140625,0.2763671875,0.263671875,0.2861328125,0.2587890625,0.2529296875,0.263671875,0.26953125,0.2880859375,0.19140625,0.1953125,0.216796875,0.203125
9,model_8,0.21315696022727273,0.1982421875,0.1767578125,0.2978515625,0.078125,0.1708984375,0.26953125,0.2119140625,0.28125,0.1015625,0.24609375,0.1552734375,0.1357421875,0.1904296875,0.1630859375,0.2138671875,0.1806640625,0.208984375,0.1103515625,0.21484375,0.2001953125,0.1904296875,0.2646484375,0.2548828125,0.2001953125,0.263671875,0.1982421875,0.1552734375,0.1494140625,0.203125,0.23828125,0.2744140625,0.1943359375,0.18359375,0.1953125,0.24609375,0.197265625,0.2373046875,0.2548828125,0.1416015625,0.23046875,0.263671875,0.240234375,0.1796875,0.203125,0.26171875,0.287109375,0.2744140625,0.2724609375,0.267578125,0.2734375,0.275390625,0.2548828125,0.2197265625,0.1982421875,0.1728515625
